structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse,ng_fit,sigma_ng_fit,neff_estimated,sigma_neff_estimated
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,77,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1551.23190146,8.27614402958e-05,193.260890083,1.03108694458e-05,0.00696970419784,0.000280513757609,222567.824605,8957.8172948,-0.00034770106218,4.1294016372,-0.00258925297743,0.874064208756,0.940932354884,8.69611736298e-05,135.003197865,5.43356691927,12.7766372042,0.0400766530823,2.59191186181,3.18519273007e-05
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,20,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1553.11376617,9.84916995325e-05,193.026721243,1.22409125748e-05,0.00581494926135,0.000338244412243,267089.822518,15536.1011719,-0.000341250546659,2.6245116454,-0.00162485318748,0.819585439796,0.940932354884,9.48041410359e-05,161.81265091,9.41234474243,12.7766372042,0.0400766530823,2.57955634283,8.05092428627e-05
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,78,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1553.11376617,9.84916995325e-05,193.026721243,1.22409125748e-05,0.00581494926135,0.000338244412243,267089.822518,15536.1011719,-0.000341250546659,2.6245116454,-0.00162485318748,0.819585439796,0.942588292785,9.54488144375e-05,162.097423455,9.4289095811,12.7766372042,0.0400766530823,2.57955634283,8.05092428627e-05
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,21,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1554.99894275,8.56741505922e-05,192.792708572,1.06220982492e-05,0.00525075910544,0.000349983981949,296147.454402,19739.4059133,-0.00030157554058,-0.30398422196,0.000262853599235,0.826531484873,0.942588292785,8.90516635385e-05,179.514670899,11.965378946,12.7766372042,0.0400766530823,2.56717907949,0.000129252189972
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,79,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1554.99894275,8.56741505922e-05,192.792708572,1.06220982492e-05,0.00525075910544,0.000349983981949,296147.454402,19739.4059133,-0.00030157554058,-0.30398422196,0.000262853599235,0.826531484873,1.90090664944,9.8652924685e-05,362.025111278,24.1304211205,12.7766372042,0.0400766530823,2.56717907949,0.000129252189972
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,23,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1558.80075605,0.000130036217864,192.32249974,1.60436735608e-05,0.00841138383071,0.00049375574219,185320.369088,10878.4711557,-0.000410648048166,16.9442333031,-0.0108046659333,0.854222951178,1.90090664944,0.000120486839478,225.992142042,13.2659482813,12.7766372042,0.0400766530823,2.54221799906,0.00022755151427
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,81,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1558.80075605,0.000130036217864,192.32249974,1.60436735608e-05,0.00841138383071,0.00049375574219,185320.369088,10878.4711557,-0.000410648048166,16.9442333031,-0.0108046659333,0.854222951178,0.950341628176,0.000135128728949,112.98279181,6.6322102292,12.7766372042,0.0400766530823,2.54221799906,0.00022755151427
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,25,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1560.70143931,0.000149368134755,192.088281877,1.83839571424e-05,0.00698443893484,0.000385710832109,223454.088992,12340.0982395,-0.000420026972747,-15.4118265417,0.00993688599257,0.802966113872,0.950341628176,0.000144777360969,136.065564756,7.5141557375,12.7766372042,0.0400766530823,2.52973892555,0.000276695400389
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,83,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1560.70143931,0.000149368134755,192.088281877,1.83839571424e-05,0.00698443893484,0.000385710832109,223454.088992,12340.0982395,-0.000420026972747,-15.4118265417,0.00993688599257,0.802966113872,3.82669853744,0.000143737019461,547.889182387,30.2568099307,12.7766372042,0.0400766530823,2.52973892555,0.000276695400389
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,30,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1568.35483638,0.000125334767778,191.150912437,1.527578751e-05,0.00668922753876,0.000340699206868,234459.782882,11941.6272817,-0.000417317244326,-12.9616218379,0.00832920353778,0.820128708062,3.82669853744,0.000131754745382,572.068824879,29.1369127921,12.7766372042,0.0400766530823,2.47948999303,0.000474580909725
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,88,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1568.35483638,0.000125334767778,191.150912437,1.527578751e-05,0.00668922753876,0.000340699206868,234459.782882,11941.6272817,-0.000417317244326,-12.9616218379,0.00832920353778,0.820128708062,2.88793023698,0.000136563564321,431.728509795,21.9890298861,12.7766372042,0.0400766530823,2.47948999303,0.000474580909725
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,34,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1574.13069686,0.000165746844189,190.449534209,2.00532327686e-05,0.00817905209396,0.000420165180749,192458.817816,9886.78064957,-0.000466747547933,15.6334441083,-0.00987376559182,0.806585145188,2.88793023698,0.000156624433829,353.088622472,18.1384866919,12.7766372042,0.0400766530823,2.44156816297,0.000623921010672
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,92,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1574.13069686,0.000165746844189,190.449534209,2.00532327686e-05,0.00817905209396,0.000420165180749,192458.817816,9886.78064957,-0.000466747547933,15.6334441083,-0.00987376559182,0.806585145188,2.9163511424,0.000157625451064,356.563463455,18.3169923936,12.7766372042,0.0400766530823,2.44156816297,0.000623921010672
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,37,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1579.96339914,0.000130257753001,189.746457521,1.5643366935e-05,0.00738438019266,0.000546847210068,213960.191366,15844.7331613,-0.000385054256515,-1.98665300501,0.00131913552473,0.800684445139,5.83270228479,0.000210805831455,789.870257573,58.4935210325,12.7766372042,0.0400766530823,2.40327313389,0.000774730808091
