structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse,ng_fit,sigma_ng_fit,neff_estimated,sigma_neff_estimated
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,52,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1520.63342429,5.83600995115e-05,197.149722747,7.5663715228e-06,0.0046587887008,0.00018935221101,326401.028669,13266.2716478,-0.000272827927415,-1.61791682768,0.00115459861435,0.856894729641,7.10893459695,9.18406456361e-05,1525.91908616,62.0195904859,12.7438419234,0.0712385382945,2.79218703342,0.00134969801808
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,4,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1527.74235889,7.09140534441e-05,196.232339999,9.10862395425e-06,0.00629629299758,0.000196866913828,242641.560594,7586.70144783,-0.000273634029863,-2.29082004289,0.00159097881293,0.854823333033,3.55446729848,6.79932168356e-05,564.53333729,17.6513317768,12.7438419234,0.0712385382945,2.74566322129,0.00102296891517
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,56,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1527.74235889,7.09140534441e-05,196.232339999,9.10862395425e-06,0.00629629299758,0.000196866913828,242641.560594,7586.70144783,-0.000273634029863,-2.29082004289,0.00159097881293,0.854823333033,0.923566873485,0.000138100152743,146.684227345,4.58644497213,12.7438419234,0.0712385382945,2.74566322129,0.00102296891517
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,5,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1529.58949264,0.000247386741406,195.995369635,3.16991297718e-05,0.0209951162207,0.000707218844052,72854.5380059,2454.09940157,-0.000292868615766,14.1738716465,-0.00917462033641,0.863794774372,0.923566873485,0.00021715743278,43.9896051909,1.48182250117,12.7438419234,0.0712385382945,2.73357481307,0.000938074006673
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,57,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1529.58949264,0.000247386741406,195.995369635,3.16991297718e-05,0.0209951162207,0.000707218844052,72854.5380059,2454.09940157,-0.000292868615766,14.1738716465,-0.00917462033641,0.863794774372,0.917494517299,0.000215589694094,43.7003781096,1.47207962575,12.7438419234,0.0712385382945,2.73357481307,0.000938074006673
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,6,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1531.42448167,4.8115125779e-05,195.760523348,6.15051040137e-06,0.00386496427754,0.000107939366108,396232.506099,11065.8423903,-0.000333285568126,-16.9452463563,0.0111512976642,0.918268233208,0.917494517299,0.000130523365542,237.387580172,6.62976305081,12.7438419234,0.0712385382945,2.72156588488,0.000853737273375
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,58,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1531.42448167,4.8115125779e-05,195.760523348,6.15051040137e-06,0.00386496427754,0.000107939366108,396232.506099,11065.8423903,-0.000333285568126,-16.9452463563,0.0111512976642,0.918268233208,1.83879715715,4.59649276595e-05,475.760453424,13.2868763189,12.7438419234,0.0712385382945,2.72156588488,0.000853737273375
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,8,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1535.10207599,3.88059571821e-05,195.291546204,4.93678921979e-06,0.00374285917971,0.00013767014162,410141.552829,15085.8589521,-0.000226491138546,-3.83017065898,0.00258173093189,0.900738942545,1.83879715715,4.13302923628e-05,491.281415854,18.0703551688,12.7438419234,0.0712385382945,2.69749818463,0.00068471376151
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,60,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1535.10207599,3.88059571821e-05,195.291546204,4.93678921979e-06,0.00374285917971,0.00013767014162,410141.552829,15085.8589521,-0.000226491138546,-3.83017065898,0.00258173093189,0.900738942545,0.926629447721,3.93363206814e-05,247.57261848,9.10624164854,12.7438419234,0.0712385382945,2.69749818463,0.00068471376151
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,9,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1536.95533488,4.0886153653e-05,195.056063892,5.18889002057e-06,0.0034248574337,0.000168314937305,448764.763098,22054.5860456,-0.000231805887781,4.05839092252,-0.0025522470994,0.883960426334,0.926629447721,4.0376153217e-05,270.560005973,13.2967018988,12.7438419234,0.0712385382945,2.6853696909,0.000599537339063
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,61,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1536.95533488,4.0886153653e-05,195.056063892,5.18889002057e-06,0.0034248574337,0.000168314937305,448764.763098,22054.5860456,-0.000231805887781,4.05839092252,-0.0025522470994,0.883960426334,3.71300457007,4.12163863889e-05,1084.13405286,53.2798702789,12.7438419234,0.0712385382945,2.6853696909,0.000599537339063
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,13,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1544.38134402,4.21915790914e-05,194.118155571,5.30319246964e-06,0.00369235640825,0.000143533943545,418264.4288,16259.303348,-0.000227299435396,7.42463280682,-0.00471857477313,0.893715258334,3.71300457007,4.18690386778e-05,1005.59213671,39.0906497354,12.7438419234,0.0712385382945,2.63677081165,0.000258235380028
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,65,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1544.38134402,4.21915790914e-05,194.118155571,5.30319246964e-06,0.00369235640825,0.000143533943545,418264.4288,16259.303348,-0.000227299435396,7.42463280682,-0.00471857477313,0.893715258334,3.75700091917,4.08796065879e-05,1017.50765738,39.5538448147,12.7438419234,0.0712385382945,2.63677081165,0.000258235380028
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,17,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1551.89534586,3.66630727085e-05,193.178269913,4.56378000903e-06,0.00501928142988,6.79881735667e-05,309186.756618,4188.05822451,-0.000602000639273,10.8950006865,-0.00693432017364,0.900587677352,3.75700091917,3.81204408668e-05,748.513700945,10.1389201632,12.7438419234,0.0712385382945,2.58759607174,8.71107539757e-05
mple 81  Diameter 100 um Coupling Distance 0.11 um,5040,69,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040/mple 81  Diameter 100 um Coupling Distance 0.11 um_5040_ParamFile.txt,False,1551.89534586,3.66630727085e-05,193.178269913,4.56378000903e-06,0.00501928142988,6.79881735667e-05,309186.756618,4188.05822451,-0.000602000639273,10.8950006865,-0.00693432017364,0.900587677352,1.88929048019,3.82201789185e-05,376.406564682,5.09858308394,12.7438419234,0.0712385382945,2.58759607174,8.71107539757e-05
