structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,13,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1531.93418535,0.00029661395285,195.695390094,3.78906507639e-05,0.00365608453325,0.000863712825519,419009.509057,98986.7394191,-0.000149610561163,-10.0791858748,0.00662329813765,0.251519540411,0.352642006218,0.000259046736154,96.4534608024,22.7862603163
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,94,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1531.93418535,0.00029661395285,195.695390094,3.78906507639e-05,0.00365608453325,0.000863712825519,419009.509057,98986.7394191,-0.000149610561163,-10.0791858748,0.00662329813765,0.251519540411,0.740341855479,0.000429642269871,202.495825451,47.8377257633
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,14,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1533.41486906,0.000688789089027,195.506424288,8.78188248995e-05,0.00406105185923,0.00191414711793,377590.565748,177974.553943,-3.73482847387e-05,-10.1274767483,0.00665625698808,0.0838111143107,0.740341855479,0.000614668826384,182.302979903,85.9273107125
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,95,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1533.41486906,0.000688789089027,195.506424288,8.78188248995e-05,0.00406105185923,0.00191414711793,377590.565748,177974.553943,-3.73482847387e-05,-10.1274767483,0.00665625698808,0.0838111143107,0.345734164094,0.00247695486158,85.134141616,40.1319906844
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,15,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1534.10633739,0.00480811088868,195.418303604,0.000612469194934,0.088989596987,0.0153463485092,17239.1649061,2972.91190947,-0.000701690091401,11.1730471303,-0.00723611597424,0.16583188639,0.345734164094,0.00417816411126,3.88510765078,0.671633943429
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,96,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1534.10633739,0.00480811088868,195.418303604,0.000612469194934,0.088989596987,0.0153463485092,17239.1649061,2972.91190947,-0.000701690091401,11.1730471303,-0.00723611597424,0.16583188639,0.755021960844,0.0041677901387,8.48438453939,1.4638903202
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,16,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1535.61638131,0.000357921231051,195.226139581,4.55032787241e-05,0.00686717363745,0.00151054200114,223616.943794,49188.0362432,-0.000233536197874,-6.81344751236,0.00447930491434,0.320472532193,0.755021960844,0.00242395612278,109.946537062,24.1870322517
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,97,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1535.61638131,0.000357921231051,195.226139581,4.55032787241e-05,0.00686717363745,0.00151054200114,223616.943794,49188.0362432,-0.000233536197874,-6.81344751236,0.00447930491434,0.320472532193,1.86127757351,0.000410735938742,271.039829743,59.6194700254
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,19,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1539.33893646,0.000538974231838,194.754027784,6.81899223338e-05,0.0061833456739,0.00174176915537,248949.19638,70125.7950594,-0.000255477481066,-9.57512305586,0.00626573058469,0.18638550282,1.86127757351,0.0004998968082,301.01464024,84.7920012323
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,100,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1539.33893646,0.000538974231838,194.754027784,6.81899223338e-05,0.0061833456739,0.00174176915537,248949.19638,70125.7950594,-0.000255477481066,-9.57512305586,0.00626573058469,0.18638550282,0.299880715739,0.000489787390667,48.4981321689,13.6615313273
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,20,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1539.93869789,0.000296794684029,194.678176742,3.75206156147e-05,0.00131359187349,0.00151790483425,1172311.37689,1354649.90469,-4.46328083008e-05,1.27144291182,-0.000779338667874,0.0312944304453,0.299880715739,0.000372409209066,228.290629525,263.798564285
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,101,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1539.93869789,0.000296794684029,194.678176742,3.75206156147e-05,0.00131359187349,0.00151790483425,1172311.37689,1354649.90469,-4.46328083008e-05,1.27144291182,-0.000779338667874,0.0312944304453,1.22701272353,0.00046572948044,934.089764322,1079.37592641
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,22,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1542.39272334,0.000776758998918,194.368433839,9.78852064108e-05,0.00326652245398,0.00227686578055,472181.883048,329125.174205,-2.57146196715e-05,-15.3237849984,0.00997554828582,0.143102213767,1.22701272353,0.000688866952261,375.632722816,261.827549667
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,103,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1542.39272334,0.000776758998918,194.368433839,9.78852064108e-05,0.00326652245398,0.00227686578055,472181.883048,329125.174205,-2.57146196715e-05,-15.3237849984,0.00997554828582,0.143102213767,0.332263230202,0.000702154410296,101.717724241,70.9006820717
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,23,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1543.0572498,0.000402516628719,194.284727958,5.0680448648e-05,0.00513623342856,0.000695111832921,300425.841477,40658.1126483,-0.000292367080844,-4.86387877685,0.0031958958473,0.100166203247,0.332263230202,0.000521874853673,64.6900564049,8.75541436815
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,104,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1543.0572498,0.000402516628719,194.284727958,5.0680448648e-05,0.00513623342856,0.000695111832921,300425.841477,40658.1126483,-0.000292367080844,-4.86387877685,0.0031958958473,0.100166203247,0.4218613174,0.000979822010802,82.1343740054,11.1172872655
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,24,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1543.90097243,0.00183143271299,194.178553776,0.000230341817187,0.00962082288535,0.00534804570802,160474.939704,89205.1878263,-5.27771118187e-05,-27.3854354142,0.0176958856852,0.251891287138,0.4218613174,0.00159878524066,43.848777015,24.3753280216
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,105,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1543.90097243,0.00183143271299,194.178553776,0.000230341817187,0.00962082288535,0.00534804570802,160474.939704,89205.1878263,-5.27771118187e-05,-27.3854354142,0.0176958856852,0.251891287138,1.17360394023,0.0016110791395,121.985817036,67.8099703431
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,26,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1546.24818031,0.000565567527603,193.883790337,7.09164138974e-05,0.00370136848066,0.00167025931465,417750.404584,188511.764797,-3.89885295569e-05,8.03612608865,-0.00524030850931,0.0443436157284,1.17360394023,0.00103847793273,317.072981618,143.080896136
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,107,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1546.24818031,0.000565567527603,193.883790337,7.09164138974e-05,0.00370136848066,0.00167025931465,417750.404584,188511.764797,-3.89885295569e-05,8.03612608865,-0.00524030850931,0.0443436157284,0.272980306311,0.000578101710471,73.751183579,33.2809225813
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,27,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1546.79414092,0.000614171365144,193.815356594,7.69564863194e-05,0.00547113328598,0.00188699537692,282719.147949,97509.9119798,-0.000216837240461,9.78870810761,-0.00628537334335,0.142035148697,0.272980306311,0.0006023881692,49.8946547346,17.2090323793
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,108,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1546.79414092,0.000614171365144,193.815356594,7.69564863194e-05,0.00547113328598,0.00188699537692,282719.147949,97509.9119798,-0.000216837240461,9.78870810761,-0.00628537334335,0.142035148697,0.601120418435,0.000666466959715,109.871280229,37.8948305978
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,28,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1547.99638176,0.000803177088988,193.664831218,0.000100482893377,0.00441687759413,0.00260313030836,350473.009217,206554.719508,-9.49583540964e-05,5.05177866024,-0.0032312516335,0.0386978114445,0.601120418435,0.00076034314204,136.096236679,80.2098421163
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,109,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1547.99638176,0.000803177088988,193.664831218,0.000100482893377,0.00441687759413,0.00260313030836,350473.009217,206554.719508,-9.49583540964e-05,5.05177866024,-0.0032312516335,0.0386978114445,0.337286395462,0.000800180848498,76.3630841638,45.0057003181
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,29,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1548.67095455,0.000791124043616,193.580474354,9.88887711658e-05,0.00821944036962,0.00315249515204,188415.620153,72265.1789405,-0.000217523243823,-10.3720725555,0.00673208113077,0.151850086921,0.337286395462,0.000794154454976,41.0352019474,15.7389928022
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,110,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1548.67095455,0.000791124043616,193.580474354,9.88887711658e-05,0.00821944036962,0.00315249515204,188415.620153,72265.1789405,-0.000217523243823,-10.3720725555,0.00673208113077,0.151850086921,0.577172260584,0.000696104820068,70.2203841904,26.9325532203
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,30,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1549.82529907,0.000246203015673,193.43629129,3.07290107374e-05,0.00600729411018,0.00075906040982,257990.581225,32598.7762082,-0.000434805323709,-23.0611727117,0.0149203114365,0.148199604187,0.577172260584,0.000449367618762,96.0785754782,12.1403790052
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,111,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1549.82529907,0.000246203015673,193.43629129,3.07290107374e-05,0.00600729411018,0.00075906040982,257990.581225,32598.7762082,-0.000434805323709,-23.0611727117,0.0149203114365,0.148199604187,1.30536239026,0.000340378887474,217.296234598,27.4568411452
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,33,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1552.43602385,0.000530644300235,193.110990336,6.60080317386e-05,0.00436135270706,0.00110095541635,355952.872452,89854.74673,-0.000165611028554,-9.47706058881,0.00614097435278,0.119918367316,1.30536239026,0.000475753624537,299.302183965,75.5542434052
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,114,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1552.43602385,0.000530644300235,193.110990336,6.60080317386e-05,0.00436135270706,0.00110095541635,355952.872452,89854.74673,-0.000165611028554,-9.47706058881,0.00614097435278,0.119918367316,0.264733253251,0.00208738224887,60.6998037152,15.3301909217
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,34,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1552.96549036,0.00407233452598,193.045151268,0.00050622144501,0.0864856441776,0.0128502768647,17956.3383626,2668.00255309,-0.000859110031485,-6.26599554589,0.00407423995866,0.185985092118,0.264733253251,0.00353671135548,3.06100805248,0.456647799814
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,115,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1552.96549036,0.00407233452598,193.045151268,0.00050622144501,0.0864856441776,0.0128502768647,17956.3383626,2668.00255309,-0.000859110031485,-6.26599554589,0.00407423995866,0.185985092118,0.67761606705,0.00354696625377,7.83501208198,1.16487001713
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,35,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1554.32072249,0.000756407923791,192.876832729,9.38632307224e-05,0.00349294880073,0.00343485105534,444988.120687,437586.693408,-9.27670895801e-05,39.6190097125,-0.0254579413023,0.343802291288,0.67761606705,0.00213894643066,193.995419259,190.769702493
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,116,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1554.32072249,0.000756407923791,192.876832729,9.38632307224e-05,0.00349294880073,0.00343485105534,444988.120687,437586.693408,-9.27670895801e-05,39.6190097125,-0.0254579413023,0.343802291288,0.944705024473,0.000702877657559,270.460598871,265.962140403
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,37,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1556.21013254,0.000509597060882,192.642659067,6.30828259039e-05,0.00500379185516,0.00144184062614,311006.16844,89616.303319,-0.000179583199947,-11.3593980584,0.00733722498758,0.183014413101,0.944705024473,0.000581210039606,188.797826092,54.4021422428
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,118,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1556.21013254,0.000509597060882,192.642659067,6.30828259039e-05,0.00500379185516,0.00144184062614,311006.16844,89616.303319,-0.000179583199947,-11.3593980584,0.00733722498758,0.183014413101,0.340320810794,0.000555215078172,68.0125833857,19.5981128711
mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT,5040,38,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040/mple 78  Diameter 100 um Coupling Distance 0.1 um SECOND MEASUREMENT_5040_ParamFile.txt,False,1556.89077416,0.000673786048191,192.558439535,8.33348056095e-05,0.00293449114924,0.0017955330509,530548.805564,324627.973662,-3.83825126953e-05,-4.62469393541,0.00301053714903,0.0197967144043,0.340320810794,0.000636720519669,115.972682651,70.9607722673
