StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.528613159179687500e+03 1.529613159179687500e+03 1.529112624959217783e+03 1.112513783705611995e-03 8.749214112440234156e-03 3.388967585290932148e-03 1.747714257884054095e+05 6.769690274134051288e+04 -8.312597202112790879e-05 2.417505453207855111e-05 1.529196945037672776e+03 1.112513783705611995e-03 1.360979166226589376e-01 3.388967585290932148e-03 1.123600553914046395e+04 3.165492671666501792e+03 -5.036050710685666815e-04 2.417505453207855111e-05 -4.091823374127939061e+00 2.724384568856347277e-03 1.058045951255133232e-01
1.529601806640625000e+03 1.530601806640625000e+03 1.530101259065479098e+03 2.872412121808129415e-04 3.087313488028573666e-03 7.281489553694921440e-04 4.956092942937700427e+05 1.168904263564031717e+05 -1.480394536460676611e-04 2.186778688087699836e-05 nan nan nan nan nan nan nan nan 3.539970165808101310e+00 -2.265877914093594996e-03 1.176188717204031953e-01
1.530454711914062500e+03 1.531454711914062500e+03 1.531228901336927947e+03 6.694277384823021644e-05 1.299678169021612319e-03 4.740081294975290660e-04 1.178160053645915352e+06 4.296890234740307787e+05 -1.034060772462956287e-04 1.275986765373054970e-05 nan nan nan nan nan nan nan nan 1.537553347194904774e+01 -1.000161541822227988e-02 1.090689960497940314e-01
1.531435424804687500e+03 1.532435424804687500e+03 1.531934185349364498e+03 2.966139528504857840e-04 3.656084533252292566e-03 8.637128255191390365e-04 4.190095090571177425e+05 9.898673941909601854e+04 -1.496105611633304566e-04 2.112903365037080682e-05 nan nan nan nan nan nan nan nan -1.007918587480502381e+01 6.623298137646153709e-03 2.515195404113069744e-01
1.532680664062500000e+03 1.533680664062500000e+03 1.533414869060323326e+03 6.887890890269451937e-04 4.061051859233211041e-03 1.914147117930681870e-03 3.775905657481201342e+05 1.779745539426273026e+05 -3.734828473871019207e-05 1.219339021823928246e-05 nan nan nan nan nan nan nan nan -1.012747674832639255e+01 6.656256988082723432e-03 8.381111431067722606e-02
1.533621459960937500e+03 1.534621459960937500e+03 1.534106337388511292e+03 4.808110888678115459e-03 8.898959698701228160e-02 1.534634850924688175e-02 1.723916490612277630e+04 2.972911909467814894e+03 -7.016900914008215211e-04 9.442169351196084027e-05 nan nan nan nan nan nan nan nan 1.117304713028394225e+01 -7.236115974236901650e-03 1.658318863903632812e-01
1.535119384765625000e+03 1.536119384765625000e+03 1.535616381310198449e+03 3.579212310510238850e-04 6.867173637454532589e-03 1.510542001140710924e-03 2.236169437939839263e+05 4.918803624323828262e+04 -2.335361978735163815e-04 2.562154954506257019e-05 nan nan nan nan nan nan nan nan -6.813447512360445657e+00 4.479304914336173539e-03 3.204725321926783499e-01
1.536451660156250000e+03 1.537451660156250000e+03 1.537036704754282937e+03 4.521561513798160706e-04 2.343833047599110878e-03 1.677980123780497060e-03 6.557790907201073132e+05 4.694806573132209014e+05 -8.495192170677227331e-05 3.229334360404635624e-05 1.536952471010530644e+03 4.521561513798160706e-04 2.086664254068947965e-03 1.677980123780497060e-03 7.365595437854978954e+05 2.934930565922689275e+05 -8.776808344290103030e-05 3.229334360404635624e-05 6.679078239751162549e+00 -4.303370001966424357e-03 8.731330762776057242e-02
1.537898681640625000e+03 1.538898681640625000e+03 1.538368914443401536e+03 9.542611956202790664e-04 8.489052141196459442e-03 2.726577963327922634e-03 1.812179839228295314e+05 5.820496249820210505e+04 -1.112623793028250628e-04 2.360953866465343714e-05 1.538405177152426631e+03 9.542611956202790664e-04 9.376028166904378999e-03 2.726577963327922634e-03 1.640785575477160455e+05 1.372005209507243671e+04 -5.592312905763244897e-04 2.360953866465343714e-05 3.229372539255586982e+00 -2.057131044445614093e-03 2.019895334511673246e-01
1.538839355468750000e+03 1.539839355468750000e+03 1.539338936457215596e+03 5.389742318384279111e-04 6.183345673897818438e-03 1.741769155370475166e-03 2.489491963800977101e+05 7.012579505944371340e+04 -2.554774810656758408e-04 4.127393141322918679e-05 nan nan nan nan nan nan nan nan -9.575123055864420252e+00 6.265730584689842286e-03 1.863855028197928254e-01
1.539438598632812500e+03 1.540438598632812500e+03 1.539938697888693241e+03 2.967946840293418675e-04 1.313591873491925296e-03 1.517904834245170165e-03 1.172311376892938279e+06 1.354649904689263087e+06 -4.463280830080914755e-05 2.699864716168170442e-05 nan nan nan nan nan nan nan nan 1.271442911821152988e+00 -7.793386678739904578e-04 3.129443044529867102e-02
1.540693847656250000e+03 1.541693847656250000e+03 1.541192924215661833e+03 5.018423038497584615e-04 4.620913407133210755e-03 1.734486381234478158e-03 3.335256016346364631e+05 1.251907497196373006e+05 -1.590443665254108560e-04 3.239936697424199564e-05 1.541205483968357157e+03 5.018423038497584615e-04 5.759496092427031540e-03 1.734486381234478158e-03 2.675938066864628345e+05 1.545339498964521335e+05 -4.602410699425366530e-05 3.239936697424199564e-05 9.830498396928694760e+00 -6.339665536583834193e-03 2.018143729107191309e-01
1.541913208007812500e+03 1.542913208007812500e+03 1.542392723335743995e+03 7.767589989177184047e-04 3.266522453975644839e-03 2.276865780551277571e-03 4.721818830476785661e+05 3.291251742045491119e+05 -2.571461967148446233e-05 1.172152008618781742e-05 nan nan nan nan nan nan nan nan -1.532378499836421248e+01 9.975548285824765646e-03 1.431022137669931693e-01
1.542559326171875000e+03 1.543559326171875000e+03 1.543057249796147516e+03 4.025166287188923302e-04 5.136233428555398231e-03 6.951118329212551804e-04 3.004258414770185482e+05 4.065811264834268513e+04 -2.923670808439598101e-04 3.382895815757074325e-05 nan nan nan nan nan nan nan nan -4.863878776854723363e+00 3.195895847304030570e-03 1.001662032472981911e-01
1.543544067382812500e+03 1.544544067382812500e+03 1.543900972430947832e+03 1.831432712993346680e-03 9.620822885350295908e-03 5.348045708015737240e-03 1.604749397041554621e+05 8.920518782625930908e+04 -5.277711181868962903e-05 2.162370803370567668e-05 nan nan nan nan nan nan nan nan -2.738543541422247074e+01 1.769588568519076324e-02 2.518912871376742801e-01
1.544418823242187500e+03 1.545418823242187500e+03 1.544810134226937180e+03 4.892336953195823438e-04 3.001506251766139759e-03 1.357148430551371110e-03 5.146782997096685576e+05 2.327147732172769611e+05 -4.932340892108303201e-05 1.363401087143364484e-05 1.544919646554351175e+03 4.892336953195823438e-04 4.856690884807300657e-03 1.357148430551371110e-03 3.181012922578969155e+05 1.333545946814874769e+05 -1.553280031607120765e-04 1.363401087143364484e-05 -1.772881125813628245e+01 1.151281224226552435e-02 2.953507215420680954e-01
1.545620239257812500e+03 1.546620239257812500e+03 1.546248180311409669e+03 5.655675276028524672e-04 3.701368480663421411e-03 1.670259314648297978e-03 4.177504045839459868e+05 1.885117647972182313e+05 -3.898852955691433774e-05 1.299709444091054241e-05 nan nan nan nan nan nan nan nan 8.036126088651100119e+00 -5.240308509306945521e-03 4.434361572844103261e-02
1.546295288085937500e+03 1.547295288085937500e+03 1.546794140924031353e+03 6.141713651443193476e-04 5.471133285976237035e-03 1.886995376918215858e-03 2.827191479485278833e+05 9.750991197983398160e+04 -2.168372404609204330e-04 4.393680236965890825e-05 nan nan nan nan nan nan nan nan 9.788708107612754006e+00 -6.285373343345388060e-03 1.420351486968203236e-01
1.547377807617187500e+03 1.548377807617187500e+03 1.547996381760901841e+03 8.031770889881476591e-04 4.416877594132639397e-03 2.603130308358170102e-03 3.504730092174737365e+05 2.065547195076863281e+05 -9.495835409640301819e-05 2.969777550322545587e-05 nan nan nan nan nan nan nan nan 5.051778660239047092e+00 -3.231251633501971022e-03 3.869781144447492771e-02
1.548170776367187500e+03 1.549170776367187500e+03 1.548670954551826071e+03 7.911240436155362417e-04 8.219440369619241196e-03 3.152495152040075358e-03 1.884156201529286045e+05 7.226517894049448660e+04 -2.175232438234056499e-04 4.133919302407968951e-05 nan nan nan nan nan nan nan nan -1.037207255551817298e+01 6.732081130774066925e-03 1.518500869214015614e-01
1.549322265625000000e+03 1.550322265625000000e+03 1.549825299072994994e+03 2.462030156733015923e-04 6.007294110175122326e-03 7.590604098203998246e-04 2.579905812248994480e+05 3.259877620821553865e+04 -4.348053237090336131e-04 4.733076570503914443e-05 nan nan nan nan nan nan nan nan -2.306117271167779492e+01 1.492031143651374389e-02 1.481996041873905323e-01
1.550046264648437500e+03 1.551046264648437500e+03 1.550481463333216197e+03 7.147127875403627272e-04 5.624981895038888742e-03 1.950218539341997369e-03 2.756420362349445350e+05 9.556692258191277506e+04 -8.280518251326580319e-05 1.875836809633245973e-05 1.550545744751897928e+03 7.147127875403627272e-04 4.164356980440154544e-03 1.950218539341997369e-03 3.723373745417982573e+05 1.595731001671699050e+05 -1.548530725912114058e-04 1.875836809633245973e-05 1.040951334851455812e+01 -6.671409189805839988e-03 1.803207298494926558e-01
1.550899169921875000e+03 1.551899169921875000e+03 1.551269730527483944e+03 8.061782999732129684e-05 1.591471983650401050e-03 3.334178054281292168e-04 9.747389501443159534e+05 2.042105201732776768e+05 -9.692916901614662530e-05 1.015215884732079878e-05 1.551399733869169268e+03 8.061782999732129684e-05 1.414656320227040661e-03 3.334178054281292168e-04 1.096661932433301117e+06 2.608543534856455517e+05 -9.239263309836713957e-05 1.015215884732079878e-05 1.535888266779760869e+01 -9.863413239648746722e-03 2.423414910412934331e-01
1.551937744140625000e+03 1.552937744140625000e+03 1.552436023853517781e+03 5.306443002349183445e-04 4.361352707056121748e-03 1.100955416352836355e-03 3.559528724521341501e+05 8.985474673003646603e+04 -1.656110285538073192e-04 2.907062494090647625e-05 nan nan nan nan nan nan nan nan -9.477060588811191622e+00 6.140974352776879322e-03 1.199183673163718433e-01
1.552491943359375000e+03 1.553491943359375000e+03 1.552965490360020340e+03 4.072334525979704606e-03 8.648564417763274226e-02 1.285027686469889310e-02 1.795633836258867086e+04 2.668002553088343120e+03 -8.591100314854544949e-04 9.608522251809208613e-05 nan nan nan nan nan nan nan nan -6.265995545887315110e+00 4.074239958661805654e-03 1.859850921180076222e-01
1.553821166992187500e+03 1.554821166992187500e+03 1.554320722494119991e+03 7.564079237910631328e-04 3.492948800733728515e-03 3.434851055343963837e-03 4.449881206869163434e+05 4.375866934081882355e+05 -9.276708958014499319e-05 4.548572041046496843e-05 nan nan nan nan nan nan nan nan 3.961900971252941872e+01 -2.545794130227466492e-02 3.438022912884302063e-01
1.554562133789062500e+03 1.555562133789062500e+03 1.555201143331143840e+03 7.269178080158262244e-04 3.048152837709778001e-03 2.540407806202408386e-03 5.102110117613525945e+05 4.252227844529697904e+05 -7.702160627467059698e-05 3.525203438155087029e-05 1.555090029599025229e+03 7.269178080158262244e-04 1.092583563813920300e-01 2.540407806202408386e-03 1.423314500696511641e+04 2.729831279459609505e+03 -9.271580313415077063e-04 3.525203438155087029e-05 -2.615914106860665456e+01 1.685095037637026477e-02 2.856517778466410862e-01
1.555711669921875000e+03 1.556711669921875000e+03 1.556210132543065129e+03 5.095970608823703054e-04 5.003791855162550636e-03 1.441840626142685232e-03 3.110061684395365301e+05 8.961630331899991143e+04 -1.795831999468121775e-04 3.127071151648992231e-05 nan nan nan nan nan nan nan nan -1.135939805843487349e+01 7.337224987577218617e-03 1.830144131005903008e-01
1.556326782226562500e+03 1.557326782226562500e+03 1.556890774164653294e+03 6.737860481908678574e-04 2.934491149237407163e-03 1.795533050903888725e-03 5.305488055635287892e+05 3.246279736623823992e+05 -3.838251269534779820e-05 1.546383859748614800e-05 nan nan nan nan nan nan nan nan -4.624693935407051093e+00 3.010537149025381207e-03 1.979671440426056250e-02
1.557179687500000000e+03 1.558179687500000000e+03 1.557719250174502122e+03 4.748565344722521959e-03 1.062738292226362985e-01 1.548884824623167171e-02 1.465759972675105564e+04 2.136267597883425424e+03 -1.249617526856725523e-03 1.370883463228275657e-04 nan nan nan nan nan nan nan nan 1.076223168507183026e+01 -6.871388936388872666e-03 2.168590371202459011e-01
1.559555419921875000e+03 1.560555419921875000e+03 1.560003883529509267e+03 1.153902858883305675e-03 4.518595419268806555e-03 2.168818668161388939e-03 3.452408854479711736e+05 1.657074395685066120e+05 -1.524006515201645239e-04 5.968552365500903240e-05 1.560011083194190633e+03 1.153902858883305675e-03 3.022902213669466723e-03 2.168818668161388939e-03 5.160640248764483840e+05 2.651703640066033695e+05 -1.109473830077974002e-04 5.968552365500903240e-05 -2.176009132235398713e+00 1.429095606971395038e-03 7.131447379954181098e-02
1.561427856445312500e+03 1.562427856445312500e+03 1.561890047890584128e+03 2.447586713784755119e-03 4.020742375369076166e-02 8.882570759279425146e-03 3.884581259069635416e+04 8.581765426231158926e+03 -7.220801340034786134e-04 8.115249835673416044e-05 nan nan nan nan nan nan nan nan -1.164667814117682809e+01 7.482897574598375463e-03 2.421225417221235521e-01
1.562233764648437500e+03 1.563233764648437500e+03 1.562677679777450976e+03 7.353677358633257943e-04 2.889635526721532916e-03 2.864245442514063659e-03 5.407871218798322370e+05 5.360354393801891711e+05 -7.048719206778869366e-05 3.504554593011699102e-05 nan nan nan nan nan nan nan nan -2.052491304225462443e+01 1.316579337474144649e-02 1.172206629355639906e-01
1.563072631835937500e+03 1.564072631835937500e+03 1.563843992620717017e+03 2.263165993196567666e-03 1.509225630493012810e-02 6.620349125935546912e-03 1.036189659799152869e+05 4.545335813274783141e+04 -2.394749494951483497e-04 6.351666747079634599e-05 nan nan nan nan nan nan nan nan 1.269465538102854296e+01 -8.085172638870411280e-03 6.863809924609043378e-02
1.564587646484375000e+03 1.565587646484375000e+03 1.564981272767246992e+03 1.289263868252891315e-04 2.481917180492658215e-05 7.236219342923043418e-02 6.305533823077044636e+07 1.838426607327341919e+11 -1.350039999067927923e-03 3.936466963336017866e+00 nan nan nan nan nan nan nan nan 5.096998122899808692e+00 -3.231019845667692462e-03 1.180387093389554387e-01
1.565250732421875000e+03 1.566250732421875000e+03 1.565842168714324544e+03 5.871903008814675484e-04 3.502398995394121611e-03 1.874154745693496806e-03 4.470770379883922287e+05 2.392336091743469879e+05 -5.600959019912757884e-05 1.607725503247245776e-05 1.565752394115239440e+03 5.871903008814675484e-04 9.059037227034336462e-03 1.874154745693496806e-03 1.728387194880554453e+05 6.559006009029880806e+04 -1.992943096982894538e-04 1.607725503247245776e-05 -4.622755838376408910e+00 2.976857904648680039e-03 1.558725398403691953e-01
1.566370239257812500e+03 1.567370239257812500e+03 1.566869006913064140e+03 7.744553249298638965e-04 2.966141782798465635e-03 3.166050508725133314e-03 5.282515542580605252e+05 5.638540651673865505e+05 -7.782617439808624661e-05 4.261403837759376200e-05 nan nan nan nan nan nan nan nan -1.044262734390247749e+00 6.973759322718489900e-04 2.839914389124598149e-02
1.567172119140625000e+03 1.568172119140625000e+03 1.567384151227505299e+03 3.835196057903080794e-04 3.581976786728989417e-03 7.721552414448932221e-04 4.375751839136898634e+05 9.432667822895913559e+04 -1.538746377244622383e-04 2.761757853895926602e-05 1.567671860971896194e+03 3.835196057903080794e-04 6.227306410041878217e-03 7.721552414448932221e-04 2.517415649314988113e+05 1.385777630172003701e+05 -1.686366911504383977e-04 2.761757853895926602e-05 1.696137455043754683e+00 -1.050707286337501786e-03 1.161244544270489953e-01
1.567879150390625000e+03 1.568879150390625000e+03 1.568427677062358498e+03 4.550712268317807369e-03 1.363841935006122330e-01 1.581966923570839526e-02 1.150006930279144035e+04 1.333932385749548757e+03 -1.620662470953273702e-03 1.377664116371432579e-04 nan nan nan nan nan nan nan nan 1.322834621850910253e+01 -8.405338057605385785e-03 3.483689738675435077e-01
1.569102539062500000e+03 1.570102539062500000e+03 1.569604423194170295e+03 2.275836214637393627e-03 2.425836981554277405e-02 7.220161999830960325e-03 6.470362333203843446e+04 1.925812187674616871e+04 -6.179493290343429732e-04 1.056897426434489040e-04 nan nan nan nan nan nan nan nan -1.432417712173497826e+01 9.153128039000688054e-03 1.901969471822537727e-01
1.570164062500000000e+03 1.571164062500000000e+03 1.570675252751190101e+03 6.503823567115907343e-04 2.221430550203490339e-03 9.021543438562891004e-04 7.070557540533108404e+05 2.871453351578687434e+05 -7.906282651392194244e-05 2.637223474403229179e-05 nan nan nan nan nan nan nan nan 7.684550706230937056e-01 -4.589591993534275862e-04 1.686609685936457659e-02
1.571028930664062500e+03 1.572028930664062500e+03 1.571524428334603044e+03 1.299657209099780312e-03 1.667088296346760923e-02 2.508307990368103049e-03 9.426761808468241361e+04 1.418354505856157448e+04 -4.439324302371070266e-04 4.872861941394415254e-05 nan nan nan nan nan nan nan nan 2.171201315786270314e+01 -1.379116938149561877e-02 3.886217908133752230e-01
1.571652099609375000e+03 1.572652099609375000e+03 1.572196573607652226e+03 1.008918522625764204e-03 3.674002321852805255e-03 4.053070031105759224e-03 4.279247632088569226e+05 4.720761941313837888e+05 -5.312756751556289934e-05 2.886472503660053761e-05 nan nan nan nan nan nan nan nan 1.558205810662661506e+01 -9.892278616361218149e-03 1.566956898696366673e-01
1.572957275390625000e+03 1.573957275390625000e+03 1.573469036216455834e+03 5.086318681190918171e-03 7.478485669603268660e-03 1.540812692992087236e-02 2.103994185095400317e+05 4.334916304723634967e+05 -3.186779233375549588e-05 7.200561538213519559e-05 1.573457619412681879e+03 5.086318681190918171e-03 9.999392933300054603e-03 1.540812692992087236e-02 1.573553144584149122e+05 1.284034457767412823e+05 -2.025553345836658822e-04 7.200561538213519559e-05 -1.795691018344653855e+01 1.143823578383344579e-02 1.613809353125595925e-01
1.574152709960937500e+03 1.575152709960937500e+03 1.574742827321971163e+03 1.690124222370327327e-03 7.675826423659226801e-03 5.690607079699015053e-03 2.051561278754475061e+05 1.520960544566779572e+05 -1.689590662421945025e-04 7.070351380737341504e-05 nan nan nan nan nan nan nan nan 3.374293052667774617e+01 -2.140377839270031154e-02 2.921985155365145470e-01
1.574891723632812500e+03 1.575891723632812500e+03 1.575428222346826033e+03 6.762813955234646868e-05 7.799725272889405166e-05 2.674101572025898432e-02 2.019850914265867695e+07 6.924970195899477959e+09 -1.225764504834527598e-04 4.149460481545518692e-02 nan nan nan nan nan nan nan nan 8.358208529230588824e-02 -7.081259610614632275e-05 7.407873951130627965e-03
1.575751586914062500e+03 1.576751586914062500e+03 1.576490940933090315e+03 7.191583927097803999e-04 1.815858748451598496e-03 9.915773801591198922e-04 8.681792800664590904e+05 4.740825445652647177e+05 -5.433737954458268450e-05 2.295634310787516853e-05 1.576297125493190379e+03 7.191583927097803999e-04 2.147872271731266717e-03 9.915773801591198922e-04 7.338877391543561826e+05 3.571636735499891802e+05 -7.151065099782065763e-05 2.295634310787516853e-05 -1.883060418682891779e+01 1.196658240194508997e-02 1.118456609738157637e-01
1.576836059570312500e+03 1.577836059570312500e+03 1.577335909116517314e+03 1.354001501833977661e-03 9.466075467957328279e-03 5.687390465282627164e-03 1.666303965625248093e+05 1.001145756596672582e+05 -2.030890440930924515e-04 6.066731456465186733e-05 nan nan nan nan nan nan nan nan -6.066554108506001519e+00 3.872469137703766703e-03 9.846783671149805794e-02
1.577559082031250000e+03 1.578559082031250000e+03 1.577767517963800856e+03 6.964409484895165217e-04 2.831072288953608452e-03 1.829309775269571730e-03 5.573038611977508990e+05 3.601043339877310209e+05 -2.101628470417279414e-05 1.039772615211315131e-05 nan nan nan nan nan nan nan nan -3.040726154448167406e+01 1.924621518484728733e-02 2.389211143488267908e-01
1.578781494140625000e+03 1.579781494140625000e+03 1.579284597867498405e+03 9.559370329542385761e-03 3.753051974016531622e-02 3.113924032048071000e-02 4.208000871827366791e+04 3.491397170284284221e+04 -4.009494936456071382e-04 1.841797518824025027e-04 1.579224766990752187e+03 9.559370329542385761e-03 1.096278959241069018e-04 3.113924032048071000e-02 1.440531858865572326e+07 1.477640908479629517e+10 -1.401293550852097330e-05 1.841797518824025027e-04 -7.406375811225890393e-01 4.801831099577935961e-04 6.289357456883859498e-02
1.579536499023437500e+03 1.580536499023437500e+03 1.579972098489718519e+03 1.216744245551091685e-03 2.162937317323185716e-03 7.036158517143662784e-03 7.304752134218410356e+05 2.376277552435694262e+06 -3.576735858210535211e-05 6.358158895271218798e-05 nan nan nan nan nan nan nan nan -2.589627426946269750e+01 1.640735737118435844e-02 2.006011421315582188e-01
1.580907592773437500e+03 1.581907592773437500e+03 1.581149346508436793e+03 5.754077323916659790e-04 8.237796206377410307e-03 1.735144796715726474e-03 1.919383906686556293e+05 4.042839753687725170e+04 -3.441492426092730315e-04 6.208400259682561085e-05 1.581440735285587607e+03 5.754077323916659790e-04 3.775103928452783197e-02 1.735144796715726474e-03 4.189131651095330744e+04 9.923868978390044504e+03 -9.043851210318875917e-04 6.208400259682561085e-05 1.323301203072777454e+01 -8.345549634938992725e-03 1.197304035178926584e-01
1.582029052734375000e+03 1.583029052734375000e+03 1.582246056535137996e+03 3.423350784707330716e-03 4.021851587488895624e-02 2.895232316949731752e-02 3.934123430753041612e+04 2.832078968569908466e+04 -5.659855677975638181e-04 7.242884178654086314e-04 nan nan nan nan nan nan nan nan 2.724394626275891684e-02 -1.892132533114700182e-05 3.825304140655727547e-02
1.582693237304687500e+03 1.583693237304687500e+03 1.583034587668638551e+03 1.324189802064951009e-02 5.892989575697638500e-07 1.021647817348431651e-02 2.686301354064811707e+09 4.657150466443088281e+13 -2.475167289555444631e-03 4.303233896790265334e+01 nan nan nan nan nan nan nan nan 3.830865960258215096e-03 -7.726161552162510158e-06 3.431837400000636862e-03
1.583677856445312500e+03 1.584677856445312500e+03 1.583977465725438151e+03 3.117166048532007613e-03 9.664870307702104132e-03 1.340398247896451393e-02 1.638901935872992326e+05 2.272954745776380587e+05 -1.396259801413383907e-04 9.626989572155131563e-05 nan nan nan nan nan nan nan nan -2.961271479067112189e+00 1.886651417579174837e-03 2.839097635990150970e-02
1.584655517578125000e+03 1.585655517578125000e+03 1.585227897690758482e+03 6.006023867752153644e-04 4.844503477495669744e-04 5.212170858348266940e-03 3.272219547482356895e+06 3.520560455108136684e+07 -3.354035034647965191e-05 2.592988680561459356e-04 nan nan nan nan nan nan nan nan 1.686402161596345720e-02 3.858992184435943554e-06 1.318652316883139886e-02
1.585568359375000000e+03 1.586568359375000000e+03 1.586064067032910089e+03 1.520737384481521751e-02 3.654323140320683838e-02 3.450171197677075891e-02 4.340240329413576546e+04 4.097769026249081799e+04 -3.583910431107510848e-04 2.166960003141234561e-04 nan nan nan nan nan nan nan nan 3.142126805362311925e-01 -1.892449381888106899e-04 2.432599291082837567e-02
