StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.560162597656250000e+03 1.561162597656250000e+03 1.560662277821075577e+03 6.121740944584537242e-05 2.260692828755657326e-03 1.793348915884715510e-04 6.903468963008582359e+05 5.476342660613110638e+04 -7.324638477802463787e-05 3.383238216569089031e-06 1.560673278644640277e+03 6.121740944584537242e-05 3.330512657451315060e-03 1.793348915884715510e-04 4.685985129505408695e+05 3.247816293401738221e+04 -8.560617805104987635e-05 3.383238216569089031e-06 -5.820552172269518820e+00 3.788142072674440669e-03 7.416620905575967981e-01
1.562062988281250000e+03 1.563062988281250000e+03 1.562563535611923953e+03 9.071002949372487627e-05 4.004518010324126416e-03 2.989728780379244280e-04 3.902001518243764294e+05 2.913191103175029639e+04 -1.597733576084197000e-04 6.253021543139784157e-06 nan nan nan nan nan nan nan nan 7.645640619000966254e+00 -4.833322995149754407e-03 6.828680498321852976e-01
1.563981445312500000e+03 1.564981445312500000e+03 1.564484121723749013e+03 5.943075251584774282e-05 3.539333971152840846e-03 1.232146622039584599e-04 4.420278319240275887e+05 1.538829351488392058e+04 -2.761672605584518901e-04 7.867694499705599328e-06 1.564592089063489539e+03 5.943075251584774282e-05 2.703697564500898848e-02 1.232146622039584599e-04 5.786860592716894462e+04 1.378251074493492888e+04 -6.955190906550105638e-05 7.867694499705599328e-06 -4.205009277217793162e+00 2.743362101544449556e-03 5.941188866986981676e-01
1.565888916015625000e+03 1.566888916015625000e+03 1.566392097299418992e+03 5.506629517889046968e-05 4.397575865007476159e-03 1.236486753210720322e-04 3.561944456179963890e+05 1.001528403588972105e+04 -3.641800299264155933e-04 8.913896243980393556e-06 nan nan nan nan nan nan nan nan 4.957175955049546445e+00 -3.110788467240981764e-03 5.489402836939105690e-01
1.567816284179687500e+03 1.568816284179687500e+03 1.568316518290155955e+03 9.498330041682037574e-05 3.733831897983052022e-03 4.139300530438943257e-04 4.200286893304789555e+05 4.656409351167251589e+04 -1.770426322705195539e-04 9.279577444933100787e-06 1.568306904221254172e+03 9.498330041682037574e-05 3.177745552201092626e-03 4.139300530438943257e-04 4.935281565054675448e+05 2.129531825706885429e+05 -1.297598039230122351e-05 9.279577444933100787e-06 -4.174071125047354336e+00 2.717750065803672087e-03 6.951532931201865884e-01
1.569734619140625000e+03 1.570734619140625000e+03 1.570234836866786281e+03 9.555486511932575946e-05 3.413912728164605719e-03 3.407314133510799142e-04 4.599516630616913899e+05 4.590626436794563051e+04 -1.612050992213763263e-04 8.836056233581703198e-06 nan nan nan nan nan nan nan nan 1.050869424320353041e+01 -6.639679559300648223e-03 7.026043225335781850e-01
1.571667114257812500e+03 1.572667114257812500e+03 1.572161685820849925e+03 1.663639412309967541e-04 3.071994127462089261e-03 4.936662506050292680e-04 5.117723604242962901e+05 8.224128427703857596e+04 -5.593702220244830468e-05 7.032039167038854312e-06 1.572167201116410524e+03 1.663639412309967541e-04 3.123332832237702729e-03 4.936662506050292680e-04 5.033620448289002525e+05 7.808500715851593122e+04 -1.117371236752068259e-04 7.032039167038854312e-06 5.723338006435954028e-01 -3.137644263312759597e-04 6.013535811875825310e-01
1.573587524414062500e+03 1.574587524414062500e+03 1.574088908348777977e+03 6.167764877047069469e-05 3.075063107785532945e-03 1.440986451306634645e-04 5.118883265723732766e+05 2.398728472614222846e+04 -2.134801372059877238e-04 8.051584227504466332e-06 nan nan nan nan nan nan nan nan -9.940624722683869541e-01 6.806478268775240700e-04 3.643398003610240909e-01
1.575532836914062500e+03 1.576532836914062500e+03 1.576032764869174343e+03 1.331706234808356182e-04 4.738799889620739191e-03 5.562413128278511504e-04 3.325805692536447314e+05 3.903837612301773333e+04 -1.942513539468245344e-04 1.147950317162440698e-05 nan nan nan nan nan nan nan nan 1.246985206603903684e+01 -7.862234109551956979e-03 7.049272400593268317e-01
1.577481201171875000e+03 1.578481201171875000e+03 1.577981490515392125e+03 1.798622344552715019e-04 5.670312183932001843e-03 7.045280993703540145e-04 2.782882916018147953e+05 3.457691830705790198e+04 -1.943735882774865560e-04 1.195479392996718688e-05 nan nan nan nan nan nan nan nan -4.590403851563192639e+00 2.953720265590288000e-03 5.550276362064527902e-01
1.579424560546875000e+03 1.580424560546875000e+03 1.579923380605231387e+03 1.485663491812938650e-04 5.237507341149942250e-03 4.514465156046623597e-04 3.016555925739943632e+05 2.600117905522030196e+04 -2.391216547710070430e-04 1.216462651520098833e-05 nan nan nan nan nan nan nan nan 6.632692078779135691e+00 -4.149703358647256236e-03 6.691607869341673620e-01
1.581378906250000000e+03 1.582378906250000000e+03 1.581878959907609442e+03 1.387882288109755242e-04 3.952447804591738278e-03 5.015002155481695836e-04 4.002276660225262749e+05 5.078226726878134650e+04 -1.291649446175383768e-04 8.142529920675761697e-06 1.581870836573915312e+03 1.387882288109755242e-04 2.579419911613050134e-03 5.015002155481695836e-04 6.132661182663687505e+05 9.447291594338904542e+04 -5.894841183165107595e-05 8.142529920675761697e-06 -1.730265707830089150e+00 1.141698369793198685e-03 5.780980473625505489e-01
1.583333374023437500e+03 1.584333374023437500e+03 1.583832199966459939e+03 1.915362135282860261e-04 5.399201984556989929e-03 7.953033421712121798e-04 2.933456100543374778e+05 4.320985670749800192e+04 -2.011864021461797272e-04 1.508635146867877559e-05 nan nan nan nan nan nan nan nan 1.107099375741981007e+01 -6.946406853990168967e-03 6.034719729508929431e-01
1.583974487304687500e+03 1.584974487304687500e+03 1.584247185927260716e+03 1.243179946863494801e-03 7.643907167447305286e-03 3.644523819445230628e-03 2.072562043497870618e+05 9.881728766911235289e+04 -2.018781915470837100e-05 6.987628038051977416e-06 nan nan nan nan nan nan nan nan 4.480483126421819229e+00 -2.870222357312213635e-03 7.451553797592858075e-02
1.585285644531250000e+03 1.586285644531250000e+03 1.585786135242588898e+03 1.484374339804334195e-04 4.504038994595820772e-03 5.293245120202405129e-04 3.520809071913669468e+05 4.137731813920426794e+04 -1.992749122770941890e-04 1.291280858118140222e-05 nan nan nan nan nan nan nan nan -5.634199653264479579e+00 3.600348362032927685e-03 5.734996945616912534e-01
1.587270996093750000e+03 1.588270996093750000e+03 1.587770212955859733e+03 2.109491868507056326e-04 5.652964637341649848e-03 8.036881234564903585e-04 2.808738980016901041e+05 3.993214719969311409e+04 -2.158741234730451430e-04 1.651895671559013246e-05 nan nan nan nan nan nan nan nan 1.121648046972905810e+01 -7.021579275308975285e-03 6.138180931773760118e-01
1.589222412109375000e+03 1.590222412109375000e+03 1.589722743499752141e+03 1.750061308995778367e-04 5.246157370587332947e-03 7.108540781033917226e-04 3.030261258292705170e+05 4.106002586299916584e+04 -1.877417842125337277e-04 1.263895925037130432e-05 nan nan nan nan nan nan nan nan 1.242128603459044189e+00 -7.364126649505176991e-04 5.278022414670442419e-01
1.590008300781250000e+03 1.591008300781250000e+03 1.590527670670077441e+03 4.081517851595897316e-04 1.715538830653816956e-03 1.438107381778123755e-03 9.271300901209587464e+05 7.771975793538204161e+05 -7.667927255297965196e-06 3.681474618378023889e-06 nan nan nan nan nan nan nan nan 6.864017583923095245e+00 -4.272367725004364708e-03 1.394059341623317128e-01
1.590774291992187500e+03 1.591774291992187500e+03 1.591272339962603610e+03 9.844217910831216164e-04 4.896281566137199344e-03 2.781919473600547119e-03 3.249960849816892296e+05 1.846529709214237519e+05 -2.401766406808514219e-05 9.409181734866200954e-06 1.591449588944011794e+03 9.844217910831216164e-04 5.087264006666946271e-04 2.781919473600547119e-03 3.128301552383343689e+06 1.433314559364710450e+08 -1.802150713802443988e-06 9.409181734866200954e-06 1.603285263273100014e+01 -1.003533750754610245e-02 2.639674293786964387e-01
1.591199707031250000e+03 1.592199707031250000e+03 1.591700225326745340e+03 3.143679356716479298e-04 7.095133988464685099e-03 1.366415705990023334e-03 2.243368804471546027e+05 4.320389683610344218e+04 -2.361780489816636425e-04 2.074599863965806404e-05 1.591711764128613140e+03 3.143679356716479298e-04 3.072840297361579664e-03 1.366415705990023334e-03 5.179936508562772069e+05 1.563612951680503320e+05 -8.705739879961322278e-05 2.074599863965806404e-05 -4.036785744483185390e+00 2.576025528889618315e-03 5.902371893504465561e-01
1.593192993164062500e+03 1.594192993164062500e+03 1.593691941450881814e+03 1.847681776605336677e-04 5.709249235034363074e-03 7.323880099510050217e-04 2.791421211166111752e+05 3.580862109218294063e+04 -2.398186718359649665e-04 1.630729511899996898e-05 nan nan nan nan nan nan nan nan 3.462339645107232577e+00 -2.125166937372535442e-03 5.999410257477402197e-01
1.595159423828125000e+03 1.596159423828125000e+03 1.595663538227384151e+03 4.308930323169098456e-04 1.277984409404764668e-02 8.310708171532078890e-04 1.248578250630288967e+05 8.119480483516099412e+03 -5.216250210743226872e-04 2.472630410636635380e-05 nan nan nan nan nan nan nan nan 3.629294783861002127e+00 -2.236924854575399104e-03 5.486792233547781450e-01
1.595385009765625000e+03 1.596385009765625000e+03 1.595659035635059126e+03 9.316107699630767286e-04 9.024207181135571187e-03 2.315228003029707032e-03 1.768198583661360026e+05 4.536446020852217771e+04 -2.584816418660592936e-04 5.269989231001997928e-05 1.595669137506524066e+03 9.316107699630767286e-04 5.345826772518043161e-03 2.315228003029707032e-03 2.984887474673850229e+05 5.501501961317010137e+04 -2.012304937868108340e-04 5.269989231001997928e-05 -3.570801240492656348e+00 2.274838092959409648e-03 5.492296610882736463e-01
1.595644653320312500e+03 1.596644653320312500e+03 1.596072272740825156e+03 1.719299755826606034e-03 3.886610406718544862e-05 8.152032297409833594e-01 4.106591877543972433e+07 8.613435902952762451e+11 -7.380000460310466417e-06 1.543109184457883698e-01 nan nan nan nan nan nan nan nan -1.576651805653252225e+01 9.915227860464266227e-03 2.093616961815921718e-01
1.595933349609375000e+03 1.596933349609375000e+03 1.595786042867447350e+03 7.039630791523204162e-12 2.627816761381335849e-03 1.132442766455897441e-16 6.072668636258366751e+05 2.630657767117817332e-08 -3.760472508915745088e-17 1.698744316485598441e-02 nan nan nan nan nan nan nan nan -1.318656066791112735e+01 8.299142905052681041e-03 2.869888027476449333e-01
