status	reason	candidate_idx	candidate_wl	fit_center_wl	min_rr	baseline	depth	depth_fraction	noise	depth_sigma	edge_distance_nm	duplicates_merged	merged_candidate_wavelengths
selected	accepted	48381	1568.3163	1568.3163	-0.0012218694	0.0086402799	0.0098621493	1.1414155	0.00040440697	24.386695	0.49926758	0	
selected	accepted	50302	1570.2346	1570.2346	-0.00096205746	0.0076708744	0.0086329319	1.1254169	0.00033129604	26.05806	0.49926758	0	
selected	accepted	52235	1572.165	1572.1671	-0.00086320411	0.0071817843	0.0080449884	1.1201935	0.00042157594	19.08313	0.49731445	0	
selected	accepted	54162	1574.0895	1574.0875	0.0018765213	0.0068964924	0.0050199711	0.72790206	0.00043940476	11.42448	0.49731445	0	
selected	accepted	56108	1576.0328	1576.0328	-0.0016396968	0.0071512848	0.0087909815	1.229287	0.00035895314	24.49061	0.49926758	0	
selected	accepted	58058	1577.9802	1577.9812	-0.0020191407	0.005910996	0.0079301367	1.3415906	0.0003609915	21.967655	0.49829102	0	
selected	accepted	60004	1579.9236	1579.9246	-0.0020074108	0.006779107	0.0087865178	1.2961173	0.00037154813	23.648398	0.49841309	0	
selected	accepted	61958	1581.875	1581.8789	-0.00063258661	0.0066072063	0.0072397929	1.0957419	0.00037329941	19.394065	0.49536133	0	
selected	accepted	63916	1583.8303	1583.8334	-0.0020613899	0.0056310568	0.0076924467	1.3660751	0.00038910645	19.769518	0.49633789	0	
selected	accepted	65876	1585.7877	1585.7856	-0.00095263776	0.0065799089	0.0075325467	1.1447798	0.00049826391	15.117584	0.49731445	0	
selected	accepted	67861	1587.77	1587.771	-0.0021455336	0.0054516278	0.0075971614	1.3935583	0.00039163184	19.398733	0.49829102	0	
selected	accepted	69817	1589.7234	1589.7224	-0.0024231739	0.0060015818	0.0084247556	1.4037559	0.00041630512	20.236973	0.49841309	0	
selected	accepted	71797	1591.7007	1591.6997	-0.0022327729	0.0049401162	0.0071728891	1.4519677	0.00052619047	13.631735	0.49829102	0	
selected	accepted	73791	1593.692	1593.693	-0.0026652912	0.0066438543	0.0093091454	1.4011664	0.00053161848	17.510952	0.49829102	0	
selected	accepted	75763	1595.6614	1595.6594	-0.0025134714	0.004419401	0.0069328724	1.5687358	0.00043248421	16.030348	0.49743652	0	
selected	accepted	77774	1597.6697	1597.6676	7.4525444e-05	0.0055835063	0.0055089809	0.98665257	0.00056205765	9.8014516	0.49731445	0	
selected	accepted	79760	1599.653	1599.6539	-0.0016235756	0.0050592801	0.0066828557	1.3209104	0.00045129594	14.808145	0.49841309	0	
selected	accepted	81783	1601.6732	1601.6732	-0.0029811717	0.0049764337	0.0079576054	1.5990578	0.00059573232	13.357686	0.49926758	0	
selected	accepted	83760	1603.6476	1603.6476	-0.0017345699	0.0041077445	0.0058423144	1.4222682	0.00061831615	9.4487496	0.49926758	0	
selected	accepted	85792	1605.6769	1605.6779	-0.0018819552	0.0048958408	0.0067777959	1.3843988	0.00062882909	10.778439	0.49829102	0	
selected	accepted	87803	1607.6851	1607.6841	-0.0031064707	0.0035159203	0.006622391	1.8835441	0.00063674762	10.400339	0.49829102	0	
selected	accepted	89817	1609.6964	1609.6924	-0.0016541434	0.0036805311	0.0053346745	1.4494306	0.00066193049	8.0592669	0.49536133	0	
selected	accepted	91848	1611.7246	1611.7257	-0.0017304556	0.0035052891	0.0052357446	1.4936699	0.00053176716	9.8459345	0.49829102	0	
selected	accepted	93886	1613.7599	1613.7599	-0.0016132288	0.0037936243	0.0054068532	1.4252474	0.00055793872	9.6907652	0.49926758	0	
selected	accepted	95921	1615.7922	1615.7932	-0.0027091421	0.0020109916	0.0047201336	2.3471673	0.00057231152	8.2474902	0.49829102	0	
selected	accepted	97959	1617.8274	1617.8264	-0.0029921627	0.0027781024	0.0057702651	2.0770527	0.00058205218	9.913656	0.49829102	0	
rejected	too_shallow_vs_noise	4338	1524.3326	1524.2758	0.012728005	0.014330112	0.0016021073	0.11180006	0.00036160895	4.430497	0.44238281		
rejected	too_shallow_vs_noise	78709	1598.6034	1598.95	0.0031481409	0.0050209439	0.001872803	0.37299819	0.00057032501	3.2837469	0.15270996		
rejected	minimum_at_window_edge	90324	1610.2028	1609.7034	8.7752244e-05	0.0034713649	0.0033836126	0.97472111	0.00053584013	6.3145936	0		
rejected	too_shallow_vs_noise	95002	1614.8744	1615.0103	0.00044776424	0.0026503929	0.0022026287	0.83105741	0.00071499668	3.0806139	0.36352539		
rejected	minimum_at_window_edge	96327	1616.1976	1615.7932	-0.0027091421	0.0023695062	0.0050786483	2.1433361	0.00072640437	6.9914892	0.094970703		
rejected	minimum_at_window_edge	96937	1616.8068	1616.3075	-0.00026457957	0.0025022685	0.002766848	1.1057359	0.00074220576	3.7278719	0		
rejected	too_shallow_vs_noise	99519	1619.3854	1619.3893	0.00049147415	0.0023370702	0.001845596	0.78970501	0.00060387092	3.0562757	0.49536133		
rejected	minimum_at_window_edge	100051	1619.9166	1619.9176	-0.0021738527	0.0020341202	0.0042079729	2.0686943	0.00060596362	6.9442664	0.08190918		
rejected	duplicate_of_1554.970337	35014	1554.9673	1554.9703	0.0021035791	0.010638637	0.0085350574	0.80226986	0.00038117065	22.391696	0.49633789		
rejected	duplicate_of_1554.970337	35330	1555.2828	1554.9703	0.0021035791	0.010676759	0.0085731802	0.80297588	0.00038124134	22.487541	0.18676758		
rejected	duplicate_of_1556.885742	36622	1556.5731	1556.8857	0.0034227976	0.010624086	0.0072012882	0.67782662	0.00038171906	18.865415	0.18676758		
rejected	duplicate_of_1556.885742	36933	1556.8837	1556.8857	0.0034227976	0.010470078	0.0070472808	0.67308768	0.00038181483	18.457326	0.49731445		
