status	reason	candidate_idx	candidate_wl	fit_center_wl	min_rr	baseline	depth	depth_fraction	noise	depth_sigma	edge_distance_nm	duplicates_merged	merged_candidate_wavelengths
selected	accepted	52884	1572.8132	1572.8112	0.00026486508	0.014509841	0.014244976	0.98174583	0.00041106121	34.654148	0.49731445	0	
selected	accepted	54045	1573.9727	1573.9806	0.011295477	0.014402295	0.0031068179	0.21571686	0.00043040701	7.2183254	0.49133301	0	
selected	accepted	54830	1574.7566	1574.7585	-0.001265849	0.014514867	0.015780716	1.0872105	0.00036740985	42.951261	0.49731445	0	
selected	accepted	56782	1576.7059	1576.7109	0.0020096124	0.013982907	0.011973294	0.85628078	0.00044287515	27.035372	0.49438477	0	
selected	accepted	57634	1577.5568	1577.8494	0.010300843	0.012674902	0.0023740591	0.18730394	0.00044391936	5.3479513	0.20678711	0	
selected	accepted	58720	1578.6414	1578.6404	0.0040247938	0.012791793	0.0087669997	0.68536126	0.00037035108	23.672132	0.49841309	0	
selected	accepted	60674	1580.5927	1580.5876	0.0063864645	0.014252118	0.0078656532	0.55189364	0.000367596	21.397548	0.4942627	0	
selected	accepted	61461	1581.3787	1581.7152	0.011630537	0.013944063	0.0023135261	0.16591478	0.00038217248	6.0536178	0.16271973	0	
selected	accepted	62634	1582.55	1582.552	-0.0018899213	0.014065219	0.01595514	1.1343684	0.00046760585	34.120917	0.49731445	0	
selected	accepted	64589	1584.5024	1584.5024	0.0064216285	0.012252893	0.0058312644	0.47590919	0.00045052157	12.943363	0.49926758	0	
selected	accepted	66564	1586.4747	1586.4757	0.0092694281	0.014531872	0.0052624435	0.36213116	0.00048943365	10.752108	0.49841309	0	
selected	accepted	68537	1588.4451	1588.4291	0.0068426159	0.012500937	0.0056583208	0.45263174	0.00049094814	11.525292	0.48327637	0	
selected	accepted	70507	1590.4125	1590.4144	0.0046244992	0.01297084	0.0083463405	0.64346956	0.00053008671	15.745236	0.49731445	0	
selected	accepted	72487	1592.3898	1592.3878	-0.0018619458	0.01301335	0.014875296	1.1430797	0.00053119687	28.003358	0.49731445	0	
selected	accepted	74478	1594.3781	1594.3801	0.003597336	0.015377441	0.011780105	0.76606407	0.00054146578	21.755955	0.49731445	0	
selected	accepted	76470	1596.3674	1596.3644	-0.0023710497	0.012026639	0.014397689	1.1971498	0.00055134866	26.113582	0.49633789	0	
selected	accepted	78462	1598.3567	1598.3538	0.0048871452	0.015430966	0.010543821	0.68328974	0.00055132913	19.124367	0.49633789	0	
selected	accepted	80455	1600.347	1600.347	0.0082684231	0.013474388	0.0052059647	0.38636002	0.0005699921	9.133398	0.49926758	0	
selected	accepted	82467	1602.3563	1602.3563	0.006982085	0.014746626	0.0077645408	0.52653	0.00060740087	12.783223	0.49926758	0	
selected	accepted	84478	1604.3646	1604.3646	0.0062965382	0.013185028	0.0068884899	0.52244787	0.00049250035	13.986771	0.49926758	1	1604.073975,1604.364624
selected	accepted	86500	1606.3839	1606.3859	0.0061243586	0.016674389	0.01055003	0.63270867	0.00064243708	16.421889	0.49731445	0	
selected	accepted	88560	1608.4412	1608.4371	0.000558396	0.012896213	0.012337817	0.95670078	0.00064986462	18.98521	0.49536133	0	
selected	accepted	90738	1610.6162	1610.4185	-0.0029573245	0.014120455	0.017077779	1.2094355	0.0005357375	31.87714	0.30163574	1	1610.414429,1610.616211
selected	accepted	92566	1612.4417	1612.4407	-0.0017697442	0.013167872	0.014937616	1.1343986	0.00054352324	27.48294	0.49829102	0	
selected	accepted	94593	1614.4659	1614.4829	-0.00093248872	0.013754281	0.014686769	1.0677963	0.00056963722	25.782672	0.48242188	0	
selected	accepted	95152	1615.0242	1615.0222	0.007911176	0.012764147	0.004852971	0.38020332	0.00056869777	8.5334801	0.49731445	0	
selected	accepted	96637	1616.5072	1616.5072	-0.003597527	0.011860497	0.015458024	1.3033201	0.0007302217	21.168946	0.49938965	0	
selected	accepted	98682	1618.5494	1618.5494	-0.0026946704	0.014482405	0.017177075	1.1860651	0.00075968609	22.610754	0.49926758	0	
rejected	minimum_at_window_edge	1777	1521.7751	1522.2505	-4.0044963e-05	0.012530049	0.012570094	1.0031959	0.00029360721	42.812621	0.023925781		
rejected	minimum_at_window_edge	8076	1528.0656	1527.6702	-0.00047673672	0.013640193	0.01411693	1.0349509	0.00035504383	39.76109	0.10388184		
rejected	minimum_at_window_edge	15491	1535.4706	1535.0332	-0.0010585521	0.014665889	0.015724442	1.0721778	0.00034193669	45.986413	0.061889648		
rejected	minimum_at_window_edge	16413	1536.3914	1536.8727	-0.0013944013	0.014761827	0.016156228	1.0944599	0.00036831969	43.864688	0.018066406		
rejected	minimum_at_window_edge	28508	1548.4701	1548.0516	-0.0010921854	0.013527782	0.014619967	1.0807365	0.00034582621	42.275475	0.080932617		
rejected	minimum_at_window_edge	40921	1560.8663	1561.2958	-0.00079132072	0.013722477	0.014513797	1.057666	0.00038313067	37.882108	0.069824219		
rejected	minimum_at_window_edge	44616	1564.5564	1565.0466	0.011670337	0.01421318	0.0025428431	0.1789074	0.00039467737	6.4428398	0.0090332031		
rejected	too_shallow_vs_noise	53462	1573.3904	1573.3206	0.01320469	0.014906599	0.0017019094	0.11417154	0.00043022941	3.9558183	0.42944336		
rejected	minimum_at_window_edge	65052	1584.9648	1584.5024	0.0064216285	0.012210808	0.0057891792	0.47410289	0.00048826609	11.856607	0.036987305		
rejected	too_shallow_vs_noise	65924	1585.8356	1585.8396	0.011017784	0.012996813	0.0019790288	0.15227031	0.00049378353	4.0078874	0.49536133		
rejected	too_shallow_vs_noise	69339	1589.246	1589.248	0.0094704026	0.011665518	0.0021951152	0.18817126	0.00051048142	4.3000884	0.49731445		
rejected	minimum_at_window_edge	69869	1589.7753	1589.4128	0.0097971858	0.012058153	0.0022609667	0.18750524	0.00052510967	4.3057039	0.13684082		
rejected	minimum_at_window_edge	75750	1595.6484	1596.1327	0.010589949	0.013140225	0.0025502764	0.19408164	0.00056077798	4.547747	0.015014648		
rejected	minimum_at_window_edge	79959	1599.8517	1600.347	0.0082684231	0.013966437	0.0056980139	0.40797906	0.00057010293	9.9947108	0.0040283203		
rejected	minimum_at_window_edge	92937	1612.8123	1612.4407	-0.0017697442	0.013421879	0.015191624	1.1318552	0.00055217888	27.512142	0.12780762		
rejected	too_shallow_vs_noise	97373	1617.2422	1617.2393	0.010881395	0.013584107	0.0027027122	0.19896134	0.00072411094	3.732456	0.49633789		
rejected	duplicate_of_1523.096313	3104	1523.1003	1523.0963	0.0090374984	0.0135472	0.0045097012	0.33288807	0.00035722085	12.624406	0.49536133		
rejected	duplicate_of_1523.096313	3388	1523.3839	1523.0963	0.0090374984	0.011891881	0.0028543829	0.24002787	0.00035721236	7.9907171	0.21166992		
rejected	duplicate_of_1529.497681	9508	1529.4957	1529.4977	0.0021196792	0.014654435	0.012534756	0.85535579	0.00036370176	34.46438	0.49731445		
rejected	duplicate_of_1529.497681	9783	1529.7703	1529.4977	0.0021196792	0.014390218	0.012270539	0.85269999	0.00037248088	32.942734	0.22668457		
rejected	duplicate_of_1535.033203	14768	1534.7485	1535.0332	-0.0010585521	0.013750196	0.014808748	1.0769845	0.00035170955	42.105048	0.21472168		
rejected	duplicate_of_1535.033203	15051	1535.0312	1535.0332	-0.0010585521	0.01240946	0.013468012	1.085302	0.00037606896	35.812613	0.49731445		
rejected	duplicate_of_1538.737183	18532	1538.5076	1538.7372	0.00093655885	0.013288592	0.012352033	0.92952159	0.00035410246	34.882653	0.26965332		
rejected	duplicate_of_1538.737183	18762	1538.7372	1538.7372	0.00093655885	0.014898684	0.013962126	0.93713815	0.00036273661	38.491085	0.49926758		
rejected	duplicate_of_1549.924072	29964	1549.9241	1549.9241	-0.00030770381	0.014919134	0.015226838	1.0206248	0.00035443658	42.960683	0.49926758		
rejected	duplicate_of_1549.924072	30227	1550.1868	1549.9241	-0.00030770381	0.015855189	0.016162893	1.0194071	0.00036330275	44.488772	0.23669434		
rejected	duplicate_of_1557.510864	37293	1557.2432	1557.5109	-0.00040663046	0.014897483	0.015304113	1.0272952	0.00038183689	40.080236	0.23168945		
rejected	duplicate_of_1557.510864	37561	1557.5109	1557.5109	-0.00040663046	0.015198745	0.015605376	1.0267542	0.00037305083	41.831768	0.49926758		
rejected	duplicate_of_1604.364624	84187	1604.074	1604.3646	0.0062965382	0.01288103	0.0065844919	0.51117743	0.00048308725	13.630026	0.20874023		
rejected	duplicate_of_1604.364624	84478	1604.3646	1604.3646	0.0062965382	0.013185028	0.0068884899	0.52244787	0.00049250035	13.986771	0.49926758		
rejected	duplicate_of_1610.418457	90536	1610.4144	1610.4185	-0.0029573245	0.014124749	0.017082073	1.2093718	0.00053583316	31.879463	0.49536133		
rejected	duplicate_of_1610.418457	90738	1610.6162	1610.4185	-0.0029573245	0.014120455	0.017077779	1.2094355	0.0005357375	31.87714	0.30163574		
