StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.540982543945312500e+03 1.541982543945312500e+03 1.541460382173138441e+03 1.669565600972175911e-03 1.066696309481207361e-01 5.510033334327701059e-03 1.445078949342980923e+04 7.464573667868053235e+02 -1.085847470480616082e-03 4.537681628674962735e-05 nan nan nan nan nan nan nan nan 2.767508046905922825e+01 -1.788197484694965117e-02 7.765239289976098025e-01
1.541950195312500000e+03 1.542950195312500000e+03 1.542450142226985690e+03 1.286785738796418228e-04 7.460137846621763512e-03 5.200505365885332463e-04 2.067589331376049959e+05 1.441328516087040225e+04 -3.259517876159202885e-04 1.634381459987425513e-05 1.542434020025371638e+03 1.286785738796418228e-04 2.520338527538967810e-02 5.200505365885332463e-04 6.119947789440454653e+04 7.880820985218892929e+03 -1.644963497476694704e-04 1.634381459987425513e-05 -1.967238734942091583e+01 1.282625835889189721e-02 8.918116382460441471e-01
1.542751098632812500e+03 1.543751098632812500e+03 1.543264567268745395e+03 1.853341333640504650e-03 1.740649105135401720e-01 6.855923597347798708e-03 8.866029130832190276e+03 3.492077649755345305e+02 -1.372451554529950830e-03 4.921560280218890445e-05 nan nan nan nan nan nan nan nan -1.571918468018248527e+00 1.095439071396587345e-03 7.369661229171868833e-01
1.543814697265625000e+03 1.544814697265625000e+03 1.544313766436564265e+03 1.275241142195248235e-04 5.014948193464413735e-03 2.626869460876132931e-04 3.079421176173159038e+05 1.613025126643710973e+04 -4.160336064125085389e-04 2.005192210015690983e-05 1.544297359688349161e+03 1.275241142195248235e-04 2.124962136966944415e-02 2.626869460876132931e-04 7.267411182641566847e+04 8.477846382930694745e+03 -2.395442282588871425e-04 2.005192210015690983e-05 -3.206303271464921334e+00 2.154185652717342282e-03 7.656119127855374185e-01
1.544463745117187500e+03 1.545463745117187500e+03 1.544987869929379713e+03 1.513132635535477692e-03 2.042916032074315047e-01 5.879360678528835690e-03 7.562659677013968576e+03 2.176477312713194578e+02 -1.571782647269295754e-03 4.323173614695935570e-05 nan nan nan nan nan nan nan nan 1.820288131420609901e+01 -1.170565161554856966e-02 9.057529578115718349e-01
1.545687133789062500e+03 1.546687133789062500e+03 1.546143119302547348e+03 1.459296295843439924e-03 3.079451563594048230e-02 4.515994187071744985e-03 5.020839222091980628e+04 7.363025614598637731e+03 -2.552612214935096849e-04 2.746203389905303789e-05 1.546183719804759903e+03 1.459296295843439924e-03 5.359374225671700159e-03 4.515994187071744985e-03 2.885007940663023619e+05 1.239597689888351306e+04 -5.318427313632486438e-04 2.746203389905303789e-05 -2.399344967708346488e+00 1.626422523986724433e-03 5.235414258829325096e-01
1.547551635742187500e+03 1.548551635742187500e+03 1.548050558373872491e+03 3.533386841136815812e-04 9.539226070689285630e-03 1.167457601395918742e-03 1.622826156862443895e+05 1.986094803222943301e+04 -6.301797384499924779e-04 4.380894853781531426e-05 nan nan nan nan nan nan nan nan 8.489326009930289629e+00 -5.411273251156037238e-03 4.805754497624907806e-01
1.549424072265625000e+03 1.550424072265625000e+03 1.549922513563445364e+03 4.074475057717554406e-04 1.143210756630938518e-02 1.130665159667555968e-03 1.355762710045777785e+05 1.340884567556174443e+04 -8.343514846713867865e-04 5.037946100823801986e-05 nan nan nan nan nan nan nan nan -3.166849228854803133e+00 2.120099373265667362e-03 4.763868563015857260e-01
1.549673706054687500e+03 1.550673706054687500e+03 1.549922184971598199e+03 3.925121071226579921e-04 1.495682182807131673e-02 1.565134272957441515e-03 1.036264390114394191e+05 1.084383388036435463e+04 -8.861542549600100269e-04 4.548633952715046535e-05 1.550232971718402268e+03 3.925121071226579921e-04 1.158912668711821747e-01 1.565134272957441515e-03 1.337661597436456395e+04 1.815481444036208813e+03 -7.904086470037659240e-04 4.548633952715046535e-05 6.374777393402648595e-01 -3.319366355960020058e-04 5.948079102321508493e-01
1.551298583984375000e+03 1.552298583984375000e+03 1.551772530202365488e+03 2.208907774141448833e-03 2.516372373524805237e-02 6.266773233364715361e-03 6.166704683809265407e+04 1.535756005660624942e+04 -3.663950531284636963e-04 7.790467082946186299e-05 1.551797424181015685e+03 2.208907774141448833e-03 8.689039679150471068e-03 6.266773233364715361e-03 1.785925121166825120e+05 1.966868293448994154e+04 -7.125033449288383858e-04 7.790467082946186299e-05 2.437295996749671545e+01 -1.563152861881914740e-02 4.548911332177053568e-01
1.553239990234375000e+03 1.554239990234375000e+03 1.553759141518038405e+03 1.287745668095587612e-03 4.848077161431559728e-02 3.926837901641291005e-03 3.204897714662689395e+04 2.595898002119184639e+03 -5.250510218829769959e-04 3.136803318052828668e-05 1.553639391735384834e+03 1.287745668095587612e-03 3.687455604361000033e-02 3.926837901641291005e-03 4.213310093545154086e+04 3.492892569530610217e+03 -4.463163799048154383e-04 3.136803318052828668e-05 3.764070975192830737e+00 -2.348801208290994882e-03 5.714740746147698447e-01
1.555107421875000000e+03 1.556107421875000000e+03 1.555608353236627863e+03 2.132531177669564780e-04 1.644061561772558813e-02 6.146359954380324446e-04 9.461983598469606659e+04 3.537383175379748536e+03 -5.950777368497763530e-04 1.342135556818335692e-05 1.555461737482895842e+03 2.132531177669564780e-04 5.762196985931491988e-02 6.146359954380324446e-04 2.699424787595050657e+04 1.509510589702740845e+03 -5.392054352247682919e-04 1.342135556818335692e-05 1.570539800724639079e+01 -1.002426578219983884e-02 8.589616148693302033e-01
1.557010864257812500e+03 1.558010864257812500e+03 1.557511977969434838e+03 1.728449016937429064e-04 1.398670166054322324e-02 5.577089103838305710e-04 1.113566311608124524e+05 4.440259536252901853e+03 -6.760511863875249845e-04 1.443631746204439150e-05 nan nan nan nan nan nan nan nan -1.783664734000056873e+00 1.219766331653664767e-03 8.512058478352990676e-01
1.558905273437500000e+03 1.559905273437500000e+03 1.559406913370977009e+03 2.100817518579358378e-04 1.301367885873549839e-02 6.392704838169149676e-04 1.198282922376109782e+05 5.886320938568448582e+03 -5.376753255162585246e-04 1.477789975195072931e-05 nan nan nan nan nan nan nan nan 7.576486784056434054e+00 -4.790001406945590401e-03 7.731496627097108609e-01
1.560795776367187500e+03 1.561795776367187500e+03 1.561295994444783219e+03 1.329774098931172212e-04 5.137964697115322138e-03 5.629282945451475782e-04 3.038744106827676296e+05 3.329324233341932268e+04 -2.888529181108277929e-04 1.595899871713461250e-05 1.561309595831281513e+03 1.329774098931172212e-04 1.231310396044422648e-02 5.629282945451475782e-04 1.268006508226503502e+05 5.952044175527752486e+03 -4.969809022682102886e-04 1.595899871713461250e-05 -1.597775989307822542e+01 1.030792637626802566e-02 9.220248831240894782e-01
1.562715209960937500e+03 1.563715209960937500e+03 1.563198442396847668e+03 2.244019975317170543e-04 5.730748623125209336e-03 7.600992285206725199e-04 2.727738634510847041e+05 3.617942729737565969e+04 -2.062050295869960698e-04 1.841369259455341958e-05 1.563217008372966802e+03 2.244019975317170543e-04 1.834184991143864019e-02 7.600992285206725199e-04 8.522679096823751752e+04 4.900647510071480610e+03 -7.596266971052812768e-04 1.841369259455341958e-05 -3.187654627303555532e-01 2.785577128174848574e-04 8.224522511804902569e-01
1.564631591796875000e+03 1.565631591796875000e+03 1.565129001427025514e+03 1.136835662554083694e-04 7.874121448612297902e-03 1.902621015786693198e-04 1.987687149152185593e+05 4.802841012148301161e+03 -6.934663578502670012e-04 1.392595490313302117e-05 nan nan nan nan nan nan nan nan -1.216217743479657498e+00 8.481170372145824471e-04 7.410134564619326181e-01
1.566546997070312500e+03 1.567546997070312500e+03 1.567041551984945727e+03 1.107411632679381391e-04 9.974872933981289089e-03 2.087430796018653861e-04 1.570988986382495787e+05 3.287591543374943740e+03 -7.414843521471112123e-04 1.144669997227592726e-05 nan nan nan nan nan nan nan nan -9.686497681278162020e+00 6.250671701318523399e-03 9.117042346049510915e-01
1.568457397460937500e+03 1.569457397460937500e+03 1.568957501708929158e+03 1.737488795183542416e-04 1.090400834733630878e-02 4.786029685690342309e-04 1.438881420236809354e+05 6.315594203617652056e+03 -5.370534688906033289e-04 1.626343013563738102e-05 1.568968724161419004e+03 1.737488795183542416e-04 5.632064436699979124e-03 4.786029685690342309e-04 2.785779072301829001e+05 2.462689705951125507e+04 -1.490112204770333861e-04 1.626343013563738102e-05 -3.707670646014933791e+00 2.438157788025112870e-03 9.277697914984743832e-01
1.570385742187500000e+03 1.571385742187500000e+03 1.571281051812256464e+03 1.822757426374616713e-02 6.043475601126606644e-01 1.047487230920570722e-01 2.599962596886041865e+03 4.506393021097447900e+02 -6.717223847090400893e-03 2.721487562607554159e-03 nan nan nan nan nan nan nan nan -3.586848215900017323e+01 2.277246069975412401e-02 1.463308114157328976e-01
1.572311157226562500e+03 1.573311157226562500e+03 1.572814218019367900e+03 1.787477586488481576e-04 2.172634126603984611e-02 5.690729492199651102e-04 7.239204239499877440e+04 1.896147748105197934e+03 -9.974721350824084821e-04 1.426680821011612680e-05 nan nan nan nan nan nan nan nan -3.554065621803019326e+00 2.331952031532683999e-03 9.244573718225839176e-01
1.574258544921875000e+03 1.575258544921875000e+03 1.574755913343669590e+03 3.804391424295627128e-04 1.614136869922585746e-02 1.294492084094605797e-03 9.756024676018924220e+04 7.824055661401956968e+03 -8.063093499546147196e-04 3.339894433201724726e-05 1.574773099740958287e+03 3.804391424295627128e-04 2.953068319413475369e-03 1.294492084094605797e-03 5.332667345988570014e+05 6.645711806700703164e+04 -2.027583501536589560e-04 3.339894433201724726e-05 -1.164475306773588770e+01 7.465129879977909153e-03 7.772561441426518725e-01
1.576210937500000000e+03 1.577210937500000000e+03 1.576698343599947975e+03 1.591313354700103777e-04 8.399356666635618418e-03 2.905774643045725791e-04 1.877165604674218630e+05 6.494092858980846358e+03 -7.392742015060780420e-04 2.238003383531814901e-05 1.576710482354832720e+03 1.591313354700103777e-04 2.929249583619874305e-03 2.905774643045725791e-04 5.382643019467066042e+05 1.007232689666694641e+05 -8.490186352522200981e-05 2.238003383531814901e-05 -3.620831936302167930e-01 2.997447897570084969e-04 7.338110360903329354e-01
1.577054809570312500e+03 1.578054809570312500e+03 1.577748672668379413e+03 1.113472887394154585e-03 7.060307095143276979e-02 3.802629277631739291e-03 2.234674287402737536e+04 1.203579073468837350e+03 -5.129061781710684328e-04 2.369083041382760152e-05 nan nan nan nan nan nan nan nan -1.764402357319011116e+01 1.111781850660061716e-02 6.802449940220918201e-01
1.578140380859375000e+03 1.579140380859375000e+03 1.578607950275434405e+03 2.209571480335991919e-03 4.726514941786967572e-02 5.995736051783391585e-03 3.339898360034815414e+04 4.236768370439345745e+03 -2.449304825332921601e-04 2.947141614035623337e-05 1.578640545089170246e+03 2.209571480335991919e-03 1.281014264131516249e-02 5.995736051783391585e-03 1.232336430039234838e+05 9.113445178521769776e+03 -2.574821724994261055e-04 2.947141614035623337e-05 -1.308387008417953368e+01 8.354779787854234654e-03 7.877216067356574980e-01
