StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.540087646484375000e+03 1.541087646484375000e+03 1.540586962343876166e+03 1.901427813677367313e-04 1.037720513043823185e-02 7.396270861969201239e-04 1.484587557997725380e+05 1.058128037294888236e+04 -6.522605355510252860e-04 2.229905315296115960e-05 1.540598712749608467e+03 1.901427813677367313e-04 2.277333692109839366e-03 7.396270861969201239e-04 6.764923024180608336e+05 6.639295211890121573e+04 -1.482248457510267981e-04 2.229905315296115960e-05 3.270313171318445900e+00 -2.044238788293356677e-03 8.714536125775599329e-01
1.540996459960937500e+03 1.541996459960937500e+03 1.541473753978052173e+03 1.551040704945906177e-03 7.951738344432143779e-02 4.886572111304381127e-03 1.938536816993483808e+04 1.191286676901264400e+03 -8.583197212139316405e-04 4.077116581246222364e-05 nan nan nan nan nan nan nan nan 3.599588314912863751e+01 -2.328040699283184453e-02 7.851039587442953938e-01
1.541953247070312500e+03 1.542953247070312500e+03 1.542432321926414033e+03 1.373404024407285815e-03 2.691009753906821109e-02 3.635932858308110922e-03 5.731797588942601578e+04 7.744465125406518382e+03 -1.848735680462722415e-04 2.355397067702175219e-05 1.542452581450709431e+03 1.373404024407285815e-03 7.975506289481685412e-03 3.635932858308110922e-03 1.933987041656450019e+05 1.393308084362569571e+04 -3.049221227456765842e-04 2.355397067702175219e-05 -2.152313059238530712e+01 1.402444588198618891e-02 8.560517750812708382e-01
1.542769042968750000e+03 1.543769042968750000e+03 1.543283546843259046e+03 2.168789334766535633e-03 1.813579572880911484e-01 8.119159229217663004e-03 8.509599302509339395e+03 3.809636631394134838e+02 -1.375163510249953177e-03 5.674781822830783922e-05 nan nan nan nan nan nan nan nan -2.119546065070425644e+00 1.449362808227622462e-03 6.856772701851980845e-01
1.543818725585937500e+03 1.544818725585937500e+03 1.544299717912143024e+03 8.753648367819511335e-04 2.068779010483432976e-02 2.271821633361248254e-03 7.464788216075676610e+04 8.197428179631357125e+03 -2.644498009167655143e-04 2.603843522593548499e-05 1.544315605535416353e+03 8.753648367819511335e-04 4.929475693447780103e-03 2.271821633361248254e-03 3.132819191274456098e+05 1.922540630810200673e+04 -3.880753391021012576e-04 2.603843522593548499e-05 -8.164100107157180375e+00 5.364976758657948562e-03 7.728643037192259868e-01
1.544522705078125000e+03 1.545522705078125000e+03 1.545019437384963112e+03 2.187058880969366872e-03 2.453816051987778857e-01 9.025933178289514969e-03 6.296394695655279975e+03 2.316018667461515577e+02 -1.822615299629798272e-03 6.820808385286263650e-05 nan nan nan nan nan nan nan nan 2.696688358258811746e+01 -1.737800084975432355e-02 8.934682309054866600e-01
1.545683105468750000e+03 1.546683105468750000e+03 1.546143400292269234e+03 1.557745056785983170e-03 3.535487549514152589e-02 4.859265568014044419e-03 4.373211271822299750e+04 6.010654728032688581e+03 -3.245110801424711477e-04 3.307523654185112668e-05 1.546182416196569648e+03 1.557745056785983170e-03 4.902807386615055420e-03 4.859265568014044419e-03 3.153667469005076564e+05 1.636096480538073592e+04 -4.560516881231895209e-04 3.307523654185112668e-05 -7.915355675098041388e+00 5.192343663355636352e-03 4.972448065750517676e-01
1.546213378906250000e+03 1.547213378906250000e+03 1.546729654964644396e+03 2.009901840452392278e-03 2.229035424072984550e-01 8.029350952712593914e-03 6.939008856747537720e+03 2.499544727254882730e+02 -1.607781047172246545e-03 5.697065813756598907e-05 nan nan nan nan nan nan nan nan 1.410424336052871830e+01 -9.043966170376720182e-03 8.393719888848236721e-01
1.547556640625000000e+03 1.548556640625000000e+03 1.548031863465303331e+03 2.427595148566642335e-03 2.348307245547124819e-02 7.054096134463123079e-03 6.592118073138390901e+04 1.980210839380578909e+04 -2.030673728435601426e-04 5.264038010960905541e-05 1.548054636784551803e+03 2.427595148566642335e-03 7.872078739717775983e-03 7.054096134463123079e-03 1.966513151061356766e+05 2.902086431079202157e+04 -5.281312392032942596e-04 5.264038010960905541e-05 7.165078062431629036e+00 -4.555510381617157607e-03 4.712784799905884725e-01
1.549426147460937500e+03 1.550426147460937500e+03 1.549924090263396693e+03 4.318399202937095623e-04 1.080417286349875244e-02 1.022222002544273100e-03 1.434560618240126350e+05 1.357289860577118634e+04 -8.007172267212116267e-04 4.974353763101332519e-05 nan nan nan nan nan nan nan nan -6.626194361733670490e+00 4.350252799271469087e-03 4.310315455356587000e-01
1.551294555664062500e+03 1.552294555664062500e+03 1.551790315245671536e+03 6.012038722690384897e-04 1.318495274662600560e-02 1.080325958659456975e-03 1.176940369120981923e+05 9.643411372067463162e+03 -1.058599834021329558e-03 6.622384203796336888e-05 nan nan nan nan nan nan nan nan 2.233142547682858847e+01 -1.431735391721621238e-02 3.990949006039553604e-01
1.553157104492187500e+03 1.554157104492187500e+03 1.553649377715244327e+03 1.033540816197199780e-03 3.785481508350412028e-02 3.025616321754966056e-03 4.104231850791085890e+04 3.280383446348279904e+03 -4.828319162594943556e-04 2.777636807981300051e-05 nan nan nan nan nan nan nan nan 3.032245473155643634e+00 -1.880908296435439926e-03 4.069623090070039195e-01
1.555111450195312500e+03 1.556111450195312500e+03 1.555468352258105142e+03 9.260733560162776783e-04 4.111898960436600331e-02 2.776436605017362780e-03 3.782846726595990913e+04 2.554253940662079458e+03 -4.567034652253057969e-04 2.282053085538957596e-05 1.555608609503252865e+03 9.260733560162776783e-04 1.433315884571290631e-02 2.776436605017362780e-03 1.085321544432991795e+05 5.585246065451173308e+03 -6.145432691743119100e-04 2.282053085538957596e-05 1.738993973037033314e+01 -1.110933407185062810e-02 8.141030556980296540e-01
1.557009887695312500e+03 1.558009887695312500e+03 1.557512645222410811e+03 1.614844512319560030e-04 1.359797925866678726e-02 5.105492082858044097e-04 1.145400074227732694e+05 4.300514730502944985e+03 -6.347653898619871199e-04 1.294232543161423375e-05 nan nan nan nan nan nan nan nan -1.887519519078775243e+00 1.285473012003996622e-03 8.594622213328928506e-01
1.558904296875000000e+03 1.559904296875000000e+03 1.559404214101318530e+03 2.327428002429423074e-04 1.400583248179613355e-02 6.990952867097572276e-04 1.113396305523524061e+05 5.557471220983878993e+03 -5.418924919634815441e-04 1.535411959183702240e-05 nan nan nan nan nan nan nan nan 1.042410815899351206e+01 -6.618445523389862410e-03 7.666025042784725407e-01
1.559412597656250000e+03 1.560412597656250000e+03 1.559926063041483076e+03 1.140825802397103621e-02 1.428718652059208505e-01 4.065837440743590159e-02 1.091835723424738353e+04 3.107138384810270054e+03 -1.669297726065436160e-04 4.205606952327552210e-05 nan nan nan nan nan nan nan nan -6.739071273930719919e+00 4.386196610328488461e-03 2.097933378056839882e-01
1.560794799804687500e+03 1.561794799804687500e+03 1.561302968657053043e+03 1.253245892542118392e-04 1.183716367908576629e-02 2.081166128910340372e-04 1.318984015922333638e+05 2.318988680869804739e+03 -1.066389750262217422e-03 1.579715466505472797e-05 nan nan nan nan nan nan nan nan -1.542568331977450136e+01 9.952638452293377860e-03 8.940615217502166923e-01
1.562717163085937500e+03 1.563717163085937500e+03 1.563201256409947746e+03 2.575586098432233544e-04 5.615528905476779332e-03 9.322335850267254994e-04 2.783711530512059689e+05 4.621237684734947834e+04 -2.292573980668039565e-04 2.289225191032569223e-05 1.563220417583412882e+03 2.575586098432233544e-04 1.982857395975946499e-02 9.322335850267254994e-04 7.883675451173876354e+04 5.019072468700384889e+03 -8.256020943636086570e-04 2.289225191032569223e-05 6.715577337935552116e-01 -3.566445155451599845e-04 7.985963870473453685e-01
1.564624633789062500e+03 1.565624633789062500e+03 1.565122705806365275e+03 1.161739765251789303e-04 7.390138555793560569e-03 1.894318221128226385e-04 2.117852992863542750e+05 5.428704054437551349e+03 -6.326601290547148896e-04 1.356703554344345198e-05 nan nan nan nan nan nan nan nan -3.747244303523663334e+00 2.463813206867392601e-03 7.224516610472728750e-01
1.566542968750000000e+03 1.567542968750000000e+03 1.567043012415275825e+03 1.399135191257756513e-04 1.065931735662352560e-02 2.967814559127204214e-04 1.470115730667818862e+05 4.093161619199936922e+03 -7.614750889909084565e-04 1.468081512043230435e-05 nan nan nan nan nan nan nan nan -1.044723603397138945e+01 6.736202181575539488e-03 8.815569103340404888e-01
1.568462402343750000e+03 1.569462402343750000e+03 1.568973171231501965e+03 1.763721230897896067e-04 5.676118099219616860e-03 5.545200378361446686e-04 2.764165832714461721e+05 2.700411294039058339e+04 -1.377768993249303252e-04 1.211104925461993400e-05 1.568961465993953198e+03 1.763721230897896067e-04 1.089918107391856135e-02 5.545200378361446686e-04 1.439522341498146707e+05 6.804670412084186864e+03 -5.090195419692127672e-04 1.211104925461993400e-05 -2.900450534200149200e+00 1.922926583191585234e-03 9.055714283820321953e-01
1.570387817382812500e+03 1.571387817382812500e+03 1.570887713333597048e+03 1.683223244984528399e-04 1.310856233636618039e-02 4.702343446315114636e-04 1.198367656974549900e+05 4.298820994612234244e+03 -3.740081276764473236e-04 8.546664412606051146e-06 nan nan nan nan nan nan nan nan -4.101939406873744143e-01 3.299610383549625241e-04 8.030002912124024617e-01
1.572315185546875000e+03 1.573315185546875000e+03 1.572816220935299043e+03 1.832401496340469750e-04 2.262920804479582812e-02 5.499254607007655589e-04 6.950381196822346828e+04 1.689052296565633924e+03 -9.435567941351019877e-04 1.327916208667110395e-05 nan nan nan nan nan nan nan nan -4.778651248283669162e+00 3.111266585884610910e-03 9.219408867223266579e-01
1.573511596679687500e+03 1.574511596679687500e+03 1.574041834498804292e+03 4.735117593788635941e-03 6.254257599086962549e-02 1.453292480559148329e-02 2.516752483505945202e+04 5.848140090277403942e+03 -2.220723879623040444e-04 4.816529169409738086e-05 1.573988791635272719e+03 4.735117593788635941e-03 2.640140859550433455e-02 1.453292480559148329e-02 5.961760661146289931e+04 1.369919537006917380e+04 -1.378287876629866150e-04 4.816529169409738086e-05 8.857825159106162971e+00 -5.554597927489173664e-03 3.653163050464862671e-01
1.574254638671875000e+03 1.575254638671875000e+03 1.574754505605964823e+03 4.190137955492925477e-04 1.805280814312509169e-02 1.302695727986311188e-03 8.723044598497360130e+04 6.294573588487003690e+03 -8.158483104247980485e-04 3.351555080981312489e-05 1.574773312143017847e+03 4.190137955492925477e-04 3.188065657429892986e-03 1.302695727986311188e-03 4.939588707882964518e+05 6.831443081166734919e+04 -2.038548205677979583e-04 3.351555080981312489e-05 -9.587905417663547425e+00 6.160007698104302994e-03 7.517950671948322450e-01
1.576208007812500000e+03 1.577208007812500000e+03 1.576699942321258959e+03 1.648546331400694838e-04 7.260911190141950029e-03 3.432853308840057727e-04 2.171490465910015628e+05 1.026649140283222914e+04 -5.906855374747682240e-04 2.603509570960000212e-05 1.576676794196599303e+03 1.648546331400694838e-04 2.913537193545164342e-02 3.432853308840057727e-04 5.411555403135643428e+04 7.839515735873726953e+03 -2.481207118489153741e-04 2.603509570960000212e-05 -3.602016248220335282e+00 2.356596278562682768e-03 7.457381343585482991e-01
1.578152343750000000e+03 1.579152343750000000e+03 1.578615556729808077e+03 1.886108446219493702e-03 4.441552216440494694e-02 5.606278845918295610e-03 3.554197901550117967e+04 4.486229934842249349e+03 -2.607611738786056658e-04 2.845178812598024505e-05 1.578650514683241227e+03 1.886108446219493702e-03 1.146017849996662855e-02 5.606278845918295610e-03 1.377509534155893198e+05 1.077382322628255497e+04 -2.468087560458714696e-04 2.845178812598024505e-05 -1.005688091513740723e+01 6.437907864727868829e-03 7.227151011850632134e-01
1.580087646484375000e+03 1.581087646484375000e+03 1.580554299795435099e+03 3.146316451346242195e-03 4.509621292944149262e-02 9.211992956439471469e-03 3.504849292485833575e+04 7.159502960439444905e+03 -1.770303998503382009e-04 3.315972751589490417e-05 1.580590441090736022e+03 3.146316451346242195e-03 1.538202863198455395e-02 9.211992956439471469e-03 1.027556558960072580e+05 8.431392879689021356e+03 -2.821537931389176551e-04 3.315972751589490417e-05 -9.189744375510771945e+00 5.886129910765524123e-03 6.683882753866905446e-01
1.582054077148437500e+03 1.583054077148437500e+03 1.582550108551159383e+03 1.219139956885224998e-04 8.561038884835774077e-03 2.043358872215110631e-04 1.848549142037353886e+05 4.412138924889126429e+03 -7.113676092966480418e-04 1.357916132393587223e-05 nan nan nan nan nan nan nan nan -4.189852270716655447e+00 2.718773267752425549e-03 8.242215243141056691e-01
1.583999389648437500e+03 1.584999389648437500e+03 1.584470658518255050e+03 2.333733373365772922e-03 3.679525773312377485e-02 6.740857612806266073e-03 4.306181709638862230e+04 7.888885565368223070e+03 -1.570102482858966059e-04 2.611653251270594684e-05 1.584499869660281320e+03 2.333733373365772922e-03 1.240626636923208848e-02 6.740857612806266073e-03 1.277177051098861120e+05 1.625318694123414025e+04 -1.376763294261560734e-04 2.611653251270594684e-05 3.488647981390629482e+00 -2.135032528902896555e-03 4.935785560095929947e-01
1.585979736328125000e+03 1.586979736328125000e+03 1.586991003262708091e+03 9.448191806067247900e-02 1.307493222875611982e+00 3.981424750085243436e-01 1.213766140808277214e+03 3.696018122039154150e+02 -2.899430677989694310e-02 2.923643655803523367e-02 nan nan nan nan nan nan nan nan -4.130048638495504321e+01 2.597900948319077641e-02 5.367004482078105987e-01
1.587931152343750000e+03 1.588931152343750000e+03 1.588424139921430879e+03 1.188326902123438200e-03 2.970023063498967650e-02 3.564041247244114936e-03 5.348187896056663158e+04 6.417849913081899103e+03 -2.105691820344690103e-04 2.029272579535649858e-05 1.588448373441168087e+03 1.188326902123438200e-03 6.465629757746736532e-03 3.564041247244114936e-03 2.456757397124360432e+05 5.224142780893417512e+04 -5.550615247634695120e-05 2.029272579535649858e-05 1.478429638851011418e+01 -9.238657361688268690e-03 6.019605364334034148e-01
1.589916381835937500e+03 1.590916381835937500e+03 1.590416200489671837e+03 3.089362983355696253e-04 1.813668975146064816e-02 8.698291523529463627e-04 8.769054454171202087e+04 4.205607146285798080e+03 -3.050055739774900059e-04 1.004975532125362870e-05 nan nan nan nan nan nan nan nan -1.380073064403547711e+01 8.745373563360841346e-03 7.501569347072076788e-01
1.591891723632812500e+03 1.592891723632812500e+03 1.592492452044914899e+03 6.949355242274830348e-03 2.294577014920225200e-02 2.057301338431093835e-02 6.940244069778065023e+04 6.222573189358997479e+04 -3.890705433652297095e-05 2.579534841324156906e-05 nan nan nan nan nan nan nan nan -8.985751913851355299e-01 4.927735985393142011e-04 5.197007043062140674e-03
1.593882080078125000e+03 1.594882080078125000e+03 1.594384366442364581e+03 9.227508518495081548e-05 8.771176278696385734e-03 1.683979622189085625e-04 1.817754330527865677e+05 3.489909623870593805e+03 -9.156283232392119090e-04 1.505477381755465374e-05 nan nan nan nan nan nan nan nan -2.832863998948819351e+00 1.852609384612755993e-03 7.500110875599654836e-01
1.595878417968750000e+03 1.596878417968750000e+03 1.596379261919599230e+03 1.649002055282345106e-04 1.215729437541044483e-02 4.404606000808571780e-04 1.313104061334949511e+05 4.757395724466256979e+03 -8.479890565643304241e-04 1.908499946287747634e-05 nan nan nan nan nan nan nan nan 8.991578471286485907e+00 -5.561802931718721511e-03 8.817242399294648036e-01
1.597854736328125000e+03 1.598854736328125000e+03 1.598356263628960960e+03 2.589486453730072070e-04 1.753714243298538228e-02 7.261697473863295074e-04 9.114120329105804558e+04 3.773932088638095593e+03 -3.643145909933348590e-04 1.029224564028492311e-05 nan nan nan nan nan nan nan nan -1.638536752239884464e+01 1.032850259093354844e-02 8.007158734808050848e-01
1.599844970703125000e+03 1.600844970703125000e+03 1.600347498175658075e+03 5.357917523956503203e-04 2.439777482671823608e-02 1.541661525938549599e-03 6.559399410568796156e+04 4.144793439771277008e+03 -2.768454633796726418e-04 1.244882576396065702e-05 nan nan nan nan nan nan nan nan 6.609238698382418065e+00 -4.055250115086483573e-03 5.561537653724524244e-01
1.601854370117187500e+03 1.602854370117187500e+03 1.602089000448084334e+03 5.713236378180253615e-03 2.654781283809998227e-01 3.412763758333545172e-02 6.034730658296841284e+03 7.757742686925713542e+02 -1.691459700969898854e-03 3.175366877187373624e-04 nan nan nan nan nan nan nan nan 1.780654305488621247e+01 -1.118610419689241610e-02 2.427355655435934345e-01
1.603868652343750000e+03 1.604868652343750000e+03 1.604372601914592678e+03 5.238411589569637360e-04 2.570160879576470145e-02 1.497950757988458521e-03 6.242304186728470086e+04 3.638163028063846923e+03 -4.043960455318054942e-04 1.653687012897388044e-05 nan nan nan nan nan nan nan nan -7.938208127315222740e+00 5.021338580445621445e-03 5.947189530184537887e-01
1.605883911132812500e+03 1.606883911132812500e+03 1.606407072611464628e+03 2.896428628372665903e-03 2.789662145863995926e-02 6.418452129132585539e-03 5.758428758095861849e+04 1.324898765206800090e+04 -2.961277757838438819e-04 8.479857545851265271e-05 1.606386966836536885e+03 2.896428628372665903e-03 1.482511932429888234e-02 6.418452129132585539e-03 1.083557529418069025e+05 1.589660346038136049e+04 -4.191484352397428933e-04 8.479857545851265271e-05 -1.446363842898172880e+00 9.831870424158511632e-04 5.407038749009045464e-01
1.607870239257812500e+03 1.608870239257812500e+03 1.608369868994081571e+03 3.743489666450210683e-04 2.912525327042168530e-02 1.121334627507716234e-03 5.522251957985445915e+04 2.126090470331853794e+03 -1.018510906246241493e-03 2.445763098509531948e-05 1.608447641945942223e+03 3.743489666450210683e-04 2.005719896285141496e-02 1.121334627507716234e-03 8.019303417815218563e+04 1.857622392498821455e+03 -1.624328472151424915e-03 2.445763098509531948e-05 9.528311277481986252e+00 -5.852186701116753736e-03 9.124657097620560986e-01
1.609918457031250000e+03 1.610918457031250000e+03 1.610419603434527744e+03 7.198405204755677208e-04 5.854406260436669993e-03 1.597465656734455832e-03 2.750782114861993468e+05 7.505936148219314055e+04 -3.208818214963847179e-04 8.641041477698094427e-05 1.610407618026334376e+03 7.198405204755677208e-04 1.260743392616922760e-02 1.597465656734455832e-03 1.277347656515267736e+05 1.302511998109485830e+04 -8.963151570039088563e-04 8.641041477698094427e-05 -3.855977154775549476e+00 2.469395643400490968e-03 7.514545358477098258e-01
1.611946655273437500e+03 1.612946655273437500e+03 1.612444989584083942e+03 2.512363212183939569e-04 1.290797967584248092e-02 1.019695282047350035e-03 1.249184636230721808e+05 9.868218822476897913e+03 -8.431678110026088460e-04 3.445829166753523124e-05 nan nan nan nan nan nan nan nan 1.685646020399697909e+00 -9.722259706389769184e-04 7.552595474897764172e-01
1.613982910156250000e+03 1.614982910156250000e+03 1.614484074050985328e+03 1.871679992366719677e-04 6.112299464924864090e-03 8.422143621086669281e-04 2.641369395128011238e+05 3.639545563789267908e+04 -3.208407210350890820e-04 2.166925303095586680e-05 1.614465926944857074e+03 1.871679992366719677e-04 1.751342832981913136e-02 8.422143621086669281e-04 9.218445963523867249e+04 4.550421715595016394e+03 -9.004433348322835474e-04 2.166925303095586680e-05 4.432189355615049564e+00 -2.671236061238686007e-03 9.148792378106579415e-01
1.616007202148437500e+03 1.617007202148437500e+03 1.616510469195310861e+03 2.895379472816364086e-04 2.051004267287057439e-02 8.892964507850546069e-04 7.881555855237354990e+04 3.417369607942198854e+03 -8.741820912791491019e-04 2.131623587636958107e-05 nan nan nan nan nan nan nan nan -1.318796707657237199e+01 8.227044164725479114e-03 8.174005359079107302e-01
1.618052490234375000e+03 1.619052490234375000e+03 1.618557604775130585e+03 1.866797385412218371e-04 1.768174510951689080e-02 3.772035632880485294e-04 9.153834051730392093e+04 1.952781697012588438e+03 -1.493463924047827400e-03 2.279493562970381877e-05 nan nan nan nan nan nan nan nan 3.663624379074859050e+00 -2.185755696112923977e-03 9.114866451045776641e-01
