StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.545751098632812500e+03 1.546751098632812500e+03 1.546251194062874902e+03 4.610979464381133260e-05 2.993941762527577068e-03 1.578499109469334719e-04 5.164600104837985709e+05 2.722937622998673396e+04 -1.602708079198132262e-04 4.538366459258050301e-06 1.546258045649598898e+03 4.610979464381133260e-05 3.302920547834446632e-03 1.578499109469334719e-04 4.681487257280226913e+05 2.508185419277335313e+04 -1.161922279806670068e-04 4.538366459258050301e-06 2.600478179293004732e+00 -1.592247950312325119e-03 8.894638336914330035e-01
1.547622558593750000e+03 1.548622558593750000e+03 1.548125809534208656e+03 1.295963089535713552e-04 1.056532140114549434e-02 3.620526095768686597e-04 1.465289839044896944e+05 5.021257658633456231e+03 -2.699643153849024175e-04 6.161282136423316770e-06 1.548199210293555552e+03 1.295963089535713552e-04 2.805698152168456527e-02 3.620526095768686597e-04 5.518053355443776672e+04 3.898740209068968397e+03 -1.824941384320298956e-04 6.161282136423316770e-06 1.703619770372101661e+00 -1.017601761248454169e-03 8.337419379066428604e-01
1.549520996093750000e+03 1.550520996093750000e+03 1.550022043823126523e+03 9.573579925383777286e-05 6.522984578508944642e-03 2.821718495146223363e-04 2.376246678445218713e+05 1.027918910569948457e+04 -2.665529849334903763e-04 7.794145641333234109e-06 1.550012865420316757e+03 9.573579925383777286e-05 3.407013098788294354e-03 2.821718495146223363e-04 4.549477270784722059e+05 3.143533365629364562e+04 -1.162939737061853893e-04 7.794145641333234109e-06 -7.592161267235013611e+00 4.989755465914969164e-03 8.822346820285438262e-01
1.551392456054687500e+03 1.552392456054687500e+03 1.551895345860467160e+03 3.666307270854577235e-05 5.019281429882109513e-03 6.798817356667749665e-05 3.091867566184503376e+05 4.188058224505450198e+03 -6.020006392731551328e-04 7.068307053326759700e-06 nan nan nan nan nan nan nan nan 1.089500068653345544e+01 -6.934320173642304422e-03 9.005876773515150147e-01
1.553276855468750000e+03 1.554276855468750000e+03 1.553786181296185759e+03 1.958701502180842349e-04 3.759122783620256515e-03 6.049326567554401532e-04 4.133374382094000466e+05 6.651586793655411748e+04 -3.404472736939836297e-05 4.140328752240624369e-06 1.553777426519694927e+03 1.958701502180842349e-04 2.956597134008898207e-03 6.049326567554401532e-04 5.255289632283796091e+05 5.106948319366481155e+04 -2.170811078496591526e-04 4.140328752240624369e-06 5.819138807286508452e+00 -3.661042112725139755e-03 8.469353585718094601e-01
1.555170288085937500e+03 1.556170288085937500e+03 1.555673926820856423e+03 4.255097654521107346e-05 4.885095847086706224e-03 8.165437394887300755e-05 3.184531021532778977e+05 5.322943398120739403e+03 -5.581109125104828737e-04 8.047325957777192587e-06 nan nan nan nan nan nan nan nan -4.389824031479014899e+00 2.903789642318140452e-03 8.411852905378758294e-01
1.557071777343750000e+03 1.558071777343750000e+03 1.557571825397983730e+03 5.994082510505818306e-05 4.841925807505329492e-03 1.765665607021576534e-04 3.216843643047228688e+05 1.173060143733190671e+04 -2.473598863996403748e-04 5.107995467482090305e-06 nan nan nan nan nan nan nan nan 1.256596167139279885e+01 -7.982392250637314335e-03 8.792832887471480063e-01
1.558961181640625000e+03 1.559961181640625000e+03 1.559477676351818218e+03 5.736213424055045597e-05 2.840447367195819608e-03 1.559454255665279252e-04 5.490253733838357730e+05 3.014243336735657067e+04 -8.527151023173499969e-05 3.017738338364944862e-06 1.559460880825289905e+03 5.736213424055045597e-05 3.167566162818190485e-03 1.559454255665279252e-04 4.923214861715261359e+05 2.833537906312158520e+04 -2.185785133600295417e-04 3.017738338364944862e-06 -9.719782201453930348e-01 6.998008733547407285e-04 8.832914037291980103e-01
1.560877685546875000e+03 1.561877685546875000e+03 1.561367274871407517e+03 6.568671652193811699e-05 3.269112807241094081e-03 1.885802482630079843e-04 4.776119292711387970e+05 2.755125977783582493e+04 -7.301548266164340504e-05 2.913412130108821377e-06 1.561376881014923811e+03 6.568671652193811699e-05 2.969933648960136185e-03 1.885802482630079843e-04 5.257278665338564897e+05 1.753960463036948568e+04 -2.417287142550655476e-04 2.913412130108821377e-06 3.395357370525372342e+00 -2.092520586651449698e-03 9.130456108234922263e-01
1.562779052734375000e+03 1.563779052734375000e+03 1.562999017273188656e+03 2.715703928993425673e-04 2.932073930398976388e-04 8.588785146405715498e-03 5.330694431229797192e+06 1.561495045411223471e+08 -6.194727104468513637e-06 1.579384726015944874e-04 1.563281436569261359e+03 2.715703928993425673e-04 4.357573136857950322e-03 8.588785146405715498e-03 3.587504758890801459e+05 6.456861967085922515e+03 -4.437580418153730930e-04 1.579384726015944874e-04 -7.162792323051347054e+00 4.662117295533933607e-03 8.690901917911005858e-01
1.564668579101562500e+03 1.565668579101562500e+03 1.565168748649935424e+03 2.079832027002310752e-04 1.855727662684615586e-02 5.876112583788600102e-04 8.434258863100963936e+04 2.670685771269737870e+03 -3.151167459883899265e-04 6.909647027163232041e-06 nan nan nan nan nan nan nan nan 1.361807886123112254e+01 -8.622931023410232432e-03 8.676133327969903775e-01
1.566610839843750000e+03 1.567610839843750000e+03 1.567112199469471534e+03 5.532661949196167409e-05 4.240440786061516060e-03 1.823147950868518694e-04 3.695635143923307769e+05 1.588912563512445740e+04 -2.956248689535599596e-04 7.207820864356496821e-06 nan nan nan nan nan nan nan nan -1.697123104060536036e+01 1.090527341149402120e-02 9.137681881236625614e-01
1.568542236328125000e+03 1.569542236328125000e+03 1.569042187817077775e+03 5.683188830547363781e-05 4.418035420509580126e-03 1.965910458498784479e-04 3.551447732929454651e+05 1.580301554072835825e+04 -2.392753981112803535e-04 5.453416532518375268e-06 nan nan nan nan nan nan nan nan 1.184592173654349345e+01 -7.472371721967529384e-03 8.792016104444920765e-01
1.570466674804687500e+03 1.571466674804687500e+03 1.570963283856446651e+03 4.789143241049284854e-05 4.813708696494416704e-03 8.878873173113181359e-05 3.263519633002513438e+05 6.019553476623089409e+03 -4.881847735110668440e-04 7.564499246774332293e-06 nan nan nan nan nan nan nan nan -4.224249718935070064e+00 2.764228606018771708e-03 8.533619039291195918e-01
1.572392089843750000e+03 1.573392089843750000e+03 1.572891312537889462e+03 1.022698426471797817e-04 5.454309550684932617e-03 3.082893413901700418e-04 2.883758792788669816e+05 1.629962675744866283e+04 -2.008270686952593267e-04 6.859044746669606013e-06 1.572900129897721172e+03 1.022698426471797817e-04 2.372042961678619104e-03 3.082893413901700418e-04 6.630993431858543772e+05 6.812354825150701799e+04 -5.835051551350346245e-05 6.859044746669606013e-06 1.285428068113307276e+01 -8.102610484294938895e-03 8.197586673766147358e-01
1.574318481445312500e+03 1.575318481445312500e+03 1.574816093839348241e+03 2.267178761678461524e-04 1.933454527042865675e-02 6.381757365029707470e-04 8.145089899000422156e+04 2.688451511283824402e+03 -3.945324633938997595e-04 8.897264265740512410e-06 nan nan nan nan nan nan nan nan -1.715019503155369307e+01 1.096664096391740569e-02 8.669474310980541665e-01
1.576268798828125000e+03 1.577268798828125000e+03 1.576771826982740095e+03 6.644641353348273289e-05 5.139465158240852025e-03 1.145815241731330461e-04 3.067968705760116572e+05 6.839866009373237830e+03 -4.671349721650723649e-04 8.922038131489822869e-06 nan nan nan nan nan nan nan nan 2.445951426761056524e+01 -1.544405216606097205e-02 8.706146305044342171e-01
1.578225219726562500e+03 1.579225219726562500e+03 1.578725422388383549e+03 6.724486915401580334e-05 3.532776972769290525e-03 2.695764649599827830e-04 4.468794476858369308e+05 3.410013785161283158e+04 -2.126916369853680034e-04 8.347590831556312403e-06 1.578709123135799473e+03 6.724486915401580334e-05 3.246287608067244604e-03 2.695764649599827830e-04 4.863121552177325357e+05 3.096739096339450771e+04 -1.061380836188640498e-04 8.347590831556312403e-06 -1.117838949664928272e+01 7.151197170084398584e-03 8.627611385379676534e-01
1.580168579101562500e+03 1.581168579101562500e+03 1.580668640812361446e+03 9.989496107241242469e-05 6.993170506792295571e-03 2.897815096170622772e-04 2.260303304884525132e+05 9.366196680696610201e+03 -2.655958752231967401e-04 6.380567588853703442e-06 nan nan nan nan nan nan nan nan 8.028041195814767050e+00 -5.011409943174099241e-03 8.169740888251983968e-01
1.582119995117187500e+03 1.583119995117187500e+03 1.582619329759322682e+03 8.149499093908187857e-05 4.979477192168657237e-03 3.409316049167835944e-04 3.178284122374023427e+05 2.176086896084154432e+04 -2.912405837123256637e-04 9.837920038490584036e-06 nan nan nan nan nan nan nan nan -6.214689407503142665e-02 1.114742517058989185e-04 8.064854262608063262e-01
1.584077270507812500e+03 1.585077270507812500e+03 1.584576849864741916e+03 1.688848033074103958e-04 1.109335565751198328e-02 6.772063366659437878e-04 1.428401737748062587e+05 8.719838595042927409e+03 -5.326684099629445902e-04 1.607238041645740685e-05 nan nan nan nan nan nan nan nan 4.236706530142207439e-01 -2.062530891543945251e-04 8.186179621295878173e-01
1.586045654296875000e+03 1.587045654296875000e+03 1.586548013221152814e+03 5.517716801524141936e-05 5.421130409973233880e-03 1.037066454959311335e-04 2.926599976828423678e+05 5.598608470061610205e+03 -5.490486737612152281e-04 8.940306531038806661e-06 1.586326927666633765e+03 5.517716801524141936e-05 6.307061118688096768e-02 1.037066454959311335e-04 2.515160227266987931e+04 7.331331164402553441e+03 -8.789920782805755875e-05 8.940306531038806661e-06 -2.865056373922221233e+00 1.878876416212250239e-03 8.087077884055566823e-01
1.588022949218750000e+03 1.589022949218750000e+03 1.588522712419679237e+03 1.162324155685077006e-04 5.110503930366349680e-03 5.050046516001375401e-04 3.108348480040802970e+05 3.071576624543806975e+04 -2.658389292609524327e-04 1.254881115847730736e-05 1.588509684048320651e+03 1.162324155685077006e-04 3.484581675891922341e-03 5.050046516001375401e-04 4.558681161180478521e+05 4.366681452629056730e+04 -9.972089402297430456e-05 1.254881115847730736e-05 5.736710135530706189e+00 -3.550376399021929700e-03 7.975187401796786091e-01
1.589992309570312500e+03 1.590992309570312500e+03 1.590491573219250085e+03 1.064517310763507849e-04 5.549031588688075993e-03 4.365324995738319017e-04 2.866250710234793369e+05 2.254828733531024045e+04 -3.204780578755158120e-04 1.312661398847744553e-05 nan nan nan nan nan nan nan nan 4.601858113354244217e+00 -2.826994953252003149e-03 7.748178605332632918e-01
1.591978637695312500e+03 1.592978637695312500e+03 1.592478711053666530e+03 1.145406193225518448e-04 4.822248694223654590e-03 4.513377703812084842e-04 3.302357078682445572e+05 3.090837025226322658e+04 -2.277468811543748321e-04 1.043539131655735479e-05 1.592458322730430609e+03 1.145406193225518448e-04 3.642842718601478971e-03 4.513377703812084842e-04 4.371471528536895057e+05 4.984567737992410548e+04 -1.754842576478315118e-04 1.043539131655735479e-05 -1.055472573575806017e+01 6.689480266505678889e-03 8.053389951150735637e-01
1.593957031250000000e+03 1.594957031250000000e+03 1.594452133211659657e+03 7.237652509913413649e-05 6.461781992912350205e-03 1.315419093873785444e-04 2.467511492898623692e+05 5.023090744441888091e+03 -6.286467142111876530e-04 1.101203160933480965e-05 nan nan nan nan nan nan nan nan 1.063732300448894641e+01 -6.601621114989384559e-03 8.320466692727828129e-01
1.595919311523437500e+03 1.596919311523437500e+03 1.596418020144324828e+03 1.768249920075980143e-04 7.980526981896491137e-03 7.222052683386857592e-04 2.000391733234830026e+05 1.810273246067159562e+04 -3.624420096794815920e-04 1.605263035999887711e-05 1.596452117433773537e+03 1.768249920075980143e-04 3.215658956943805592e-03 7.222052683386857592e-04 4.964618881571500679e+05 6.576994625479749811e+04 -1.387470992827601730e-04 1.605263035999887711e-05 -7.079891196488065086e-01 5.009846670645105079e-04 7.588365032252997189e-01
1.597945556640625000e+03 1.598945556640625000e+03 1.598446008261090356e+03 1.735959465920279272e-04 5.920986438805331091e-03 5.989600910409843739e-04 2.699627882585737971e+05 2.730912119193299077e+04 -2.783995610107647283e-04 1.446129696926625321e-05 nan nan nan nan nan nan nan nan 1.317317208595164824e-01 -1.657557477555798617e-05 5.376572217647709317e-01
1.599927978515625000e+03 1.600927978515625000e+03 1.600429138157794796e+03 1.507016468708463229e-04 6.964444818920063895e-03 6.320410950638782801e-04 2.297999596191737801e+05 2.085493128308507221e+04 -3.693423959920998307e-04 1.703446308683328079e-05 nan nan nan nan nan nan nan nan 8.706366064364831070e-01 -4.825246391455883599e-04 7.379022736236521274e-01
1.601934204101562500e+03 1.602934204101562500e+03 1.601970272619384559e+03 5.388393719192187403e-02 8.550373456845008491e-01 2.469423751770340736e-01 1.873567605794956080e+03 5.411029589557383588e+02 -1.414726323584004387e-02 1.096031522244602513e-02 nan nan nan nan nan nan nan nan 3.934108469026008947e+01 -2.460014000773785847e-02 1.947852770180558135e-01
1.603933471679687500e+03 1.604933471679687500e+03 1.604432854803830196e+03 1.420861871091878793e-04 4.804106069311071467e-03 5.297440315572357356e-04 3.339711554357733694e+05 3.682666946814578841e+04 -2.605114834078861488e-04 1.499140602515105932e-05 1.604447560345118518e+03 1.420861871091878793e-04 6.002841126603173337e-03 5.297440315572357356e-04 2.672813633588578668e+05 3.625879949036838661e+04 -8.983999485252981568e-05 1.499140602515105932e-05 -1.205637056208995084e+01 7.573644263183331067e-03 7.262588321860197205e-01
1.605949829101562500e+03 1.606949829101562500e+03 1.606450742360406139e+03 1.499159507393339709e-04 6.575588145533681726e-03 6.129251228775200663e-04 2.443052555612916767e+05 2.277223352048162269e+04 -3.685263353610331483e-04 1.777857696296863087e-05 nan nan nan nan nan nan nan nan 1.153199720428932018e+01 -7.115003810972067230e-03 7.461764604040375115e-01
1.607971069335937500e+03 1.608971069335937500e+03 1.608470884240385431e+03 2.240224227108552962e-04 8.952802994280514848e-03 9.361101608107548835e-04 1.796611502864471404e+05 1.878547181186536545e+04 -4.385475897821050043e-04 2.341791366833815747e-05 nan nan nan nan nan nan nan nan -7.799661006843187083e-01 5.406576730311825948e-04 6.929921584049369976e-01
1.609992309570312500e+03 1.610992309570312500e+03 1.610567256359430303e+03 2.766788928571026988e-03 1.211308711374528731e-02 8.047149127260304693e-03 1.329609241009952093e+05 8.833061087528173812e+04 -3.913948726687273744e-05 1.893193577056207741e-05 nan nan nan nan nan nan nan nan -1.137051791283711255e+00 6.470281930553823486e-04 9.381038163943866692e-03
1.612028564453125000e+03 1.613028564453125000e+03 1.612526037315556323e+03 9.395830995297930642e-04 3.350918976838364143e-03 1.797699639332902199e-03 4.812190472110417322e+05 2.581641972221435281e+05 -1.119543274609750627e-04 7.196980768647370753e-05 1.612531528220368045e+03 9.395830995297930642e-04 6.592192254624878664e-03 1.797699639332902199e-03 2.446123331868948007e+05 2.586808111803442080e+04 -3.907566113668385264e-04 7.196980768647370753e-05 -3.602165426515403723e+00 2.291244843054199808e-03 6.439661198161525935e-01
1.614038818359375000e+03 1.615038818359375000e+03 1.614538273936642099e+03 2.598015827343541401e-04 5.246650680205734024e-03 6.884322927181528830e-04 3.077274193282736233e+05 4.037804415297113883e+04 -2.934347147597798694e-04 2.704483612917341296e-05 1.614524735683599374e+03 2.598015827343541401e-04 1.360970937340996549e-02 6.884322927181528830e-04 1.186303609714094782e+05 3.423593025275383116e+04 -1.088250766609335851e-04 2.704483612917341296e-05 9.396181949616954299e+00 -5.762954709363977100e-03 5.452831324893234743e-01
1.616096069335937500e+03 1.617096069335937500e+03 1.616585514688497597e+03 4.998538998256693523e-04 6.896387650440202050e-03 1.452821431153203391e-03 2.344104764159116894e+05 4.938187658324251242e+04 -1.295910490762925359e-04 2.508098434623616787e-05 1.616597077075067773e+03 4.998538998256693523e-04 8.180126991675935183e-03 1.452821431153203391e-03 1.976249364734936971e+05 3.072612044484278886e+04 -3.924139000759455098e-04 2.508098434623616787e-05 -1.056575254382227413e+01 6.589712340680072000e-03 6.713856071581827401e-01
1.618135375976562500e+03 1.619135375976562500e+03 1.618634422627272215e+03 2.436537430362383926e-04 8.481576901664567014e-03 9.074197614448712606e-04 1.908412128303174686e+05 2.041755794096751197e+04 -4.412867395835807821e-04 2.553845796324116682e-05 nan nan nan nan nan nan nan nan -2.685272585939751266e+00 1.715276635146264312e-03 6.285180257367672940e-01
