status	reason	candidate_idx	candidate_wl	fit_center_wl	min_rr	baseline	depth	depth_fraction	noise	depth_sigma	edge_distance_nm	duplicates_merged	merged_candidate_wavelengths
selected	accepted	63952	1583.8663	1583.8643	-0.0013620537	0.0079224499	0.0092845036	1.1719233	0.00048714879	19.058866	0.49731445	0	
selected	accepted	65919	1585.8306	1585.8296	-0.00068355258	0.0072622767	0.0079458293	1.0941237	0.00049883518	15.928767	0.49829102	0	
selected	accepted	67903	1587.812	1587.813	-0.0012781756	0.0082247531	0.0095029287	1.155406	0.00039646952	23.968876	0.49829102	0	
selected	accepted	69864	1589.7703	1589.7733	-0.0018750311	0.0062501217	0.0081251528	1.2999991	0.00052521801	15.470057	0.49633789	0	
selected	accepted	71836	1591.7396	1591.7427	-0.0017263692	0.0074043576	0.0091307268	1.2331558	0.00052132458	17.514476	0.49633789	0	
selected	accepted	73821	1593.7219	1593.7219	-0.0017617948	0.0071113119	0.0088731067	1.2477454	0.00053641916	16.541368	0.49926758	0	
selected	accepted	75810	1595.7083	1595.7103	-0.0015219291	0.006380614	0.0079025431	1.2385239	0.00055807648	14.160323	0.49731445	0	
selected	accepted	77813	1597.7086	1597.7106	-0.0018101421	0.0061298422	0.0079399843	1.2953	0.00056084488	14.157184	0.49731445	0	
selected	accepted	79797	1599.6899	1599.6899	-0.0020155635	0.006650695	0.0086662585	1.3030606	0.00046078824	18.807464	0.49926758	0	
selected	accepted	81798	1601.6882	1601.6873	-0.002075709	0.0057692205	0.0078449295	1.3597902	0.00059339079	13.220511	0.49841309	0	
selected	accepted	82592	1602.4812	1602.2734	0.0028916604	0.0054651799	0.0025735195	0.47089383	0.00046952541	5.481108	0.29162598	0	
selected	accepted	83818	1603.7054	1603.7035	-0.0027525676	0.0054375882	0.0081901558	1.5062111	0.00047873672	17.10785	0.49731445	0	
selected	accepted	85827	1605.7118	1605.7118	-0.0024783539	0.0058856869	0.0083640409	1.4210815	0.00064301529	13.00753	0.49926758	0	
selected	accepted	87854	1607.7361	1607.7371	-0.0026563907	0.0054945837	0.0081509744	1.4834562	0.00049018617	16.628324	0.49829102	0	
selected	accepted	89872	1609.7513	1609.7523	-0.0024692147	0.0044803872	0.0069496019	1.5511164	0.00051939077	13.380295	0.49829102	0	
selected	accepted	91892	1611.7686	1611.7666	-0.0025396213	0.0053202955	0.0078599168	1.4773459	0.00054128915	14.520736	0.49731445	0	
selected	accepted	93921	1613.7949	1613.7938	-0.0025979527	0.0041664732	0.0067644259	1.6235376	0.00055804494	12.121651	0.49829102	0	
selected	accepted	95953	1615.8241	1615.8231	-0.0036393943	0.0043937856	0.0080331799	1.8283049	0.00056772009	14.149895	0.49829102	0	
selected	accepted	98003	1617.8713	1617.8694	-0.0031844831	0.0043780421	0.0075625252	1.7273761	0.0007627165	9.9152506	0.49731445	0	
rejected	minimum_at_window_edge	2277	1522.2744	1521.853	-0.00047960394	0.014734457	0.015214061	1.0325498	0.00036669692	41.489471	0.077880859		
rejected	minimum_at_window_edge	6641	1526.6326	1527.1259	0.00052385313	0.015058634	0.014534781	0.96521244	0.00036510808	39.809529	0.0059814453		
rejected	minimum_at_window_edge	8452	1528.4412	1528.9395	0.00056995146	0.013803513	0.013233561	0.95870968	0.00036421524	36.334452	0.0009765625		
rejected	too_shallow_vs_noise	36005	1555.9569	1555.9559	0.0090028977	0.010520353	0.0015174549	0.14423993	0.00037260227	4.0725863	0.49829102		
rejected	too_shallow_vs_noise	47288	1567.2247	1566.9591	0.0067856545	0.0084213272	0.0016356726	0.19422979	0.00040986791	3.9907312	0.23364258		
rejected	too_shallow_vs_noise	95109	1614.9812	1614.9763	0.00079829447	0.0039001022	0.0031018077	0.79531447	0.00071385337	4.3451608	0.49438477		
rejected	too_shallow_vs_noise	97056	1616.9257	1616.9276	0.0019271673	0.0045418796	0.0026147124	0.57568949	0.0005762111	4.5377681	0.49731445		
rejected	too_shallow_vs_noise	99420	1619.2865	1619.0328	0.0018068507	0.0043189911	0.0025121404	0.58164983	0.00077132534	3.2569142	0.24572754		
rejected	minimum_at_window_edge	100107	1619.9725	1619.9725	-0.0025982591	0.0040967051	0.0066949642	1.6342314	0.0007937296	8.4348173	0.026977539		
rejected	duplicate_of_1523.343994	3350	1523.3459	1523.344	0.0065361923	0.015210328	0.0086741361	0.57027934	0.000348094	24.918948	0.49731445		
rejected	duplicate_of_1523.343994	3588	1523.5836	1523.344	0.0065361923	0.015072288	0.0085360957	0.56634372	0.00034790379	24.535794	0.25964355		
rejected	duplicate_of_1525.299316	5077	1525.0707	1525.2993	0.0024349339	0.013205847	0.010770913	0.81561698	0.00037475629	28.741112	0.27062988		
rejected	duplicate_of_1525.299316	5305	1525.2983	1525.2993	0.0024349339	0.012944736	0.010509802	0.81189776	0.00037483278	28.038643	0.49841309		
