StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.531519287109375000e+03 1.532519287109375000e+03 1.531720582021049040e+03 3.166195961981844997e-03 3.607548526220791252e-02 1.009353312381424880e-02 4.245876585964193509e+04 1.187950644315287354e+04 -5.321818491458953825e-05 1.178256830209681170e-05 1.531801133739003944e+03 3.166195961981844997e-03 3.688434835521971471e-03 1.009353312381424880e-02 4.152984130251632887e+05 1.752810651298117009e+05 -1.013679770538509730e-05 1.178256830209681170e-05 -1.591375602328662486e+00 1.109050396762477136e-03 1.249916920597987646e-01
1.532122436523437500e+03 1.533122436523437500e+03 1.532603945334553146e+03 4.445878393737683846e-04 1.445921102180115422e-02 1.354208082725570075e-03 1.059949912221171689e+05 9.927185765923280997e+03 -1.376719520922741239e-04 9.920900358118904777e-06 1.532620743682927696e+03 4.445878393737683846e-04 4.351760166824551225e-03 1.354208082725570075e-03 3.521841013589841896e+05 1.922017279693526143e+04 -2.881988815082226255e-04 9.920900358118904777e-06 -1.099534016916774348e+01 7.246358649135793348e-03 8.676407569464098524e-01
1.533957031250000000e+03 1.534957031250000000e+03 1.534456341450230184e+03 6.587053003238375112e-05 4.407468562802389217e-03 2.490621512315258730e-04 3.481491290489388630e+05 1.967359943577289596e+04 -2.902424176298930335e-04 8.838177684610491668e-06 nan nan nan nan nan nan nan nan 1.790333089022978541e+01 -1.159329085446912135e-02 8.925476645816389221e-01
1.535810424804687500e+03 1.536810424804687500e+03 1.536309953558911047e+03 9.828127653020035269e-05 7.117768361452599633e-03 3.155586275997371705e-04 2.158415216037431965e+05 9.569102403676290123e+03 -3.062963262815921947e-04 7.245805268263247877e-06 nan nan nan nan nan nan nan nan -6.162953917309877738e+00 4.078678285458557477e-03 8.367654359190728197e-01
1.537662963867187500e+03 1.538662963867187500e+03 1.538162008593776818e+03 7.889486681862963144e-05 3.009983251793426750e-03 2.048913518825904898e-04 5.110201220147320419e+05 3.478544393110804231e+04 -1.904320029311626459e-04 8.339081027173834260e-06 1.538152328149483765e+03 7.889486681862963144e-05 5.907865752946845489e-03 2.048913518825904898e-04 2.603566825096275716e+05 1.553647663319848107e+04 -1.934241341590928892e-04 8.339081027173834260e-06 3.345084223608894458e+00 -2.102695825495139604e-03 8.494687077420017829e-01
1.539496459960937500e+03 1.540496459960937500e+03 1.540059706020053909e+03 3.709574162558853302e-04 2.038139729503092232e-02 1.075126871960371128e-03 7.556202765330164402e+04 3.985927228381470286e+03 -2.163075580336991930e-04 8.099329946404457069e-06 1.539996028093298946e+03 3.709574162558853302e-04 1.389095567922223051e-02 1.075126871960371128e-03 1.108632165889629396e+05 4.152170872542232246e+03 -2.778205343267270899e-04 8.099329946404457069e-06 -3.026252972046247880e+00 2.037232068781061074e-03 8.369160460570961302e-01
1.541369995117187500e+03 1.542369995117187500e+03 1.541870288962565610e+03 9.870248774324400474e-05 7.317993904731140767e-03 3.700179707823194860e-04 2.106957602090559667e+05 1.065335919378847757e+04 -3.584862486152558606e-04 9.082691758184526388e-06 nan nan nan nan nan nan nan nan 1.298683419196463440e+01 -8.355648242714133755e-03 8.756264737839781764e-01
1.543238403320312500e+03 1.544238403320312500e+03 1.543736822238328386e+03 7.800288353197366051e-05 5.490970070233273589e-03 1.541359511527606798e-04 2.811410010422340129e+05 7.891854271555564083e+03 -4.054330085596537106e-04 8.136794756224008661e-06 nan nan nan nan nan nan nan nan -1.023359837849018561e+01 6.700514785544881176e-03 8.813131418259356753e-01
1.545109863281250000e+03 1.546109863281250000e+03 1.545594110859304465e+03 8.066151042153776483e-05 4.433934941496821096e-03 2.414142227063589049e-04 3.485829474840102484e+05 1.897927741970294664e+04 -1.529152820669323065e-04 4.925619258854333616e-06 1.545610121415867525e+03 8.066151042153776483e-05 4.634634825392831663e-03 2.414142227063589049e-04 3.334912414129330427e+05 2.357521773687144014e+04 -2.521764983886733819e-04 4.925619258854333616e-06 1.295822083196681795e+01 -8.315378331413309995e-03 9.003945287652490581e-01
1.546966430664062500e+03 1.547966430664062500e+03 1.547480856904415759e+03 6.629163353357749294e-05 3.549055915106590943e-03 2.080264446933604129e-04 4.360260570473258849e+05 2.555748700806805573e+04 -1.374072850119112692e-04 4.454109159560305656e-06 1.547465411742952256e+03 6.629163353357749294e-05 4.740321453672396122e-03 2.080264446933604129e-04 3.264473573926317040e+05 2.179093189920999430e+04 -2.609976213913352597e-04 4.454109159560305656e-06 1.625142166795101151e+00 -9.834087485037367078e-04 8.913188445910376068e-01
