StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.549424072265625000e+03 1.550424072265625000e+03 1.549922509999174508e+03 4.073500917615603808e-04 1.142963274154885044e-02 1.127259341817418584e-03 1.356056266239348624e+05 1.337424507610762339e+04 -8.785479930206733156e-04 5.296574924334788417e-05 nan nan nan nan nan nan nan nan -3.305942532379270826e+00 2.213879566783666635e-03 4.763865879869498832e-01
1.551298583984375000e+03 1.552298583984375000e+03 1.552005274927874552e+03 5.024344087476554678e-03 8.939930190152760303e-02 1.754255217697403557e-02 1.736037353666801573e+04 3.406573117938401992e+03 -7.478513916955685644e-04 1.250841754487677345e-04 1.551792474469992385e+03 5.024344087476554678e-03 1.323054289707933408e-02 1.754255217697403557e-02 1.172886469241223094e+05 6.777479203574471285e+03 -1.246824001478709408e-03 1.250841754487677345e-04 1.773367014390692020e+01 -1.134788133208026323e-02 4.791748294711977163e-01
1.553234008789062500e+03 1.554234008789062500e+03 1.553639399587699018e+03 1.017186209522162425e-03 3.683763192172331835e-02 3.050601574814721002e-03 4.217533317258406169e+04 3.492627812559524045e+03 -4.691208254588353534e-04 2.841002093134517578e-05 1.553758979316852901e+03 1.017186209522162425e-03 4.805079417700916511e-02 3.050601574814721002e-03 3.233576064514411337e+04 2.622552944226751606e+03 -5.487987974296581941e-04 2.841002093134517578e-05 4.072654575821366585e+00 -2.543551457157372086e-03 5.719265876602797061e-01
1.555107421875000000e+03 1.556107421875000000e+03 1.555608353248235289e+03 2.132610088543658794e-04 1.644088136934845554e-02 6.146459163254091402e-04 9.461830654337257147e+04 3.537325914614602425e+03 -6.266234393309287132e-04 1.413267870916012308e-05 1.555461738122831548e+03 2.132610088543658794e-04 5.762469103398994152e-02 6.146459163254091402e-04 2.699297315460384925e+04 1.509622210057706980e+03 -5.677785722022974909e-04 1.413267870916012308e-05 1.648261802184840263e+01 -1.052008902460857195e-02 8.588502489963156794e-01
1.557010864257812500e+03 1.558010864257812500e+03 1.557511978106547531e+03 1.728354600682951818e-04 1.398755583742613759e-02 5.576478254277645328e-04 1.113498309646888665e+05 4.439230972240709889e+03 -7.124014883435704276e-04 1.520928247694827517e-05 nan nan nan nan nan nan nan nan -1.964628325032824474e+00 1.339961576663815847e-03 8.512597696846946338e-01
1.558905273437500000e+03 1.559905273437500000e+03 1.559406913406633748e+03 2.100178429000651263e-04 1.301376192849482659e-02 6.390607849478260275e-04 1.198275273495029251e+05 5.884314935787007016e+03 -5.671259853977672107e-04 1.558148612005502270e-05 nan nan nan nan nan nan nan nan 7.886335045524623943e+00 -4.984942224058775025e-03 7.730108290163544282e-01
1.559364624023437500e+03 1.560364624023437500e+03 1.559739636531676751e+03 1.698153711144971198e-02 1.140085717750553252e-05 2.111417548477323436e+00 1.368089795571794212e+08 2.533676860685888672e+13 -1.876002760768576025e-05 3.473277174336432349e+00 nan nan nan nan nan nan nan nan -1.404248763085876739e+01 9.073628718630710743e-03 1.554969249772227835e-01
1.560795776367187500e+03 1.561795776367187500e+03 1.561309598809873023e+03 2.108125745516799959e-04 1.229415462952332047e-02 5.776156879584694532e-04 1.269960925219312485e+05 5.966651434027055075e+03 -5.244748862868476571e-04 1.798959070555221820e-05 1.561295996014863022e+03 2.108125745516799959e-04 5.145260875256216053e-03 5.776156879584694532e-04 3.034435053668908076e+05 3.325825251624049270e+04 -3.053427898334928306e-04 1.798959070555221820e-05 -1.701203589923356319e+01 1.097453787557324187e-02 9.221665484497156839e-01
1.562715209960937500e+03 1.563715209960937500e+03 1.563198442453014422e+03 2.244482544905183972e-04 5.731922144316054304e-03 7.602195265463016979e-04 2.727180172890395625e+05 3.617033811072111712e+04 -2.181074620042489488e-04 1.947784750503720502e-05 1.563217008822002754e+03 2.244482544905183972e-04 1.834171831675483408e-02 7.602195265463016979e-04 8.522740246174382628e+04 4.900905692288953105e+03 -8.034042250649316109e-04 1.947784750503720502e-05 -4.936717217340833019e-01 3.947491412429079516e-04 8.224566317601345045e-01
1.564631591796875000e+03 1.565631591796875000e+03 1.565129000627640835e+03 1.136634394492380115e-04 7.874338314375457781e-03 1.902074549708989717e-04 1.987632405595690943e+05 4.801197080871627804e+03 -7.347433364102366315e-04 1.475226707344932946e-05 nan nan nan nan nan nan nan nan -1.449681785352600949e+00 1.001507300372597243e-03 7.411621047196810252e-01
