structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,15,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1539.79132994,0.000900713193371,194.696808698,0.000113889447805,0.147855898108,0.00318581938123,10414.1353145,224.391144084,-0.00153279532787,7.35831279277,-0.00469317453074,0.908291857002,1.08045777844,0.0047832919306,7.3075054311,0.160742394043
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,80,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1539.79132994,0.000900713193371,194.696808698,0.000113889447805,0.147855898108,0.00318581938123,10414.1353145,224.391144084,-0.00153279532787,7.35831279277,-0.00469317453074,0.908291857002,0.83452490819,0.00114244421433,5.64417732989,0.121859092658
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,17,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1541.46037976,0.00166938981704,194.485996486,0.00021062684864,0.106685112794,0.0055095903224,14448.6924125,746.180735248,-0.0011471007732,29.3475818415,-0.0189629481012,0.777366368003,0.83452490819,0.00151425487786,7.82231828165,0.404220998608
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,82,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1541.46037976,0.00166938981704,194.485996486,0.00021062684864,0.106685112794,0.0055095903224,14448.6924125,746.180735248,-0.0011471007732,29.3475818415,-0.0189629481012,0.777366368003,0.809762062418,0.00169156675434,7.59020674216,0.392305226936
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,19,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1543.07990388,0.00175641830262,194.281875648,0.000221142302091,0.0391022915268,0.0054877189707,39462.6463982,5538.29212624,-0.000251184777349,3.19314080222,-0.00214711835948,0.167848344021,0.809762062418,0.00173507046849,20.708813494,2.90666834656
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,84,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1543.07990388,0.00175641830262,194.281875648,0.000221142302091,0.0391022915268,0.0054877189707,39462.6463982,5538.29212624,-0.000251184777349,3.19314080222,-0.00214711835948,0.167848344021,0.953981164635,0.00169887018278,24.3970654247,3.42422430153
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,21,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1544.98786621,0.00151315030001,194.041949815,0.000190043327199,0.204308782895,0.0058795157166,7562.02373836,217.61686803,-0.0016571337031,19.2766633332,-0.012396534813,0.906080419313,0.953981164635,0.00157748825233,4.66931059505,0.134593183781
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,86,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1544.98786621,0.00151315030001,194.041949815,0.000190043327199,0.204308782895,0.0058795157166,7562.02373836,217.61686803,-0.0016571337031,19.2766633332,-0.012396534813,0.906080419313,0.858900208817,0.00154151269098,4.20393189488,0.121214104726
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,23,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1546.70566663,0.00162362988844,193.826443174,0.000203466252887,0.1972505613,0.00623330037818,7841.32453889,247.793116119,-0.00152786341121,15.1588086497,-0.00972062134254,0.868614264824,0.858900208817,0.00159672679835,4.35436129134,0.137839749078
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,88,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1546.70566663,0.00162362988844,193.826443174,0.000203466252887,0.1972505613,0.00623330037818,7841.32453889,247.793116119,-0.00152786341121,15.1588086497,-0.00972062134254,0.868614264824,0.672445854648,0.00141715159099,3.40909475856,0.107969852328
