StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.558296142578125000e+03 1.559296142578125000e+03 1.558805269313669442e+03 2.429772828770301917e-04 4.040061994661173043e-03 8.064870109935405422e-04 3.858369676934626768e+05 7.702171481952811882e+04 -4.389584042256855923e-05 7.685590499182534010e-06 1.558795994015008773e+03 2.429772828770301917e-04 6.803635071586621764e-03 8.064870109935405422e-04 2.291122286268499447e+05 1.637248708489517958e+04 -4.000945786842621658e-04 7.685590499182534010e-06 1.043843104170082370e+01 -6.622281130189724280e-03 8.783960565556930833e-01
1.560196533203125000e+03 1.561196533203125000e+03 1.560698348274742557e+03 9.923116123156417736e-05 6.887400265385804597e-03 2.749532746455001170e-04 2.266019525710429298e+05 9.046221578507531376e+03 -4.374551161113150125e-04 1.067387190061905543e-05 nan nan nan nan nan nan nan nan -8.190202040969994712e+00 5.313903657721756428e-03 8.763815574852797941e-01
1.562099975585937500e+03 1.563099975585937500e+03 1.562602075114286890e+03 7.585596812386254193e-05 7.183738788379175587e-03 1.986436957241774352e-04 2.175193337544567767e+05 6.014812846259078469e+03 -5.412848470851431898e-04 9.375710461167785807e-06 nan nan nan nan nan nan nan nan 5.458611739056262735e+00 -3.415892126640419739e-03 9.262947078297063541e-01
1.564008422851562500e+03 1.565008422851562500e+03 1.564509185177621930e+03 1.338955837795256472e-04 7.698501194389612001e-03 4.291380553935925687e-04 2.032225683510680392e+05 1.132824891394801125e+04 -3.295775274295414535e-04 9.835489190509101598e-06 nan nan nan nan nan nan nan nan 3.416094411383276519e+00 -2.118577597584959341e-03 7.565315941894620311e-01
1.565896850585937500e+03 1.566896850585937500e+03 1.566439336676240146e+03 4.297042459075908305e-04 2.419224901367622235e-02 1.292713509511538234e-03 6.474963678617517871e+04 3.459898670985014633e+03 -4.181649370086359951e-04 1.576262294031702523e-05 1.566395207248781162e+03 4.297042459075908305e-04 1.220884393875203838e-02 1.292713509511538234e-03 1.283000434035275830e+05 7.947290258208982777e+03 -2.675031074817020766e-04 1.576262294031702523e-05 -1.903334558575255353e-01 1.924883255098231610e-04 7.823662393855808084e-01
1.567854248046875000e+03 1.568854248046875000e+03 1.568352581393599849e+03 1.073579081714699476e-04 7.442009984229541047e-03 3.450446150274833401e-04 2.107431439513136866e+05 9.770987559615581631e+03 -4.652654214471185485e-04 1.240379683456041637e-05 nan nan nan nan nan nan nan nan -1.092133088691294329e+00 7.634092001512410080e-04 8.638314077202442487e-01
1.569767578125000000e+03 1.570767578125000000e+03 1.570272726888472562e+03 7.000984088153553114e-05 8.000640631595621124e-03 1.315724757922589105e-04 1.962683738958667091e+05 3.227681014857017090e+03 -7.789555678872825666e-04 1.101367571227808016e-05 nan nan nan nan nan nan nan nan 1.002542078667385184e+01 -6.314258196485226203e-03 8.714407692138279593e-01
1.571703979492187500e+03 1.572703979492187500e+03 1.572204781804241293e+03 1.235726154697066009e-04 7.463353328672482287e-03 4.558105521316223384e-04 2.106566194265777303e+05 1.286546486312046181e+04 -3.548193177218666983e-04 1.088929674719198788e-05 nan nan nan nan nan nan nan nan -2.955945016506842826e+00 1.944394895097049545e-03 7.919650483427356225e-01
1.573629394531250000e+03 1.574629394531250000e+03 1.574132841283017115e+03 1.070809142017690942e-04 7.849862115949098398e-03 1.792763618191121292e-04 2.005299988753616926e+05 4.579735045419756716e+03 -6.492091424677834312e-04 1.184369033341902654e-05 nan nan nan nan nan nan nan nan 2.905602504581147993e+00 -1.774487735278457417e-03 8.486346976246219587e-01
1.575583740234375000e+03 1.576583740234375000e+03 1.576085901643437865e+03 1.864708211640518989e-04 1.541411880684156674e-02 3.465056665056105668e-04 1.022494974506029539e+05 2.298543997776244851e+03 -1.416988538214920433e-03 2.760603448979060415e-05 nan nan nan nan nan nan nan nan -1.037845279222296302e+00 7.254103148045384572e-04 6.591527372181058553e-01
