StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.537612060546875000e+03 1.538612060546875000e+03 1.538112419437750532e+03 4.597640026302960439e-05 3.070866343893399221e-03 1.656539704748207116e-04 5.008724728434953722e+05 2.701892708325562853e+04 -1.711042241129224952e-04 4.678642889671527320e-06 nan nan nan nan nan nan nan nan -7.239299030858801665e+00 4.784471131833952819e-03 8.393255230476396322e-01
1.539494506835937500e+03 1.540494506835937500e+03 1.539991291245550656e+03 1.577937109745493468e-04 1.054746368498968995e-02 4.392610601462540064e-04 1.460058396254204272e+05 6.080578404159058664e+03 -2.340518674458874041e-04 6.516449812855097384e-06 nan nan nan nan nan nan nan nan 1.327974313940093687e+01 -8.545131861934547254e-03 8.022929685945676681e-01
1.541339965820312500e+03 1.542339965820312500e+03 1.541847160889925362e+03 8.784841269819532324e-05 2.856616540296154794e-03 2.512082150080997009e-04 5.397459333936633775e+05 4.746475789560272824e+04 -5.187435424075220177e-05 3.376774714304939036e-06 1.541840675921696402e+03 8.784841269819532324e-05 3.006533639233095745e-03 2.512082150080997009e-04 5.128300098830718198e+05 2.937888190388669682e+04 -1.119935640473266236e-04 3.376774714304939036e-06 -5.739897757807187695e+00 3.797012878144227690e-03 8.034979697036586099e-01
1.543203491210937500e+03 1.544203491210937500e+03 1.543703361344362520e+03 4.440428114632279262e-05 2.680890101084968096e-03 1.488599945646297551e-04 5.758174722341728630e+05 3.197303229711639506e+04 -1.742329598327560492e-04 5.291511099667785313e-06 1.543713184695171321e+03 4.440428114632279262e-05 1.956100194403489947e-03 1.488599945646297551e-04 7.891789945687953150e+05 1.303692246205242700e+05 -2.078501443366912574e-05 5.291511099667785313e-06 6.305884151616946376e+00 -4.010311151905123807e-03 8.423745308758086026e-01
1.545066040039062500e+03 1.546066040039062500e+03 1.545571356114909577e+03 1.376632897674615985e-04 3.560311906512050352e-03 4.438500871000605904e-04 4.341112230330032180e+05 5.411893935526722635e+04 -4.342345571367823366e-05 4.084491240607177794e-06 1.545565585493096023e+03 1.376632897674615985e-04 2.534874509916243239e-03 4.438500871000605904e-04 6.097207492706076009e+05 3.928882567384319555e+04 -1.234818078773684564e-04 4.084491240607177794e-06 -2.392770790962963190e+00 1.623222013881403959e-03 7.989309421607946327e-01
1.546922485351562500e+03 1.547922485351562500e+03 1.547436699679149342e+03 2.960089078478787437e-04 6.336027635992301510e-03 8.997834455576272797e-04 2.442282118355693237e+05 3.468300875136098330e+04 -4.641917002949458402e-05 4.691115469209525421e-06 1.547422540896212013e+03 2.960089078478787437e-04 3.925346958577613683e-03 8.997834455576272797e-04 3.942129338439257699e+05 2.186073220564210715e+04 -1.732306223268238016e-04 4.691115469209525421e-06 6.779377527888159172e+00 -4.310329841671055665e-03 8.004975019257504210e-01
1.548818969726562500e+03 1.549818969726562500e+03 1.549318272330840728e+03 6.832377437778947471e-05 3.874833310641281198e-03 1.960008899694630816e-04 3.998412700943850796e+05 2.022519125398962933e+04 -1.359856891537405911e-04 4.071381150463841292e-06 nan nan nan nan nan nan nan nan -4.679337876698470566e+00 3.091468077153302404e-03 7.216669455705311265e-01
1.550700439453125000e+03 1.551700439453125000e+03 1.551200591117924205e+03 5.602085677632275598e-05 3.660878916123097744e-03 1.731031336378193700e-04 4.237235447165947407e+05 2.003559119739055677e+04 -1.599577215432297465e-04 4.126184840749140973e-06 nan nan nan nan nan nan nan nan 4.361674960917053312e+00 -2.740150156385332859e-03 7.955338887928531388e-01
1.552586791992187500e+03 1.553586791992187500e+03 1.553078506964654707e+03 1.271357632149087069e-04 3.262981082478302701e-03 3.844115253501445475e-04 4.759692035312257940e+05 5.607389161147327104e+04 -4.431131241527782113e-05 3.751616730326872684e-06 1.553086765211398870e+03 1.271357632149087069e-04 2.934021869069135431e-03 3.844115253501445475e-04 5.293371469327664236e+05 4.560644654185834952e+04 -1.541544064321875894e-04 3.751616730326872684e-06 7.544890320269930228e+00 -4.792987501892323997e-03 7.930269914913071760e-01
1.554470336914062500e+03 1.555470336914062500e+03 1.554970117956020204e+03 8.651495787893123560e-05 3.298485313290798991e-03 2.806204936526744903e-04 4.714194456741944887e+05 4.010627454654610483e+04 -1.017889521760276624e-04 5.817516096364190858e-06 1.554961925693404737e+03 8.651495787893123560e-05 6.421068891637602555e-03 2.806204936526744903e-04 2.421655883054750739e+05 3.348508627538655855e+04 -6.403589721019903183e-05 5.817516096364190858e-06 -4.634956576771320336e+00 3.047271889875858165e-03 6.673078793782614149e-01
1.556385742187500000e+03 1.557385742187500000e+03 1.556878958904015008e+03 1.367773576396384260e-04 2.689531228183201280e-03 4.473070494596285366e-04 5.788662881433425937e+05 9.627364377397159114e+04 -4.875853681158216128e-05 6.207567892734673677e-06 1.556886794611675441e+03 1.367773576396384260e-04 7.015864794928119118e-03 4.473070494596285366e-04 2.219094637823085941e+05 1.877723195902018415e+04 -1.522486053102364877e-04 6.207567892734673677e-06 4.567779182891948508e+00 -2.867815785534161277e-03 6.217748581718791634e-01
1.558269165039062500e+03 1.559269165039062500e+03 1.558769303748956418e+03 7.931023811212419982e-05 3.326593908920459381e-03 2.665087765984549672e-04 4.685781752828392782e+05 3.753995818380998389e+04 -1.454123076253576515e-04 6.055419288538579289e-06 nan nan nan nan nan nan nan nan 6.907468141151161589e+00 -4.368126245270284938e-03 6.720663201740404435e-01
1.560162597656250000e+03 1.561162597656250000e+03 1.560673278708615271e+03 8.124071710343578354e-05 3.330626588998576200e-03 2.308480210728796028e-04 4.685824835073645809e+05 3.247777441770946098e+04 -9.036920010183825832e-05 3.907907034384257548e-06 1.560662277822479382e+03 8.124071710343578354e-05 2.260720979876612493e-03 2.308480210728796028e-04 6.903382999115877319e+05 5.476504164832447714e+04 -7.731939664330034028e-05 3.907907034384257548e-06 -6.245888964172953806e+00 4.063936681875874972e-03 7.423967118773011631e-01
1.562062988281250000e+03 1.563062988281250000e+03 1.561976898444183917e+03 1.926020842671559707e-01 1.607888161616431999e+00 7.648836988244229751e-01 9.714462334705588091e+02 4.621238161744606714e+02 -6.323247583980737274e-02 1.079926166761722706e-01 nan nan nan nan nan nan nan nan 7.718326839215555424e+01 -4.942466396373686871e-02 1.737031170404556013e-01
1.563981445312500000e+03 1.564981445312500000e+03 1.564484121758413949e+03 5.943602515263594004e-05 3.539454076880280391e-03 1.232078320808411198e-04 4.420128324245331460e+05 1.538639622158129896e+04 -2.924200489353679603e-04 8.330864232722744409e-06 1.564592089732861496e+03 5.943602515263594004e-05 2.703356666285190030e-02 1.232078320808411198e-04 5.787590328888571094e+04 1.378190051442776166e+04 -7.364551577671439218e-05 8.330864232722744409e-06 -4.579521336508943996e+00 2.986014635853293572e-03 5.949066170495560524e-01
1.565888916015625000e+03 1.566888916015625000e+03 1.566388663062158230e+03 1.059018300187013678e-04 3.180927741408018806e-03 3.175061031412312927e-04 4.924313880732184043e+05 4.915231775192209898e+04 -9.599916397749058954e-05 5.791006149055357288e-06 1.566395963912181969e+03 1.059018300187013678e-04 2.600646375711396317e-03 3.175061031412312927e-04 6.023102481527118944e+05 6.946800909471393970e+04 -7.580529967464216725e-05 5.791006149055357288e-06 4.907125931384344497e+00 -3.075635701141396852e-03 6.357231621058655469e-01
1.567816284179687500e+03 1.568816284179687500e+03 1.568306904791119223e+03 4.373819344774025554e-04 3.141127719558450652e-03 1.356697330346086014e-03 4.992814825789944734e+05 2.156467087564072281e+05 -1.369987202283604296e-05 4.412312325021831227e-06 1.568316517587123371e+03 4.373819344774025554e-04 3.734450238118935863e-03 1.356697330346086014e-03 4.199591419317167019e+05 4.646472684562310315e+04 -1.883564873411427661e-04 4.412312325021831227e-06 -4.609255627714326842e+00 2.998775532692350265e-03 6.959906911509735616e-01
1.569734619140625000e+03 1.570734619140625000e+03 1.570234837578579800e+03 9.547483388477881537e-05 3.406719069133680011e-03 3.384422853456990512e-04 4.609229013937701820e+05 4.579062639161979314e+04 -1.716857366165129648e-04 9.391225696992284709e-06 nan nan nan nan nan nan nan nan 1.103807490331246655e+01 -6.973372815477532106e-03 7.008648665880825579e-01
1.571667114257812500e+03 1.572667114257812500e+03 1.572286989887665868e+03 2.305992959578073882e-03 1.717597476771335480e-02 6.700763627681319452e-03 9.153989867539757688e+04 3.571193087003658729e+04 -3.426536939149980133e-05 9.688583799674570338e-06 1.572165234936029947e+03 2.305992959578073882e-03 4.052653113930515007e-03 6.700763627681319452e-03 3.879348147345496109e+05 1.381518841592354511e+04 -2.845336259596115179e-04 9.688583799674570338e-06 3.058762931466493806e-01 -1.407683034756594426e-04 5.779559381131746942e-01
1.573587524414062500e+03 1.574587524414062500e+03 1.574088908355108515e+03 6.167995358631084312e-05 3.075125122130849872e-03 1.440839571132902439e-04 5.118780036060364801e+05 2.398387232703186601e+04 -2.284711110250739832e-04 8.617062899471437612e-06 nan nan nan nan nan nan nan nan -1.216064556349790049e+00 8.251323256442810858e-04 3.648431597269404802e-01
1.575532836914062500e+03 1.576532836914062500e+03 1.576032765586546020e+03 1.334900331112486580e-04 4.764707075204451144e-03 5.549397260470711590e-04 3.307722260174659896e+05 3.852464497668718104e+04 -2.076578108667810087e-04 1.213500410127304723e-05 nan nan nan nan nan nan nan nan 1.320390108887170300e+01 -8.324357558572314381e-03 7.032738975667865988e-01
1.577481201171875000e+03 1.578481201171875000e+03 1.577981489668816494e+03 1.801244384009894597e-04 5.686253413301997281e-03 7.043573261085980981e-04 2.775081191382368561e+05 3.437498517256755440e+04 -2.093890029380771740e-04 1.284102899930370558e-05 nan nan nan nan nan nan nan nan -5.127825550809158806e+00 3.297662030857988289e-03 5.560644146448775471e-01
1.579424560546875000e+03 1.580424560546875000e+03 1.579923386789354026e+03 1.486008146985833965e-04 5.239436926881990524e-03 4.526292193764171710e-04 3.015444996929417248e+05 2.605009916295983567e+04 -2.576648287571746540e-04 1.312539028070134586e-05 nan nan nan nan nan nan nan nan 7.031609096801939351e+00 -4.398429196578784207e-03 6.682035966869985799e-01
1.581378906250000000e+03 1.582378906250000000e+03 1.581876379895582431e+03 1.803021224119494151e-04 4.669602448705757573e-03 3.315182558032536806e-04 3.387603971156089683e+05 2.405028205736355085e+04 -2.875878499353693276e-04 3.105303877086720214e-05 1.581873407337903700e+03 1.803021224119494151e-04 2.702223736240336183e-03 3.315182558032536806e-04 5.853969033440580824e+05 9.833104027806867089e+04 -1.458898177227717233e-04 3.105303877086720214e-05 -2.070057463494708205e+00 1.360398575615376403e-03 5.442515284420745836e-01
1.583333374023437500e+03 1.584333374023437500e+03 1.583832203315094375e+03 1.913428378725192216e-04 5.385529435564923549e-03 7.905568605069731702e-04 2.940903438120296341e+05 4.317034038922587933e+04 -2.182398992657499817e-04 1.637312626192003137e-05 nan nan nan nan nan nan nan nan 1.194975349388615626e+01 -7.497647499650966947e-03 6.021183477271632167e-01
1.585285644531250000e+03 1.586285644531250000e+03 1.585786140203989135e+03 1.487278917545026258e-04 4.518158107139067133e-03 5.390147259941647281e-04 3.509806657049726928e+05 4.187187408412019431e+04 -2.158398976605342072e-04 1.410847243264304079e-05 nan nan nan nan nan nan nan nan -6.248759716016501820e+00 3.991891953199877552e-03 5.743803837896943598e-01
1.587270996093750000e+03 1.588270996093750000e+03 1.587770212262825225e+03 2.133918569440470582e-04 5.791238382169927416e-03 8.437960664422557329e-04 2.741676490388056263e+05 3.994682458885102824e+04 -2.369735158778361048e-04 1.826665068084229018e-05 nan nan nan nan nan nan nan nan 1.209978210746466587e+01 -7.574212003835792233e-03 6.127841707067230859e-01
1.589222412109375000e+03 1.590222412109375000e+03 1.589722745773245379e+03 1.755478903831752483e-04 5.250771124862710880e-03 7.136609720936838361e-04 3.027598628791520605e+05 4.114974599259586103e+04 -2.045111655098826487e-04 1.380860947061280638e-05 nan nan nan nan nan nan nan nan 9.474649609490608942e-03 4.291410977799555495e-05 5.251258376767975466e-01
1.591199707031250000e+03 1.592199707031250000e+03 1.591700210079435919e+03 3.111374198566250115e-04 7.022704842154909449e-03 1.351140679446448563e-03 2.266505920233185170e+05 4.360667887752434763e+04 -2.558101054424499971e-04 2.252983357301580265e-05 1.591711766575649563e+03 3.111374198566250115e-04 3.000973759763706037e-03 1.351140679446448563e-03 5.303984286423682934e+05 1.638128961001373827e+05 -9.530908503417927452e-05 2.252983357301580265e-05 -4.645430620874678063e+00 2.961948775465794714e-03 5.905769959571689487e-01
1.593192993164062500e+03 1.594192993164062500e+03 1.593404037481618616e+03 1.919919598451825388e-02 2.268879801760948500e-01 1.125546939481044673e-01 7.022866686216378184e+03 3.483906948817153079e+03 -4.290845418373274338e-04 2.934546116510037303e-04 nan nan nan nan nan nan nan nan 1.220718390044645218e+00 -8.164923986155378640e-04 3.346148547794347561e-02
1.595159423828125000e+03 1.596159423828125000e+03 1.595663520354435832e+03 4.309917964212995494e-04 1.279268228107225021e-02 8.297558491266149956e-04 1.247325217101140588e+05 8.090370509655313072e+03 -5.693872385640175822e-04 2.695905703180703566e-05 nan nan nan nan nan nan nan nan 3.951986340245772666e+00 -2.435772190744811549e-03 5.486403749980817146e-01
1.597167602539062500e+03 1.598167602539062500e+03 1.597668113862054270e+03 5.032290646479204831e-04 2.124439378137395196e-02 1.430467218229775767e-03 7.520422236113942927e+04 5.063791222678617487e+03 -4.514060592202640628e-04 1.919318098178583634e-05 nan nan nan nan nan nan nan nan 6.664542639520853129e+00 -4.124795679329915782e-03 5.663629336791311530e-01
1.599153930664062500e+03 1.600153930664062500e+03 1.599652636023998639e+03 3.338123450685322418e-04 8.412151689697508830e-03 1.250808293687600235e-03 1.901597468794003944e+05 2.827497616499541618e+04 -3.347038139556716323e-04 2.680390595657338893e-05 nan nan nan nan nan nan nan nan -5.584649259386605946e-01 3.928007607279703699e-04 4.690364225475663895e-01
1.601173217773437500e+03 1.602173217773437500e+03 1.601673287086213350e+03 3.062286490822070596e-04 6.556171073029874209e-03 1.288833878319263753e-03 2.443001058460811037e+05 4.802532596911775181e+04 -2.451117798685709852e-04 2.444390603686105574e-05 nan nan nan nan nan nan nan nan 1.240576428685524490e+01 -7.701988624236979705e-03 4.994886020547871786e-01
1.603147583007812500e+03 1.604147583007812500e+03 1.603648544867916144e+03 3.720129248264416265e-04 6.428958976452089566e-03 1.549829281804200164e-03 2.494414026814823155e+05 6.013284442881900759e+04 -2.202757775856018928e-04 2.739004677676034905e-05 nan nan nan nan nan nan nan nan -8.429113250961263404e+00 5.295380169321595512e-03 3.557366898938439936e-01
1.605177856445312500e+03 1.606177856445312500e+03 1.605676741824973988e+03 2.952751392505601467e-04 6.443606422206212860e-03 1.263322918865709531e-03 2.491891398412272392e+05 4.885561452187629038e+04 -2.474883803029189031e-04 2.378839139191673335e-05 1.605659849526929065e+03 2.952751392505601467e-04 3.440513825495776848e-03 1.263322918865709531e-03 4.666918753903144388e+05 1.276990750454114605e+05 -4.674104022704599700e-05 2.378839139191673335e-05 9.156400852989561301e+00 -5.658686872060420849e-03 4.870004141253839736e-01
1.607184082031250000e+03 1.608184082031250000e+03 1.607831729765644468e+03 7.413017037981276154e-04 2.564211923375099740e-03 2.049207168945592697e-03 6.270276318071883870e+05 5.010933404190875008e+05 -1.403675017459026921e-05 8.283670822711605320e-06 nan nan nan nan nan nan nan nan 4.677560923381361313e+00 -2.945472754151453720e-03 2.070520823862898041e-02
1.609192382812500000e+03 1.610192382812500000e+03 1.609695967274986288e+03 5.040763972272648647e-04 1.021659251804643391e-02 1.682489433918058072e-03 1.575570293551048089e+05 2.594681511097882685e+04 -3.680163555365464196e-04 3.419846909906688962e-05 nan nan nan nan nan nan nan nan 3.390138634569850318e-01 -1.725513456590262314e-04 3.834897341361694911e-01
1.611225708007812500e+03 1.612225708007812500e+03 1.611724450539487407e+03 5.949458747686763764e-04 1.196310472432679690e-02 2.467199988098966144e-03 1.347245959706487774e+05 2.778480413199424947e+04 -3.825741427409714407e-04 4.050117466595880419e-05 nan nan nan nan nan nan nan nan -5.311469201893332936e+00 3.331724609404049676e-03 3.623393486213725145e-01
1.613259887695312500e+03 1.614259887695312500e+03 1.613758503240044320e+03 6.694800455332028258e-04 1.356265135623129121e-02 2.343104503155728820e-03 1.189854742154535488e+05 2.055611348566161541e+04 -3.657558691682077814e-04 3.239032997587875404e-05 nan nan nan nan nan nan nan nan 1.284629441116302395e+01 -7.923150179937010068e-03 3.614875209185050009e-01
1.615293212890625000e+03 1.616293212890625000e+03 1.615790716961499811e+03 1.184890622485594829e-03 1.498648676751705884e-02 3.981470503111124784e-03 1.078165111027687381e+05 2.864368850183708855e+04 -4.155206121566336038e-04 6.208499176848141031e-05 nan nan nan nan nan nan nan nan 5.173813408125069735e+00 -3.172842689993999373e-03 2.811547917288225173e-01
1.617326416015625000e+03 1.618326416015625000e+03 1.617826477858954831e+03 9.728925306817279945e-04 1.598716636531551105e-02 3.858035807840847712e-03 1.011953238548178779e+05 2.442053670412566134e+04 -4.721478693829710680e-04 5.961937426528586320e-05 nan nan nan nan nan nan nan nan 7.724289908152791817e+00 -4.741884278888081061e-03 3.367734741843478874e-01
