structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,0,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1520.80780934,3.13980100019e-05,197.127116365,4.06981022407e-06,0.00242570453689,7.23243893526e-05,626955.091276,18693.1851915,-0.000222232346509,14.8894648316,-0.00970909539416,0.882568906926,0,4.44034915762e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,69,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1520.80780934,3.13980100019e-05,197.127116365,4.06981022407e-06,0.00242570453689,7.23243893526e-05,626955.091276,18693.1851915,-0.000222232346509,14.8894648316,-0.00970909539416,0.882568906926,0.308990127632,0.0145675906352,127.38160107,7.10569149102
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,1,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1521.42578959,0.0291351305154,197.047046298,0.00377342848454,0.828966923586,0.140702452593,1835.32749776,311.514337356,-0.00822018812278,8.89258875495,-0.00575595970471,0.701576461326,0.308990127632,0.0252317680528,0.372741202141,0.0702072791062
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,70,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1521.42578959,0.0291351305154,197.047046298,0.00377342848454,0.828966923586,0.140702452593,1835.32749776,311.514337356,-0.00822018812278,8.89258875495,-0.00575595970471,0.701576461326,0.483842494833,0.0252318143991,0.583669240674,0.103637946123
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,2,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1522.39347458,0.000101690889906,196.921796504,1.31537300065e-05,0.00401798749813,0.000278841919561,378894.527494,26294.6754829,-0.000113088405012,-15.4428183523,0.0102291313233,0.694001733238,0.483842494833,0.0145678314555,120.419114061,9.10950316338
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,71,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1522.39347458,0.000101690889906,196.921796504,1.31537300065e-05,0.00401798749813,0.000278841919561,378894.527494,26294.6754829,-0.000113088405012,-15.4428183523,0.0102291313233,0.694001733238,0.892405264977,0.000108814222857,222.102548948,15.4135862072
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,3,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1524.17828511,0.00012782421177,196.69120137,1.64953785412e-05,0.00505241967096,0.000350351029511,301672.937795,20918.9717432,-0.000178223484069,20.6736660557,-0.0134858704808,0.725106255404,0.892405264977,0.000121817614114,176.629283214,12.2480663023
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,72,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1524.17828511,0.00012782421177,196.69120137,1.64953785412e-05,0.00505241967096,0.000350351029511,301672.937795,20918.9717432,-0.000178223484069,20.6736660557,-0.0134858704808,0.725106255404,0.247602008993,0.00180735766628,49.0066196235,3.41705259582
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,4,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1524.67348913,0.00360792874764,196.627317349,0.000465291326892,0.170855273291,0.0135802829423,8923.77191384,709.298257067,-0.000543790636378,-7.95930313691,0.00529799394191,0.59679948521,0.247602008993,0.00312521153577,1.44919149537,0.116631016524
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,73,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1524.67348913,0.00360792874764,196.627317349,0.000465291326892,0.170855273291,0.0135802829423,8923.77191384,709.298257067,-0.000543790636378,-7.95930313691,0.00529799394191,0.59679948521,4.35695011939,0.00312463827862,25.5008232141,2.02699327855
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,10,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1533.38738937,4.48100944668e-05,195.50992794,5.71337575942e-06,0.00342712992493,0.000122315508638,447426.103754,15968.7997413,-0.0001321213297,3.92014948993,-0.00246589734571,0.815587067365,4.35695011939,0.00180438172803,1271.31162659,45.3766270935
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,79,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1533.38738937,4.48100944668e-05,195.50992794,5.71337575942e-06,0.00342712992493,0.000122315508638,447426.103754,15968.7997413,-0.0001321213297,3.92014948993,-0.00246589734571,0.815587067365,0.923658843654,5.40637922912e-05,269.513810065,9.61905845924
