structure,measurement,left_fit_index,right_fit_index,left_resonance_wavelength_nm,right_resonance_wavelength_nm,center_wavelength_nm,sigma_center_wavelength_nm,center_frequency_thz,fsr_nm,sigma_fsr_nm,ng_pair,sigma_ng_pair
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,10,79,1533.38738937,1533.38738937,1533.38738937,3.16855216631e-05,195.50992794,0,6.33710433262e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,79,12,1533.38738937,1535.23470706,1534.31104821,4.38054945623e-05,195.392230506,1.84731768731,8.76109891246e-05,12.7433976778,0.00060436950951
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,12,81,1535.23470706,1535.23470706,1535.23470706,5.32341095975e-05,195.274674695,0,0.000106468219195,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,81,13,1535.23470706,1535.97520109,1535.60495407,0.0003192559908,195.22759236,0.740494036813,0.000638511981599,31.844720656,0.0274590166062
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,13,82,1535.97520109,1535.97520109,1535.97520109,0.000448346857799,195.180532724,0,0.000896693715598,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,82,14,1535.97520109,1537.08017579,1536.52768844,0.000319964479476,195.110351903,1.10497469743,0.000639928958953,21.3662570088,0.0123739395768
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,14,83,1537.08017579,1537.08017579,1537.08017579,6.11525253347e-05,195.040221533,0,0.000122305050669,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,83,18,1537.08017579,1540.80015613,1538.94016596,5.236274662e-05,194.804492489,3.71998033845,0.00010472549324,6.36653051609,0.000179232129136
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,18,87,1540.80015613,1540.80015613,1540.80015613,4.17622211139e-05,194.569332569,0,8.35244422278e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,87,20,1540.80015613,1542.65910163,1541.72962888,4.25274614529e-05,194.452031267,1.85894549972,8.50549229058e-05,12.7864439755,0.000585036407629
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,20,89,1542.65910163,1542.65910163,1542.65910163,4.32791733157e-05,194.334871316,0,8.65583466313e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,89,21,1542.65910163,1544.52120455,1543.59015309,3.64466795653e-05,194.217653825,1.86210292272,7.28933591306e-05,12.7955900377,0.000500892945927
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,21,90,1544.52120455,1544.52120455,1544.52120455,2.79934645906e-05,194.100577653,0,5.59869291812e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,90,27,1544.52120455,1555.80802443,1550.16461449,3.85652315141e-05,193.393950035,11.286819876,7.71304630281e-05,2.12904109255,1.45495613299e-05
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,27,96,1555.80802443,1555.80802443,1555.80802443,4.6807265501e-05,192.692448743,0,9.3614531002e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,96,28,1555.80802443,1557.1378499,1556.47293716,0.000587032073005,192.610132076,1.3298254711,0.00117406414601,18.2174883604,0.0160836953312
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,28,97,1557.1378499,1557.1378499,1557.1378499,0.000828868137505,192.52788571,0,0.00165773627501,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,97,29,1557.1378499,1557.70326902,1557.42055946,0.00058636680074,192.492937235,0.565419122173,0.00117273360148,42.8984217884,0.0889754555944
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,29,98,1557.70326902,1557.70326902,1557.70326902,2.50930398633e-05,192.458001445,0,5.01860797266e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,98,30,1557.70326902,1558.94245673,1558.32286287,0.00032057799538,192.381479565,1.23918770762,0.00064115599076,19.5964673473,0.0101392196942
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,30,99,1558.94245673,1558.94245673,1558.94245673,0.000452670787211,192.305018512,0,0.000905341574422,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,99,31,1558.94245673,1559.60327865,1559.27286769,0.000321618282187,192.26426895,0.660821920259,0.000643236564373,36.7925427618,0.0358134471639
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,31,100,1559.60327865,1559.60327865,1559.60327865,4.43373124948e-05,192.223536655,0,8.86746249896e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,100,33,1559.60327865,1561.50639328,1560.55483597,3.84222206192e-05,192.106327244,1.90311463609,7.68444412385e-05,12.7965564968,0.000516702959633
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,33,102,1561.50639328,1561.50639328,1561.50639328,3.14123669176e-05,191.989260684,0,6.28247338352e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,102,38,1561.50639328,1566.2464931,1563.87644319,0.000241795540963,191.698301554,4.74009981381,0.000483591081926,5.15961609593,0.000526393090754
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,38,107,1566.2464931,1566.2464931,1566.2464931,0.000340504670253,191.408222985,0,0.000681009340505,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,107,39,1566.2464931,1567.25116815,1566.74883062,0.000241917630172,191.346852884,1.00467505449,0.000483835260345,24.4327943378,0.0117664410867
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,39,108,1567.25116815,1567.25116815,1567.25116815,3.32392706372e-05,191.285522124,0,6.64785412743e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,108,40,1567.25116815,1569.17631047,1568.21373931,3.11616754481e-05,191.16811088,1.92514232297,6.23233508962e-05,12.7746104941,0.000413557544706
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,40,109,1569.17631047,1569.17631047,1569.17631047,2.89352885068e-05,191.050843681,0,5.78705770137e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,109,41,1569.17631047,1571.58184747,1570.37907897,0.0451746048456,190.904515995,2.4055369956,0.0903492096912,10.2517253162,0.385043492855
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,41,110,1571.58184747,1571.58184747,1571.58184747,0.0638865322948,190.758412285,0,0.12777306459,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,110,43,1571.58184747,1573.03838745,1572.31011746,0.0451746088018,190.670055907,1.4565399845,0.0903492176036,16.9728200515,1.05282497321
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,43,112,1573.03838745,1573.03838745,1573.03838745,3.93970849898e-05,190.581781342,0,7.87941699796e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,112,44,1573.03838745,1574.96886212,1574.00362479,4.19026212993e-05,190.464909533,1.93047466728,8.38052425986e-05,12.8335660283,0.000557127706236
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,44,113,1574.96886212,1574.96886212,1574.96886212,4.42665679471e-05,190.348180977,0,8.85331358942e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,113,45,1574.96886212,1576.91402673,1575.94144443,4.18366709553e-05,190.230708799,1.94516461247,8.36733419106e-05,12.7680270366,0.000549230794504
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,45,114,1576.91402673,1576.91402673,1576.91402673,3.9256655938e-05,190.113381527,0,7.8513311876e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,114,46,1576.91402673,1577.72779678,1577.32091176,0.00900224333934,190.064339961,0.813770050397,0.0180044866787,30.5730256042,0.676421681048
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,46,115,1577.72779678,1577.72779678,1577.72779678,0.0127310340977,190.015323689,0,0.0254620681954,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,115,47,1577.72779678,1578.84888988,1578.28834333,0.00900224093796,189.947837648,1.12109309106,0.0180044818759,22.2193332075,0.356837167353
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,47,116,1578.84888988,1578.84888988,1578.84888988,3.81394030965e-05,189.880399525,0,7.6278806193e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,116,48,1578.84888988,1580.79690505,1579.82289746,4.2946033693e-05,189.763332638,1.94801517612,8.5892067386e-05,12.8122225019,0.00056491814262
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,48,117,1580.79690505,1580.79690505,1580.79690505,4.72663680788e-05,189.646410011,0,9.45327361576e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,117,49,1580.79690505,1581.46388206,1581.13039356,0.000583527761608,189.606410212,0.666977008359,0.00116705552322,37.48215141,0.0655851028878
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,49,118,1581.46388206,1581.46388206,1581.46388206,0.000823878138794,189.566427283,0,0.00164775627759,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,118,51,1581.46388206,1584.1812801,1582.82258108,0.0308302003108,189.403702969,2.71739804146,0.0616604006216,9.2195816916,0.209201570684
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,51,120,1584.1812801,1584.1812801,1584.1812801,0.0435927026832,189.241257781,0,0.0871854053663,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,120,52,1584.1812801,1586.68808008,1585.43468009,0.0308247109634,189.091648975,2.50679997725,0.0616494219269,10.0271387731,0.246596492447
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,52,121,1586.68808008,1586.68808008,1586.68808008,4.34135480747e-05,188.942276534,0,8.68270961493e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,121,53,1586.68808008,1588.64478291,1587.66643149,7.08719727607e-05,188.825846572,1.95670282739,0.000141743945521,12.8823072283,0.000933197629783
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,53,122,1588.64478291,1588.64478291,1588.64478291,9.0337903947e-05,188.709560013,0,0.000180675807894,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,122,54,1588.64478291,1590.63117894,1589.63798092,7.12759630599e-05,188.591655206,1.98639603006,0.00014255192612,12.7212744697,0.000912931543728
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,54,123,1590.63117894,1590.63117894,1590.63117894,4.47167634192e-05,188.473897639,0,8.94335268383e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,123,57,1590.63117894,1596.61144614,1593.62131254,0.000332102511965,188.120261471,5.98026720498,0.00066420502393,4.24668129488,0.000471665699033
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,57,126,1596.61144614,1596.61144614,1596.61144614,0.000467530285624,187.767949882,0,0.000935060571249,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,126,62,1596.61144614,1606.59604072,1601.60374343,0.000332885488626,187.182665644,9.98459457456,0.000665770977252,2.56909234703,0.000171309946208
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,62,131,1606.59604072,1606.59604072,1606.59604072,5.51446198586e-05,186.601018801,0,0.000110289239717,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,131,63,1606.59604072,1608.61085582,1607.60344827,6.63478650292e-05,186.484084942,2.01481510258,0.000132695730058,12.8269281066,0.000844782195708
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,63,132,1608.61085582,1608.61085582,1608.61085582,7.59154087688e-05,186.367297545,0,0.000151830817538,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,132,64,1608.61085582,1610.6341357,1609.62249576,9.72763314441e-05,186.250166601,2.02327988003,0.000194552662888,12.8053691653,0.00123132773826
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,64,133,1610.6341357,1610.6341357,1610.6341357,0.000114726718902,186.133182798,0,0.000229453437803,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,133,65,1610.6341357,1612.67081609,1611.65247589,9.79683523323e-05,186.015572516,2.03668038739,0.000195936704665,12.7532219543,0.00122691134768
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,65,134,1612.67081609,1612.67081609,1612.67081609,7.76748098645e-05,185.898110767,0,0.000155349619729,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,134,68,1612.67081609,1618.36506383,1615.51793996,0.011249871337,185.57049141,5.69424774386,0.022499742674,4.58339421066,0.0181105275966
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,68,137,1618.36506383,1618.36506383,1618.36506383,0.0159095310057,185.244024788,0,0.0318190620115,,
