StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.533953002929687500e+03 1.534953002929687500e+03 1.534452649757750805e+03 6.162052154975396938e-05 4.999582632600227221e-03 2.450172349634869694e-04 3.069161493105873815e+05 1.504120479565621827e+04 -3.370189823317318724e-04 8.706270875850342613e-06 nan nan nan nan nan nan nan nan 1.176930696088489015e+01 -7.591049122707516777e-03 9.060883364418361730e-01
1.535810424804687500e+03 1.536810424804687500e+03 1.536310157852539078e+03 7.021991831980161681e-05 6.611918180828161087e-03 2.305645817464762107e-04 2.323546837447574071e+05 8.102453631357644554e+03 -3.020311740978855446e-04 5.542025369309768060e-06 nan nan nan nan nan nan nan nan -6.642277604010609515e+00 4.393221977531671166e-03 8.987329279165882090e-01
1.537661987304687500e+03 1.538661987304687500e+03 1.538157414198401511e+03 4.752798535713260617e-05 6.401723772590003914e-03 9.760181957652820151e-05 2.402723811333857593e+05 3.663235469962163734e+03 -7.211844490919017267e-04 9.559960544966512844e-06 nan nan nan nan nan nan nan nan 1.698182145883402105e+00 -1.025571923341166624e-03 8.360487301364977197e-01
1.539491455078125000e+03 1.540491455078125000e+03 1.540056060746570665e+03 2.700591520452080320e-04 1.930110047729362982e-02 7.804592522901446705e-04 7.979110116329049924e+04 3.226432773983802235e+03 -2.656175806210274958e-04 7.541519958179405286e-06 1.539992232615848025e+03 2.700591520452080320e-04 1.632237392347458266e-02 7.804592522901446705e-04 9.434854512192342372e+04 3.371391398961112827e+03 -2.877163624912638202e-04 7.541519958179405286e-06 -8.332444530616868406e+00 5.485855109198265432e-03 8.776747090524117390e-01
1.541366943359375000e+03 1.542366943359375000e+03 1.541866931159077012e+03 8.228626369145929759e-05 6.999822317628557299e-03 3.019023558131307466e-04 2.202722956661334320e+05 9.500344717971724094e+03 -3.692129295642524508e-04 8.012157563991017994e-06 nan nan nan nan nan nan nan nan 1.254028531574053851e+01 -8.059959540693497140e-03 8.971498406436957396e-01
1.543237426757812500e+03 1.544237426757812500e+03 1.543735188955934518e+03 6.241874137094081813e-05 5.649093586173718068e-03 1.205580185543355379e-04 2.732713072295811726e+05 5.831917426194573636e+03 -4.519991022384472752e-04 6.983352752345356136e-06 nan nan nan nan nan nan nan nan -1.831680074876560838e+01 1.194199444692764511e-02 9.374476214921430017e-01
1.545108886718750000e+03 1.546108886718750000e+03 1.545592398243249590e+03 7.613719153163993336e-05 4.802111952441307646e-03 2.182138115172256305e-04 3.218568024965553195e+05 1.462556482046529709e+04 -1.462703836801168870e-04 4.239586292332367963e-06 1.545608152336950980e+03 7.613719153163993336e-05 4.032323006038831745e-03 2.182138115172256305e-04 3.833046484674562817e+05 2.385323673760477323e+04 -2.454117009905542441e-04 4.239586292332367963e-06 1.966991859675173515e+01 -1.265149948806246552e-02 9.320097258307840082e-01
1.546962402343750000e+03 1.547962402343750000e+03 1.547478913990059709e+03 6.093435509637090333e-05 4.092156474042030027e-03 1.811306461377186559e-04 3.781573172497816267e+05 1.673833335789563716e+04 -1.645608906607383957e-04 4.237324427374818703e-06 1.547462739473253123e+03 6.093435509637090333e-05 4.451278866483952650e-03 1.811306461377186559e-04 3.476445277614313527e+05 2.010491478077836655e+04 -2.738122721816026823e-04 4.237324427374818703e-06 -6.418238049528847355e+00 4.221261199526281371e-03 9.231924117214242997e-01
1.548849853515625000e+03 1.549849853515625000e+03 1.549353017084050634e+03 9.292255408325065136e-05 7.072531726760133801e-03 1.527594073210898130e-04 2.190662519366026099e+05 4.731605612089171700e+03 -6.093301150559912597e-04 1.108444430586312510e-05 nan nan nan nan nan nan nan nan 1.177527660431255363e+01 -7.530375408307963571e-03 8.414845777479815769e-01
1.550731323242187500e+03 1.551731323242187500e+03 1.551231222233707740e+03 9.032539478903941804e-05 5.321474200791061378e-03 2.943009537415905842e-04 2.915040388625975465e+05 1.612145684067821639e+04 -3.016872241845408044e-04 9.524410516107930901e-06 1.551225127400640304e+03 9.032539478903941804e-05 3.560917637588840046e-03 2.943009537415905842e-04 4.356251071426077979e+05 7.582759100857308658e+04 -3.931472081362222688e-05 9.524410516107930901e-06 -7.938940475023529508e+00 5.195062953883349335e-03 9.130765027349858620e-01
1.552612792968750000e+03 1.553612792968750000e+03 1.553112227935004967e+03 8.177300630374118441e-05 6.058263447386865765e-03 3.391194972813319744e-04 2.563626097516301961e+05 1.435024410802747479e+04 -3.399454540925163273e-04 9.821782297671550777e-06 nan nan nan nan nan nan nan nan 1.732334435779019444e+01 -1.108778286125384517e-02 9.066059622939410811e-01
1.554500244140625000e+03 1.555500244140625000e+03 1.555000610211822504e+03 6.784823038066984128e-05 5.605257624748766383e-03 2.858579757110195048e-04 2.774182230886344332e+05 1.414782637774806790e+04 -3.355439553382629208e-04 8.686879910196227008e-06 nan nan nan nan nan nan nan nan -9.620450366190629765e+00 6.258861361077868238e-03 9.019279793533956369e-01
1.556381713867187500e+03 1.557381713867187500e+03 1.556882264828733923e+03 9.005757033393624214e-05 7.183679982752804588e-03 3.164583761428291079e-04 2.167248914994307270e+05 9.547252577837978606e+03 -3.433407076278253978e-04 7.740408948342214328e-06 1.557010020189854231e+03 9.005757033393624214e-05 2.509260497523094560e-02 3.164583761428291079e-04 6.205055320987150481e+04 3.925416138186856642e+03 -1.942266414133522615e-04 7.740408948342214328e-06 4.428422287292653969e+00 -2.776631978412733969e-03 8.834675916531112838e-01
1.557383300781250000e+03 1.558383300781250000e+03 1.557625886621460950e+03 3.350416954712508860e-03 1.305563607539953451e-02 9.794175387485297771e-03 1.193067788980778423e+05 8.950245784273272147e+04 -1.577808119447759438e-05 8.666098893177887115e-06 nan nan nan nan nan nan nan nan -8.070415875352930257e+00 5.250194722134902785e-03 2.508163780584021785e-01
1.558296142578125000e+03 1.559296142578125000e+03 1.558796515215329691e+03 1.089320618343677380e-04 8.209741825238488222e-03 4.104820945534931728e-04 1.898715633691742260e+05 9.493462606631601375e+03 -4.266635402480942847e-04 1.065713305417728298e-05 nan nan nan nan nan nan nan nan 9.979907810742052021e+00 -6.331940650098745113e-03 8.661526882423227214e-01
1.559040161132812500e+03 1.560040161132812500e+03 1.559658226723930966e+03 5.693854905965626666e-04 3.039663738493113623e-02 1.734166978748445881e-03 5.131022247536886425e+04 2.927313714475340475e+03 -1.919329612562199316e-04 8.352164822054388755e-06 nan nan nan nan nan nan nan nan -1.794983669200687970e+01 1.144412388831284044e-02 8.111881298317473732e-01
