status	reason	candidate_idx	candidate_wl	fit_center_wl	min_rr	baseline	depth	depth_fraction	noise	depth_sigma	edge_distance_nm	duplicates_merged	merged_candidate_wavelengths
selected	accepted	67896	1587.8049	1587.8059	-0.0023898028	0.012151389	0.014541191	1.1966691	0.00049992754	29.086598	0.49841309	0	
selected	accepted	69868	1589.7743	1589.7762	-0.0015704288	0.012121224	0.013691653	1.1295602	0.00052977352	25.844352	0.49743652	0	
selected	accepted	71842	1591.7456	1591.7466	-0.001583924	0.011762281	0.013346205	1.1346613	0.00053089912	25.138871	0.49841309	0	
selected	accepted	73819	1593.72	1593.719	-0.0028012035	0.01325487	0.016056074	1.2113339	0.00052701384	30.466133	0.49829102	0	
selected	accepted	75803	1595.7013	1595.7013	-0.0022369924	0.01114526	0.013382253	1.2007124	0.0004466771	29.959567	0.49926758	0	
selected	accepted	77814	1597.7096	1597.7106	-0.0031170262	0.012332227	0.015449253	1.2527545	0.00055136474	28.020024	0.49841309	0	
selected	accepted	79793	1599.6859	1599.6859	-0.0023192044	0.01284149	0.015160695	1.1806024	0.00057606029	26.317896	0.49926758	0	
selected	accepted	81797	1601.6873	1601.6873	-0.0025646438	0.01256176	0.015126403	1.2041628	0.00059812276	25.289797	0.49926758	0	
selected	accepted	83818	1603.7054	1603.7035	-0.0025740349	0.011453937	0.014027971	1.2247293	0.00060632549	23.136041	0.49731445	0	
selected	accepted	85826	1605.7108	1605.7108	-0.0029992853	0.0137915	0.016790785	1.2174735	0.00062415253	26.901734	0.49926758	0	
selected	accepted	87852	1607.734	1607.7361	-0.0026878841	0.011899903	0.014587787	1.2258745	0.00063202464	23.081042	0.49731445	0	
selected	accepted	89866	1609.7454	1609.7473	-0.0028303112	0.011679257	0.014509568	1.2423366	0.00067719139	21.426097	0.49731445	0	
selected	accepted	91897	1611.7736	1611.7716	-0.0026267877	0.012704073	0.015330861	1.2067674	0.00067039734	22.86832	0.49731445	0	
selected	accepted	93916	1613.7899	1613.7899	-0.0042022049	0.011333264	0.015535469	1.3707851	0.00071049821	21.865599	0.49926758	0	
selected	accepted	95952	1615.8231	1615.8212	-0.0033818277	0.011990517	0.015372345	1.2820419	0.0005956316	25.808478	0.49731445	0	
selected	accepted	97998	1617.8663	1617.8674	-0.0033925143	0.012170973	0.015563487	1.2787381	0.00060276214	25.82028	0.49829102	0	
rejected	minimum_at_window_edge	2263	1522.2605	1521.854	-0.00012694182	0.012906136	0.013033078	1.0098358	0.00030260038	43.070262	0.092895508		
rejected	minimum_at_window_edge	6637	1526.6285	1527.1249	0.0012287594	0.013681347	0.012452587	0.91018725	0.00037868328	32.883911	0.0030517578		
rejected	minimum_at_window_edge	34337	1554.2913	1553.8229	0.0099741238	0.012156809	0.002182685	0.17954424	0.0003766764	5.7945891	0.031005859		
rejected	minimum_at_window_edge	39621	1559.5681	1560.0444	0.0095903204	0.011503473	0.0019131522	0.16631084	0.00037385335	5.1173868	0.022949219		
rejected	too_shallow_vs_noise	40136	1560.0824	1560.0864	0.0093019985	0.010842224	0.0015402255	0.14205807	0.00032077662	4.8015515	0.49523926		
rejected	minimum_at_window_edge	43361	1563.303	1563.7964	0.01107144	0.01333888	0.0022674397	0.16998727	0.00039350675	5.7621368	0.0059814453		
rejected	minimum_at_window_edge	51274	1571.2053	1571.6857	0.0090694311	0.010739224	0.0016697932	0.15548546	0.00037753027	4.4229387	0.019042969		
rejected	minimum_at_window_edge	54701	1574.6278	1574.1294	-0.0018330194	0.012075789	0.013908809	1.1517929	0.00044914862	30.967052	0.0009765625		
rejected	minimum_at_window_edge	58587	1578.5085	1578.0172	-0.0016818443	0.011345087	0.013026931	1.1482443	0.00046254376	28.163674	0.0080566406		
rejected	minimum_at_window_edge	67425	1587.3346	1587.8059	-0.0023898028	0.012522704	0.014912507	1.1908376	0.00049003642	30.431425	0.028076172		
rejected	too_shallow_vs_noise	76776	1596.673	1596.674	0.010590825	0.012417843	0.0018270172	0.14712839	0.00056084509	3.2576148	0.49841309		
rejected	too_shallow_vs_noise	82741	1602.6299	1602.7239	0.0084774094	0.010618374	0.002140965	0.20162832	0.00059739396	3.583841	0.40539551		
rejected	minimum_at_window_edge	90354	1610.2327	1609.7473	-0.0028303112	0.011144666	0.013974977	1.2539611	0.00067634712	20.662433	0.013916016		
rejected	too_shallow_vs_noise	94928	1614.8005	1614.512	0.0080470508	0.01032263	0.0022755788	0.22044565	0.00070880239	3.2104558	0.21081543		
rejected	minimum_at_window_edge	100104	1619.9695	1619.9685	-0.0040385751	0.012876651	0.016915226	1.3136355	0.00076776065	22.031901	0.031005859		
rejected	duplicate_of_1523.343018	3347	1523.343	1523.343	0.0061342398	0.01427847	0.0081442306	0.57038537	0.0003571598	22.802764	0.49926758		
rejected	duplicate_of_1523.343018	3577	1523.5726	1523.343	0.0061342398	0.014751874	0.008617634	0.58417216	0.0003572926	24.119263	0.26965332		
rejected	duplicate_of_1525.300293	5070	1525.0637	1525.3003	0.0042028174	0.014295496	0.010092678	0.70600408	0.0003657022	27.598079	0.26269531		
rejected	duplicate_of_1525.300293	5306	1525.2993	1525.3003	0.0042028174	0.013584153	0.0093813353	0.69060879	0.00037494012	25.020889	0.49841309		
