StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.522693237304687500e+03 1.523693237304687500e+03 1.523127309900102091e+03 1.315365578229480770e-03 6.379056892800620895e-03 3.720236319140096757e-03 2.387699836349002726e+05 1.392495442457217723e+05 -4.495115393086594844e-05 1.802533451602625917e-05 nan nan nan nan nan nan nan nan 2.986401120133140186e+00 -1.912920968418909762e-03 1.653289975247618226e-02
1.522973754882812500e+03 1.523973754882812500e+03 1.523188446857197277e+03 8.754196223148441244e-03 1.654957304326171164e-01 4.284915127987049682e-02 9.203793009496250306e+03 2.382990292732980834e+03 -7.454086807787598922e-04 2.240630296414715275e-04 nan nan nan nan nan nan nan nan 2.633895823365125821e+01 -1.724085690082432371e-02 2.130124693867474495e-01
1.523341308593750000e+03 1.524341308593750000e+03 1.524071809261524322e+03 2.174728651470980256e-04 1.121737153652548188e-03 4.551997114775870675e-04 1.358671061486118007e+06 5.513472324310947442e+05 -5.397932762199057809e-05 1.317523546764038792e-05 1.524048935023659169e+03 2.174728651470980256e-04 2.191101467197642972e-03 4.551997114775870675e-04 6.955629202206116170e+05 4.145061789552668924e+05 -6.451007007447362581e-05 1.317523546764038792e-05 2.072042088217892442e+01 -1.355370193737662383e-02 2.753320082066673669e-01
1.523549072265625000e+03 1.524549072265625000e+03 1.524071801833554446e+03 2.416507169776534007e-04 1.104730620364061718e-03 5.178994477728800228e-04 1.379586818487297511e+06 6.467524646088826703e+05 -5.386946180559185673e-05 1.478953452703193231e-05 nan nan nan nan nan nan nan nan 2.451638992255984917e+01 -1.604460016673826817e-02 2.308732950038553389e-01
1.523966430664062500e+03 1.524966430664062500e+03 1.524577899130565584e+03 3.676256820845074779e-04 4.021951045941460010e-03 6.658815129525909966e-04 3.790642605332089006e+05 6.275856678193138941e+04 -1.947171376025935306e-04 2.490172954824887352e-05 1.524422344914049972e+03 3.676256820845074779e-04 2.206742249236484134e-03 6.658815129525909966e-04 6.908021747630418977e+05 1.481168751461409847e+05 -1.023631518289502324e-04 2.490172954824887352e-05 -1.308000871511029217e+01 8.621316501264004659e-03 1.915943348651396594e-01
1.524197143554687500e+03 1.525197143554687500e+03 1.524577854078428345e+03 3.219524047533263108e-04 3.755955529170814863e-03 6.026162022154715183e-04 4.059094529308770434e+05 6.512526867504674738e+04 -1.818702533140749216e-04 2.243336781711117376e-05 1.524422342842631451e+03 3.219524047533263108e-04 2.205109216098184721e-03 6.026162022154715183e-04 6.913137597510975320e+05 1.372567654360021697e+05 -1.023438619240618061e-04 2.243336781711117376e-05 -5.128245978465646004e+00 3.405066523996248731e-03 1.610874129584246583e-01
1.524593627929687500e+03 1.525593627929687500e+03 1.525073714268236699e+03 1.419831070666741698e-04 1.058767964602557723e-03 1.646905136063061908e-04 1.440422987146878382e+06 2.240566483824822353e+05 -6.162330480030535926e-05 7.810744379227536525e-06 1.525116738915983433e+03 1.419831070666741698e-04 4.837575667753952167e-03 1.646905136063061908e-04 3.152646787691659993e+05 9.172370796195691219e+04 -5.062572999719337416e-05 7.810744379227536525e-06 3.657334386492233858e+00 -2.355274510331404822e-03 1.053319874370709508e-01
1.524887207031250000e+03 1.525887207031250000e+03 1.525116766398297159e+03 5.426359183425881428e-04 4.226969716203614336e-03 1.501685789423347003e-03 3.608061729309138609e+05 1.281810703658110288e+05 -4.358196567745554995e-05 1.050364723947201721e-05 1.525386110971202243e+03 5.426359183425881428e-04 3.098130408303658833e-03 1.501685789423347003e-03 4.923569733807324083e+05 1.829538599098305276e+05 -3.559824853684397838e-05 1.050364723947201721e-05 -5.148352380561409092e+00 3.417911324233608751e-03 9.945237404408624471e-02
1.525150878906250000e+03 1.526150878906250000e+03 1.525693442604079110e+03 1.203279416374916557e-03 6.032154001075157833e-03 3.361584603649598983e-03 2.529268056372802821e+05 1.409504557625457819e+05 -3.659738666732640803e-05 1.415581754770261243e-05 nan nan nan nan nan nan nan nan -1.556298813310919193e+01 1.024492723321314760e-02 1.698721624749154335e-01
1.525393554687500000e+03 1.526393554687500000e+03 1.525693375197284240e+03 1.252312594077420070e-03 4.667493147853349345e-03 3.476192965985025387e-03 3.268764038569555851e+05 2.434466253811887291e+05 -2.852986804117658753e-05 1.478644024899178145e-05 nan nan nan nan nan nan nan nan -1.422915575294049972e+01 9.370189085908727303e-03 1.224088794225509647e-01
1.525734130859375000e+03 1.526734130859375000e+03 1.526454624001576576e+03 2.845573338571471210e-04 1.933288025990199813e-03 5.614884704676690154e-04 7.895639984734040918e+05 2.293145542098894948e+05 -9.325763755330659444e-05 1.932680033937708196e-05 1.526438536962321223e+03 2.845573338571471210e-04 4.220603697529014438e-03 5.614884704676690154e-04 3.616635548739121296e+05 1.506977777597341046e+05 -1.489228225753400179e-04 1.932680033937708196e-05 -9.110275106725863381e+00 6.015808646676922174e-03 1.575392989421180445e-01
1.525938842773437500e+03 1.526938842773437500e+03 1.526438526348082632e+03 4.658120172756769471e-04 4.300919901035839960e-03 1.853339498568050197e-03 3.549097777850856655e+05 1.529366565136113786e+05 -1.497164507918078682e-04 3.122953879006828108e-05 1.526454566687792749e+03 4.658120172756769471e-04 2.879584387289391232e-03 1.853339498568050197e-03 5.300954448237838224e+05 2.321805208138440794e+05 -8.129923026470606089e-05 3.122953879006828108e-05 -4.350703249895643054e+00 2.897867347563231818e-03 1.346164925992054950e-01
1.526166503906250000e+03 1.527166503906250000e+03 1.526438528047905947e+03 4.819200225726261080e-04 3.966208860994098646e-03 2.070772235577713390e-03 3.848608536629904993e+05 2.009372673647984047e+05 -1.429388318895106526e-04 3.576129261105075814e-05 1.526454564202166239e+03 4.819200225726261080e-04 2.633380362886839771e-03 2.070772235577713390e-03 5.796559379400826292e+05 2.948758692941247718e+05 -7.768979190553483441e-05 3.576129261105075814e-05 -2.137359005818858737e+00 1.447310052333286839e-03 1.130539258195507601e-01
1.526465087890625000e+03 1.527465087890625000e+03 1.526964841997565145e+03 5.950736463117066270e-04 3.629790182634800005e-03 1.640623519017588147e-03 4.206757870751550072e+05 1.901406294663589797e+05 -4.863435839401578808e-05 1.464166101132259340e-05 nan nan nan nan nan nan nan nan 2.148447971852564198e+00 -1.359186727277568755e-03 2.465159097249280951e-02
1.526680786132812500e+03 1.527680786132812500e+03 1.527117724980886351e+03 6.022792166329803782e-04 3.996731973739184665e-03 1.631752098295997629e-03 3.820916025930493488e+05 1.559971442592077365e+05 -5.047243575416061998e-05 1.388876505672970553e-05 nan nan nan nan nan nan nan nan 3.312463565557395295e+00 -2.121497171164549514e-03 3.197787080830860607e-02
1.527046264648437500e+03 1.528046264648437500e+03 1.527831154842935803e+03 6.566225787556353652e-04 3.251791624492911346e-03 1.827529735852229456e-03 4.698428839459194569e+05 2.640550012868325575e+05 -2.995221845158938526e-05 1.151139695554627408e-05 nan nan nan nan nan nan nan nan 1.397124220452313814e+01 -9.100471707200259025e-03 1.527655305184876244e-01
1.527394897460937500e+03 1.528394897460937500e+03 1.528002885223122576e+03 4.509885944783864793e-04 3.874754132451853090e-03 1.236554775924397168e-03 3.943483464991463698e+05 1.258488447454223788e+05 -5.727962988073646844e-05 1.197344091256457347e-05 1.527895142130826116e+03 4.509885944783864793e-04 5.411380608489340001e-03 1.236554775924397168e-03 2.823484897243918967e+05 8.660702190357155632e+04 -6.618921957491810226e-05 1.197344091256457347e-05 7.825441735400540999e+00 -5.076791890807611472e-03 1.354136706626150044e-01
1.527759399414062500e+03 1.528759399414062500e+03 1.528259503591732255e+03 2.746933903679552535e-04 2.403544601161136142e-03 7.100871298612793699e-04 6.358357164886561222e+05 1.878470483829122677e+05 -9.534397061119040449e-05 1.754835906982741487e-05 nan nan nan nan nan nan nan nan -1.678143053869060042e+00 1.141517471861929183e-03 8.275863361469815160e-02
1.527984985351562500e+03 1.528984985351562500e+03 1.528259506625020549e+03 2.959482359390874198e-04 2.798609574991384012e-03 1.217294500616604653e-03 5.460781383304334013e+05 2.375243480322554533e+05 -9.658569055327056942e-05 2.076512588512997235e-05 nan nan nan nan nan nan nan nan -2.191030276018955281e+00 1.477605830109766623e-03 8.959719583826764033e-02
1.528199707031250000e+03 1.529199707031250000e+03 1.528442062936644334e+03 6.362733544241651719e-04 3.343134263213259124e-03 1.726563702291121711e-03 4.571883575706527918e+05 2.361152024247870140e+05 -3.378308145759902607e-05 1.194578165436754770e-05 nan nan nan nan nan nan nan nan -4.034315455382676552e-01 3.077644230421567283e-04 1.678218563615951897e-02
1.528403442382812500e+03 1.529403442382812500e+03 1.528903435097384545e+03 4.574130767852532245e-04 2.125699345097621477e-03 1.076249489538880178e-03 7.192472626119055785e+05 3.641575658494103700e+05 -2.439380671897122167e-05 8.911397485250131383e-06 nan nan nan nan nan nan nan nan -1.238386571547906989e+00 8.538006810755668658e-04 1.642528397445519595e-02
1.528613159179687500e+03 1.529613159179687500e+03 1.529112625087881725e+03 1.112641114190212124e-03 8.750340990817270792e-03 3.389321910352335442e-03 1.747489185498660954e+05 6.768654376715479884e+04 -7.796676683157319394e-05 2.267281395244967349e-05 1.529196972142484810e+03 1.112641114190212124e-03 1.361482776212417645e-01 3.389321910352335442e-03 1.123184956034949209e+04 3.163727338929341386e+03 -4.724977166528297984e-04 2.267281395244967349e-05 -3.917596433466416617e+00 2.607433698950923327e-03 1.060286223888965429e-01
1.528977661132812500e+03 1.529977661132812500e+03 1.529170857025107352e+03 8.651309027068974922e-03 2.150666830873086965e-01 5.025378444983210485e-02 7.110217329219344720e+03 1.661416468741122571e+03 -1.156080994378843024e-03 3.682126724112894404e-04 nan nan nan nan nan nan nan nan 7.437685333796185461e+00 -4.816339133403162859e-03 1.015037025271303683e-01
1.529368164062500000e+03 1.530368164062500000e+03 1.530101257055106316e+03 3.123723228305249505e-04 3.114150385033339404e-03 7.975650228763816411e-04 4.913382681866615894e+05 1.258366387794934999e+05 -1.397686147098550064e-04 2.241689688864757551e-05 nan nan nan nan nan nan nan nan 3.802151959692306793e+00 -2.440096780751729866e-03 1.105376379523562713e-01
1.529601806640625000e+03 1.530601806640625000e+03 1.530101259941016224e+03 2.872747279916115608e-04 3.087733014165104043e-03 7.294774790052871178e-04 4.955419568083162885e+05 1.170718762715740595e+05 -1.389128909158433378e-04 2.053759579680547337e-05 nan nan nan nan nan nan nan nan 3.242389121323085543e+00 -2.074323800941480118e-03 1.172844092222983248e-01
1.529973388671875000e+03 1.530973388671875000e+03 1.530651248905932789e+03 1.129755564189992550e-03 6.828991366130922856e-03 3.104778961260813881e-03 2.241401646072292933e+05 1.019046049609014299e+05 -5.777316201885193166e-05 1.812873422978108988e-05 nan nan nan nan nan nan nan nan 1.624741187414411314e+01 -1.057360796755535924e-02 1.737286395563674146e-01
1.530173095703125000e+03 1.531173095703125000e+03 1.530921811653649229e+03 5.431209728360059975e-04 3.082253503607733716e-03 1.498140811392704996e-03 4.966891301645783242e+05 2.414176042314255028e+05 -4.379393018245718148e-05 1.366687981844695961e-05 nan nan nan nan nan nan nan nan 2.570844053634469262e+01 -1.675471070213021066e-02 3.294302175120845666e-01
1.530454711914062500e+03 1.531454711914062500e+03 1.531163318199442756e+03 5.563538859489973150e-04 2.943172256115018492e-03 1.527151527343536272e-03 5.202425087482223171e+05 2.699431336964285001e+05 -4.869525767794883697e-05 1.575396360389941480e-05 nan nan nan nan nan nan nan nan 1.445324701933263434e+01 -9.401709168106361578e-03 1.115232929410927554e-01
1.530719360351562500e+03 1.531719360351562500e+03 1.531163322177954569e+03 5.066753327478972120e-04 3.226135982657979927e-03 1.383925222095295756e-03 4.746121460498528322e+05 2.035957948338585556e+05 -5.329835254501752217e-05 1.432940504383993921e-05 1.531293143630198529e+03 5.066753327478972120e-04 3.568364942864582067e-03 1.383925222095295756e-03 4.291301949628840084e+05 1.800901038261006470e+05 -5.572542103894267610e-05 1.432940504383993921e-05 -3.190303149648678449e+00 2.121758235486336658e-03 6.078609114393451751e-02
1.531118774414062500e+03 1.532118774414062500e+03 1.531598463211472563e+03 5.846847809476633361e-04 2.955649475578171759e-03 1.607965728535737859e-03 5.181935394798017223e+05 2.819134877519137226e+05 -2.818718447573837196e-05 1.033622080827154131e-05 nan nan nan nan nan nan nan nan -1.547021851530325343e+01 1.014009824607718310e-02 1.814437693465046353e-01
1.531435424804687500e+03 1.532435424804687500e+03 1.531934179007314697e+03 2.969914761446161154e-04 3.670643516230796301e-03 8.782707810129354283e-04 4.173475774025538703e+05 9.985828946301602991e+04 -1.408485706039615455e-04 2.001915477082425850e-05 nan nan nan nan nan nan nan nan -9.577766843090952165e+00 6.293348289687352055e-03 2.525299622192418436e-01
1.531819824218750000e+03 1.532819824218750000e+03 1.532233645479175948e+03 6.507519780978453152e-04 3.476373877078371786e-03 1.786684059905380541e-03 4.407562879188650404e+05 2.265269104454895132e+05 -2.429076696415396648e-05 8.644939878921146682e-06 nan nan nan nan nan nan nan nan -1.276954957053894724e+01 8.376434239613090096e-03 1.910161211726486563e-01
1.532299194335937500e+03 1.533299194335937500e+03 1.532522611787506548e+03 4.412715412947085594e-03 7.998589982734000473e-03 1.260110841682398827e-02 1.915990962276671780e+05 3.018483244354406488e+05 -1.287626005283899567e-05 1.468377412582307713e-05 nan nan nan nan nan nan nan nan -1.547307520030995143e+01 1.014053083392091499e-02 2.061784534257012913e-01
1.532680664062500000e+03 1.533680664062500000e+03 1.533181443453301654e+03 6.198919438473348342e-04 3.319018060370563118e-03 1.770165804158548972e-03 4.619382647415074171e+05 2.463702531906965596e+05 -2.934860425301880389e-05 1.040133925839051580e-05 nan nan nan nan nan nan nan nan -9.163993190908596986e+00 6.024823410949445811e-03 8.129787333971827401e-02
1.532914428710937500e+03 1.533914428710937500e+03 1.533687122507318691e+03 1.930784035091417895e-03 6.884073581930551591e-03 5.438968054632765947e-03 2.227877294241842756e+05 1.760201033417816507e+05 -3.391127887173537724e-05 1.904527744144046583e-05 nan nan nan nan nan nan nan nan 7.259336419735563872e+00 -4.686656663914341020e-03 3.767667297624666123e-02
1.533273925781250000e+03 1.534273925781250000e+03 1.534067946058667530e+03 1.196743553308568129e-04 2.179081020054059788e-03 4.526334316701343449e-04 7.039976632078643888e+05 1.462326894929534465e+05 -1.428980006093639045e-04 2.001290154815225117e-05 1.533776095183761072e+03 1.196743553308568129e-04 5.448349896510296456e-03 4.526334316701343449e-04 2.815120402171958121e+05 3.633211677517706266e+04 -2.878694909535658921e-04 2.001290154815225117e-05 2.338513265209657987e+01 -1.520119212299341112e-02 3.353859122001249249e-01
