structure,measurement,left_fit_index,right_fit_index,left_resonance_wavelength_nm,right_resonance_wavelength_nm,center_wavelength_nm,sigma_center_wavelength_nm,center_frequency_thz,fsr_nm,sigma_fsr_nm,ng_pair,sigma_ng_pair
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,66,10,1533.95662956,1535.95405883,1534.9553442,0.00156437498534,195.310214811,1.99742927009,0.00312874997068,11.7956011958,0.0184765081275
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,10,68,1535.95405883,1535.95405883,1535.95405883,0.000470480812429,195.183219365,0,0.000940961624858,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,68,11,1535.95405883,1536.49872757,1536.2263932,0.000337235466698,195.148618281,0.544668743202,0.000674470933396,43.3289326885,0.0536548275901
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,11,69,1536.49872757,1536.49872757,1536.49872757,7.81237808497e-05,195.114029462,0,0.000156247561699,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,69,12,1536.49872757,1537.25646231,1536.87759494,0.00257018637154,195.065930421,0.757734736694,0.00514037274307,31.1717627219,0.211465162101
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,12,70,1537.25646231,1537.25646231,1537.25646231,0.0036339527575,195.017855088,0,0.007267905515,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,70,15,1537.25646231,1540.20103198,1538.72874714,0.00257034294666,194.831258308,2.9445696654,0.00514068589333,8.04085630953,0.0140379060383
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,15,73,1540.20103198,1540.20103198,1540.20103198,8.78241606082e-05,194.645018264,0,0.000175648321216,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,73,17,1540.20103198,1543.93834187,1542.06968692,0.00011117626316,194.409150599,3.73730989451,0.00022235252632,6.362809043,0.000378558605021
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,17,75,1543.93834187,1543.93834187,1543.93834187,0.000130411808491,194.173853884,0,0.000260823616982,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,75,18,1543.93834187,1545.79560757,1544.86697472,0.000183300225075,194.057134307,1.85726569636,0.00036660045015,12.850148335,0.00253645645733
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,18,76,1545.79560757,1545.79560757,1545.79560757,0.000224032821772,193.940554969,0,0.000448065643545,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,76,19,1545.79560757,1547.70496506,1546.75028631,0.00021287689029,193.82085179,1.90935748857,0.00042575378058,12.5300603084,0.00279398941462
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,19,77,1547.70496506,1547.70496506,1547.70496506,0.000201103047236,193.701296286,0,0.000402206094473,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,77,24,1547.70496506,1557.09907865,1552.40202185,0.000154769545948,193.115220014,9.39411359803,0.000309539091895,2.56538524078,8.45318239554e-05
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,24,82,1557.09907865,1557.09907865,1557.09907865,8.63990109779e-05,192.53267959,0,0.000172798021956,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,82,28,1557.09907865,1564.73556592,1560.91732229,0.000167905592618,192.061715069,7.6364872689,0.000335811185235,3.19055450658,0.000140304916999
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,28,86,1564.73556592,1564.73556592,1564.73556592,0.000221178179228,191.593049029,0,0.000442356358456,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,86,29,1564.73556592,1566.8497716,1565.79266876,0.00237777371885,191.463700132,2.11420567838,0.0047555474377,11.596348958,0.026084045847
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,29,87,1566.8497716,1566.8497716,1566.8497716,0.00335539802842,191.334525769,0,0.00671079605685,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,87,30,1566.8497716,1568.41475007,1567.63226084,0.00408379547107,191.239020457,1.56497847286,0.00816759094214,15.7029054893,0.0819531864332
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,30,88,1568.41475007,1568.41475007,1568.41475007,0.00470064622897,191.143610442,0,0.00940129245795,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,88,32,1568.41475007,1572.41435386,1570.41455197,0.00332404046191,190.900203786,3.99960378904,0.00664808092382,6.16611543322,0.0102492570505
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,32,90,1572.41435386,1572.41435386,1572.41435386,4.91428009286e-05,190.657416261,0,9.82856018573e-05,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,90,34,1572.41435386,1576.28456963,1574.34946175,5.19141585259e-05,190.423070153,3.87021576945,0.000103828317052,6.40423267165,0.000171810242401
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,34,92,1576.28456963,1576.28456963,1576.28456963,5.45448881912e-05,190.18929943,0,0.000109089776382,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,92,35,1576.28456963,1578.23205489,1577.25831226,6.13961349803e-05,190.071883387,1.94748525857,0.000122792269961,12.7741340924,0.000805431574268
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,35,93,1578.23205489,1578.23205489,1578.23205489,6.75560948638e-05,189.954612233,0,0.000135112189728,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,93,36,1578.23205489,1579.72586439,1578.97895964,0.0224094982138,189.864757962,1.49380950332,0.0448189964277,16.6900434724,0.500754167021
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,36,94,1579.72586439,1579.72586439,1579.72586439,0.0316917442967,189.774988659,0,0.0633834885933,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,94,37,1579.72586439,1582.13087719,1580.92837079,0.0224095076769,189.630639527,2.40501279184,0.0448190153538,10.3921880252,0.193665570176
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,37,95,1582.13087719,1582.13087719,1582.13087719,7.35668044597e-05,189.486509822,0,0.000147133608919,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,95,39,1582.13087719,1586.04357027,1584.08722373,7.55023767226e-05,189.252494124,3.91269308347,0.000151004753445,6.41331246496,0.000247513311433
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,39,97,1586.04357027,1586.04357027,1586.04357027,7.73895539664e-05,189.019055731,0,0.000154779107933,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,97,40,1586.04357027,1588.01621992,1587.0298951,0.000120175319601,188.901582085,1.97264965271,0.000240350639201,12.7679230038,0.00155566439366
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,40,98,1588.01621992,1588.01621992,1588.01621992,0.00015131117546,188.784254367,0,0.00030262235092,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,98,41,1588.01621992,1589.0503912,1588.53330556,0.000894259385635,188.722802947,1.03417127785,0.00178851877127,24.400581576,0.042198916525
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,41,99,1589.0503912,1589.0503912,1589.0503912,0.00125558935396,188.66139152,0,0.00251117870792,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,99,42,1589.0503912,1589.98605812,1589.51822466,0.000895583110597,188.605863934,0.935666918839,0.00179116622119,27.0028589838,0.0516921313486
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,42,100,1589.98605812,1589.98605812,1589.98605812,0.000166233541142,188.550369023,0,0.000332467082284,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,100,43,1589.98605812,1591.96058515,1590.97332163,0.000154764767703,188.433365867,1.97452702685,0.000309529535407,12.8192527918,0.00200956500612
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,43,101,1591.96058515,1591.96058515,1591.96058515,0.000142375125791,188.316507831,0,0.000284750251582,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,101,45,1591.96058515,1595.92982152,1593.94520333,0.000131823334546,188.0820353,3.96923637645,0.000263646669092,6.40088185805,0.000425163999683
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,45,103,1595.92982152,1595.92982152,1595.92982152,0.000120349934015,187.848145925,0,0.000240699868031,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,103,46,1595.92982152,1597.90387858,1596.91685005,0.000110135434127,187.732040019,1.9740570561,0.000220270868254,12.9182863185,0.00144146001711
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,46,104,1597.90387858,1597.90387858,1597.90387858,9.88712348618e-05,187.616077549,0,0.000197742469724,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,104,47,1597.90387858,1599.92408835,1598.91398346,9.05242579484e-05,187.497552151,2.02020977231,0.000181048515897,12.6547547762,0.00113410321614
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,47,105,1599.92408835,1599.92408835,1599.92408835,8.13250359429e-05,187.379176414,0,0.000162650071886,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,105,53,1599.92408835,1611.99388591,1605.95898713,0.000202755362008,186.6750399,12.0697975619,0.000405510724015,2.13682479355,7.17932373347e-05
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,53,111,1611.99388591,1611.99388591,1611.99388591,0.00027496492899,185.976175605,0,0.00054992985798,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,111,54,1611.99388591,1614.03224246,1613.01306418,0.000264313681755,185.858667023,2.03835654355,0.000528627363509,12.7642592924,0.00331028550717
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,54,112,1614.03224246,1614.03224246,1614.03224246,0.000253214795284,185.741306843,0,0.000506429590569,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,112,55,1614.03224246,1615.33196648,1614.68210447,0.000241598546372,185.666551435,1.29972402321,0.000483197092745,20.0596299825,0.00745755087706
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,55,113,1615.33196648,1615.33196648,1615.33196648,0.00022939481831,185.591856176,0,0.000458789636621,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,113,56,1615.33196648,1616.05866123,1615.69531385,0.000253732186539,185.550119153,0.726694747255,0.000507464373077,35.9225294674,0.0250853687993
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,56,114,1616.05866123,1616.05866123,1616.05866123,0.00027593126373,185.508400897,0,0.00055186252746,,
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,114,57,1616.05866123,1618.10001691,1617.07933907,0.000253470060243,185.391310591,2.04135568335,0.000506940120486,12.8098479367,0.00318113647886
mple 72  Diameter 100 um Coupling Distance 0.05 um,5041,57,115,1618.10001691,1618.10001691,1618.10001691,0.000228814511287,185.274368004,0,0.000457629022575,,
