StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.536455566406250000e+03 1.537455566406250000e+03 1.536948701080983710e+03 1.679172018063172203e-04 3.593131383032487081e-03 5.214538879231219197e-04 4.277463129622186534e+05 6.207676651966608915e+04 -2.767020711695974316e-05 3.196494215600106427e-06 1.536955477509833145e+03 1.679172018063172203e-04 2.898630167162937268e-03 5.214538879231219197e-04 5.302351072314076591e+05 2.566316336476018114e+04 -2.029344591614467576e-04 3.196494215600106427e-06 3.674964765290000379e+00 -2.307728192050266091e-03 9.046140841191334658e-01
1.538294189453125000e+03 1.539294189453125000e+03 1.538808050547220773e+03 1.822061351268984097e-04 7.367521478433155212e-03 5.338584948526208050e-04 2.088637345750199165e+05 1.513448984113171537e+04 -8.294005461875547051e-05 4.311165670607012285e-06 1.538793709508334359e+03 1.822061351268984097e-04 3.393046045850044504e-03 5.338584948526208050e-04 4.535139484447601717e+05 1.833013460656482857e+04 -1.507460563889816694e-04 4.311165670607012285e-06 -1.224677655590152803e+01 8.046853572076243660e-03 8.844994949956378472e-01
1.540156616210937500e+03 1.541156616210937500e+03 1.540656491754902163e+03 3.857899701067349900e-05 3.401011805883170751e-03 1.397220611413680931e-04 4.529994541888472741e+05 1.861034922775168889e+04 -1.963705309334708182e-04 3.982272384031894770e-06 1.540663708611353968e+03 3.857899701067349900e-05 2.145944368545539029e-03 1.397220611413680931e-04 7.179420544138209661e+05 7.320287162077982794e+04 -2.831569854620246567e-05 3.982272384031894770e-06 1.684309262238664218e+01 -1.084855766049324863e-02 9.347493359424811077e-01
1.542017089843750000e+03 1.543017089843750000e+03 1.542517075132348054e+03 4.774824463756653599e-05 3.785430801554777631e-03 1.506488142264286289e-04 4.074878543543300475e+05 1.621679678966962820e+04 -2.054054286520933155e-04 4.397824930750502603e-06 nan nan nan nan nan nan nan nan -1.401559797827252929e+01 9.170717759753975115e-03 8.925589965508996526e-01
1.543881591796875000e+03 1.544881591796875000e+03 1.544381310772945653e+03 3.681246171133184552e-05 3.294413810585101587e-03 1.498899773913020626e-04 4.687878935581129044e+05 2.132901657374720162e+04 -2.098533320302199939e-04 4.536703546205302216e-06 1.544390136100384780e+03 3.681246171133184552e-05 1.822906396991765638e-03 1.498899773913020626e-04 8.472130761343535269e+05 1.693333518816230935e+05 -1.796230386194473257e-05 4.536703546205302216e-06 6.931906306900065928e+00 -4.404106464612917229e-03 9.105789428407645714e-01
1.545751098632812500e+03 1.546751098632812500e+03 1.546258045559970469e+03 5.826405410627400269e-05 3.303177080290115725e-03 1.769849977244837178e-04 4.681123681762056076e+05 2.508156977439803813e+04 -1.102915471127509286e-04 4.031079698025511023e-06 1.546251194024965798e+03 5.826405410627400269e-05 2.993625265917096694e-03 1.769849977244837178e-04 5.165146124430747586e+05 2.723796496586685316e+04 -1.521183071788083190e-04 4.031079698025511023e-06 2.390621527732738283e+00 -1.461079994052824757e-03 8.893883913378570760e-01
1.547622558593750000e+03 1.548622558593750000e+03 1.548125809528727132e+03 1.295939475597176788e-04 1.056535752145519071e-02 3.620449465571891345e-04 1.465284829580949445e+05 5.021117049195802792e+03 -2.563956484033177194e-04 5.851568701785527218e-06 1.548199210477270981e+03 1.295939475597176788e-04 2.805416193839389838e-02 3.620449465571891345e-04 5.518607948000977922e+04 3.899050157314541138e+03 -1.733085712043756841e-04 5.851568701785527218e-06 1.568307467090484186e+00 -9.343604978010968580e-04 8.336813829083842275e-01
1.549520996093750000e+03 1.550520996093750000e+03 1.550012865742754229e+03 7.655093843895316441e-05 3.408216925744166591e-03 2.354765791875327934e-04 4.547870336640373571e+05 3.142161936265171607e+04 -1.105199002117020603e-04 5.497595844721535970e-06 1.550022044272078347e+03 7.655093843895316441e-05 6.521484895030660832e-03 2.354765791875327934e-04 2.376793121844363050e+05 1.028300326658835365e+04 -2.532126848235069310e-04 5.497595844721535970e-06 -7.239673316384157786e+00 4.757773777607224135e-03 8.822693611970665595e-01
1.551392456054687500e+03 1.552392456054687500e+03 1.551895349052319261e+03 3.664783314265682341e-05 5.020055902367595406e-03 6.799163726915905339e-05 3.091390572603789042e+05 4.186979399392016603e+03 -5.721949061186781815e-04 6.716915173499219934e-06 nan nan nan nan nan nan nan nan 1.035888034697274307e+01 -6.593146946229768400e-03 9.005864119127169332e-01
1.553276855468750000e+03 1.554276855468750000e+03 1.553786190252806591e+03 2.013830012688580312e-04 3.859387163017535382e-03 6.224138342413217942e-04 4.025992015369479777e+05 6.492826506042063556e+04 -3.276709799261775678e-05 4.005373059385245419e-06 1.553777424274675923e+03 2.013830012688580312e-04 2.960683982665106816e-03 6.224138342413217942e-04 5.248035364031045465e+05 5.102509826316725957e+04 -2.058200548189958372e-04 4.005373059385245419e-06 5.572367881814802359e+00 -3.506422366851144005e-03 8.469996795325533956e-01
1.555170288085937500e+03 1.556170288085937500e+03 1.555766214119911410e+03 1.853860558749517284e-03 7.665530951651355202e-03 5.313697619607010703e-03 2.029560931829201872e+05 1.406878813789264532e+05 -2.381039995426579255e-05 1.193665092403668061e-05 nan nan nan nan nan nan nan nan 3.903979739320310838e+00 -2.586740150078944197e-03 2.781522462624441694e-02
1.557071777343750000e+03 1.558071777343750000e+03 1.557571825297515261e+03 5.994853948372303723e-05 4.842249285349558077e-03 1.765866304394078786e-04 3.216628747326203156e+05 1.173036740557192570e+04 -2.347443162373436584e-04 4.847856884456341198e-06 nan nan nan nan nan nan nan nan 1.201096297977088412e+01 -7.630420285241133402e-03 8.795890892961242269e-01
1.558961181640625000e+03 1.559961181640625000e+03 1.559460882371316302e+03 4.770217559242047816e-05 3.174886113151177258e-03 1.830728836624246714e-04 4.911864006433606846e+05 2.832319257345213555e+04 -2.074079435242517314e-04 6.366111818198473595e-06 1.559477676415691576e+03 4.770217559242047816e-05 2.838396051259422896e-03 1.830728836624246714e-04 5.494221554189862218e+05 3.017431918795780075e+04 -8.080316093209382851e-05 6.366111818198473595e-06 -8.152272041086815468e-01 5.953090832579457058e-04 8.832581356303386144e-01
1.560877685546875000e+03 1.561877685546875000e+03 1.561376881473913500e+03 3.939355907603670051e-05 2.968756165411535943e-03 9.885110471570601536e-05 5.259363836158877239e+05 1.751218006259597314e+04 -2.289625281882116546e-04 4.692333392022331977e-06 1.561367274981698301e+03 3.939355907603670051e-05 3.269463622607314459e-03 9.885110471570601536e-05 4.775606812644538586e+05 2.754758137225575410e+04 -6.914007829412707360e-05 4.692333392022331977e-06 3.350727134921634764e+00 -2.068298228742063583e-03 9.131479967471192172e-01
1.562779052734375000e+03 1.563779052734375000e+03 1.563279305792443438e+03 6.372131482443652148e-05 3.462900348248922847e-03 2.530750080068592395e-04 4.514364112680699909e+05 3.299178778102683282e+04 -1.999259808499730411e-04 7.222750606075433666e-06 1.563284732593241415e+03 6.372131482443652148e-05 2.826404662200632679e-03 2.530750080068592395e-04 5.531001110704619205e+05 4.145048809004225768e+04 -8.800646893362510943e-05 7.222750606075433666e-06 -6.609474311081708464e+00 4.303732959305219680e-03 9.031372955682546166e-01
1.564668579101562500e+03 1.565668579101562500e+03 1.565168748504362384e+03 2.079860702816948084e-04 1.855849098920341403e-02 5.876218657249437493e-04 8.433706972268999380e+04 2.670384477352670274e+03 -2.974394730570853484e-04 6.521720637144764671e-06 nan nan nan nan nan nan nan nan 1.302491615498897914e+01 -8.248321513168264257e-03 8.686407417373609441e-01
1.566610839843750000e+03 1.567610839843750000e+03 1.567112199400916552e+03 5.531773958478647878e-05 4.239612586148901359e-03 1.821175544042375838e-04 3.696357078759453725e+05 1.587813739368515235e+04 -2.784866438183723563e-04 6.786482200371303634e-06 nan nan nan nan nan nan nan nan -1.580128122484583919e+01 1.015432147528374553e-02 9.132133820218382159e-01
1.568542236328125000e+03 1.569542236328125000e+03 1.569042187628628653e+03 5.665910137377047639e-05 4.421802950079600780e-03 1.958889495384968677e-04 3.548421775783525081e+05 1.571975553920783386e+04 -2.250182438675818420e-04 5.106931756776933104e-06 1.569340187656928947e+03 5.665910137377047639e-05 6.419444675127883347e-04 1.958889495384968677e-04 2.444666582667706534e+06 9.567184197336740792e+06 -3.521598791278943028e-06 5.106931756776933104e-06 1.128697034527247922e+01 -7.120770097701216265e-03 8.811508812045922845e-01
1.570466674804687500e+03 1.571466674804687500e+03 1.570963282134476458e+03 4.787073512527068210e-05 4.814264431854175207e-03 8.879054612165275116e-05 3.263142904531799140e+05 6.018286794752993956e+03 -4.580156256531558415e-04 7.095786218085139178e-06 nan nan nan nan nan nan nan nan -3.757532941456705800e+00 2.462468019050280659e-03 8.530569793735861550e-01
1.572392089843750000e+03 1.573392089843750000e+03 1.572891312738654960e+03 1.022978261574460703e-04 5.455825406317929040e-03 3.083612458238718895e-04 2.882957564802610432e+05 1.629437014811747031e+04 -1.879590919698669645e-04 6.419763283097317136e-06 1.572900130004725042e+03 1.022978261574460703e-04 2.371140509282359220e-03 3.083612458238718895e-04 6.633517178114312701e+05 6.815997591592917161e+04 -5.458869553382130629e-05 6.419763283097317136e-06 1.222966601617892657e+01 -7.709979133538092527e-03 8.209175549532693461e-01
1.574318481445312500e+03 1.575318481445312500e+03 1.574811418324752822e+03 7.349061286254851685e-04 1.557463405383394291e-02 1.394715376011044280e-03 1.011138632780323969e+05 9.054791230163742512e+03 -2.083504642453878420e-04 3.138205871029375285e-05 1.574821996219301354e+03 7.349061286254851685e-04 1.203078969273185805e-02 1.394715376011044280e-03 1.308993039061015297e+05 1.700618975076100469e+04 -1.386146393531036743e-04 3.138205871029375285e-05 -1.580450758331073580e+01 1.010702287152125817e-02 8.754318510226279937e-01
1.576268798828125000e+03 1.577268798828125000e+03 1.576771820904785955e+03 6.667100513415362656e-05 5.143052229044041933e-03 1.148132230464849547e-04 3.065828909923137981e+05 6.844140070563225891e+03 -4.348272150816807533e-04 8.312530124770962654e-06 nan nan nan nan nan nan nan nan 2.298180336607532226e+01 -1.451157033241910234e-02 8.715417875716841012e-01
1.578225219726562500e+03 1.579225219726562500e+03 1.578725422664689404e+03 6.733357546826931048e-05 3.543931128575155028e-03 2.714325038655050911e-04 4.454729410329763778e+05 3.411912686845708231e+04 -1.975110778419219139e-04 7.752773162377033390e-06 1.578709122952189773e+03 6.733357546826931048e-05 3.242053137322409902e-03 2.714325038655050911e-04 4.869473312383877346e+05 3.102661995808680877e+04 -9.856620844800655448e-05 7.752773162377033390e-06 -1.019709646546122883e+01 6.524623231287266477e-03 8.620441852832487761e-01
1.580168579101562500e+03 1.581168579101562500e+03 1.580668640787842378e+03 9.990898613088523535e-05 6.993559828834357804e-03 2.898233597788770800e-04 2.260177476813404355e+05 9.366506415325080525e+03 -2.462213665365613289e-04 5.915936644612864676e-06 nan nan nan nan nan nan nan nan 7.621472830178457336e+00 -4.759121148292198671e-03 8.177586328756071277e-01
1.582119995117187500e+03 1.583119995117187500e+03 1.582619328597998674e+03 8.135226895615502564e-05 4.962224482845153072e-03 3.414704181530227008e-04 3.189334408528378699e+05 2.194707953812449705e+04 -2.695171404930079488e-04 9.158556015450636852e-06 nan nan nan nan nan nan nan nan 1.190063592957394806e-01 -8.402796710910852187e-06 8.064827445721164390e-01
1.584077270507812500e+03 1.585077270507812500e+03 1.584576849813450281e+03 1.688893164086507470e-04 1.109432321478270519e-02 6.771751140357548182e-04 1.428277164038334740e+05 8.717915754834459221e+03 -4.917631458619904422e-04 1.483878347499873920e-05 nan nan nan nan nan nan nan nan 5.275467524119176188e-01 -2.765004309912295747e-04 8.186433649648088284e-01
1.586045654296875000e+03 1.587045654296875000e+03 1.586548015101172268e+03 5.621164868318244699e-05 5.380469062200679206e-03 1.058414740724664962e-04 2.948716918097572634e+05 5.800545298679262487e+03 -5.019718349354748525e-04 8.387825204332757662e-06 nan nan nan nan nan nan nan nan -3.470634840451134906e+00 2.254687963233167284e-03 7.989216416773210483e-01
1.588022949218750000e+03 1.589022949218750000e+03 1.588522713786692520e+03 1.165236920205520908e-04 5.140031452624502749e-03 5.129022450670506130e-04 3.090492205014799838e+05 3.083872939153661355e+04 -2.431733493838286286e-04 1.146213324808589447e-05 1.588509686001438695e+03 1.165236920205520908e-04 3.474309855278675651e-03 5.129022450670506130e-04 4.572158938523990219e+05 4.384765971690772858e+04 -9.169293641603400418e-05 1.146213324808589447e-05 5.424018692292082555e+00 -3.358399603904635693e-03 7.977628562912113530e-01
1.589992309570312500e+03 1.590992309570312500e+03 1.590491575094887594e+03 1.064919959043804956e-04 5.554042510865108383e-03 4.371266031058193297e-04 2.863664748664571671e+05 2.253825104091788307e+04 -2.946364858535454137e-04 1.206711210304604515e-05 nan nan nan nan nan nan nan nan 4.318466335323830840e+00 -2.654189114972804221e-03 7.750416234149902772e-01
1.591978637695312500e+03 1.592978637695312500e+03 1.592458322868321375e+03 9.947742092779889272e-05 3.640024802366803591e-03 4.159932431274910940e-04 4.374855692831760389e+05 4.999719800515609677e+04 -1.611689961406902790e-04 8.883823251217548691e-06 1.592478711069016981e+03 9.947742092779889272e-05 4.822683582635376061e-03 4.159932431274910940e-04 3.302059286665454856e+05 3.089863409892629716e+04 -2.090984865043129463e-04 8.883823251217548691e-06 -9.628775031014198404e+00 6.102984462276352280e-03 8.051101698852922706e-01
1.593955932617187500e+03 1.594955932617187500e+03 1.594456789858078309e+03 4.869274655526152932e-04 2.369762483275197722e-03 6.008000331586861587e-04 6.728340080962096108e+05 1.705819453332294070e+05 -9.260107122936279760e-05 3.636831103065484624e-05 1.594451522582095095e+03 4.869274655526152932e-04 5.492849660547919483e-03 6.008000331586861587e-04 2.902776557010384859e+05 9.436850110472989400e+03 -4.851840332764197007e-04 3.636831103065484624e-05 9.844138169875046529e+00 -6.109948000983331066e-03 8.517180078657992093e-01
1.595918334960937500e+03 1.596918334960937500e+03 1.596452117100057876e+03 1.150755422560663485e-04 3.209526053791799012e-03 4.242363808284765913e-04 4.974105492036673240e+05 6.574791655945501407e+04 -1.272555354216736592e-04 8.508123630016545380e-06 1.596418018874067911e+03 1.150755422560663485e-04 7.953741371506771810e-03 4.242363808284765913e-04 2.007128399463709793e+05 1.817033048308452999e+04 -3.322801865317304474e-04 8.508123630016545380e-06 -5.534845447461755885e-01 3.994382489335500494e-04 7.607645722033342661e-01
1.597945556640625000e+03 1.598945556640625000e+03 1.598446066630524683e+03 1.075785530221504182e-04 5.064421416056446613e-03 4.345764586334004034e-04 3.156226418209879776e+05 2.708348272761442058e+04 -2.427174306183778839e-04 1.022614424277678384e-05 1.598418162091538989e+03 1.075785530221504182e-04 2.332157101024751131e-03 4.345764586334004034e-04 6.853818558746292256e+05 3.103242029835480571e+04 -2.024190015621690015e-04 1.022614424277678384e-05 3.111973867651020575e-01 -1.341095737067630447e-04 7.903638344371528568e-01
1.599927978515625000e+03 1.600927978515625000e+03 1.600429137993158747e+03 1.489828554355168602e-04 6.800061452423279001e-03 5.973686320258823988e-04 2.353550992429381295e+05 2.067536516527309868e+04 -3.403794305481528228e-04 1.562110444820117146e-05 nan nan nan nan nan nan nan nan 7.407902696383207308e-01 -4.064603167348161445e-04 7.379866586557177754e-01
1.601934204101562500e+03 1.602934204101562500e+03 1.602433132680655035e+03 1.660082060130092373e-04 7.266256770867111914e-03 7.027734578603449765e-04 2.205307606394193135e+05 2.132916164490714800e+04 -3.443401926487269947e-04 1.672961691480070621e-05 nan nan nan nan nan nan nan nan 1.120389221996367901e+01 -6.935961938195134464e-03 7.408771525921858947e-01
1.603933471679687500e+03 1.604933471679687500e+03 1.604432855726238131e+03 1.423488747501323686e-04 4.821361057487997571e-03 5.346340464970683257e-04 3.327759187904861174e+05 3.690106049275842815e+04 -2.398322120111424103e-04 1.382715593170305075e-05 1.604447560803979968e+03 1.423488747501323686e-04 5.979622765370939778e-03 5.346340464970683257e-04 2.683191939959191950e+05 3.644721944105494913e+04 -8.233489509544011128e-05 1.382715593170305075e-05 -1.120114677759917754e+01 7.035810016782016729e-03 7.267297601112772121e-01
1.605949829101562500e+03 1.606949829101562500e+03 1.606450745066579429e+03 1.499987598086925352e-04 6.582770685523066205e-03 6.108795565888523087e-04 2.440386915800532734e+05 2.264673263355160452e+04 -3.401737678414914362e-04 1.637483739951976498e-05 nan nan nan nan nan nan nan nan 1.051938841374278866e+01 -6.489742628621962377e-03 7.457097490466029210e-01
1.607971069335937500e+03 1.608971069335937500e+03 1.608470879148357653e+03 2.232607600975565921e-04 8.887527513487470526e-03 9.259905478225812598e-04 1.809806919536829519e+05 1.885635907549369585e+04 -4.028710728523742651e-04 2.153579395399163852e-05 nan nan nan nan nan nan nan nan -6.345766428237218371e-01 4.458804754435215277e-04 6.929888071586962628e-01
1.609992309570312500e+03 1.610992309570312500e+03 1.610491678000396860e+03 2.047625312989768888e-04 8.954821399837666410e-03 7.133108556567249302e-04 1.798463203330433753e+05 1.432595100623286635e+04 -4.622729337702990472e-04 2.041971231838829719e-05 nan nan nan nan nan nan nan nan 6.975086355143828021e-01 -3.779363091730826921e-04 7.098139665884811711e-01
