status	reason	candidate_idx	candidate_wl	fit_center_wl	min_rr	baseline	depth	depth_fraction	noise	depth_sigma	edge_distance_nm	duplicates_merged	merged_candidate_wavelengths
selected	accepted	634	1520.6337	1520.6337	-0.00066229399	0.018960668	0.019622962	1.0349299	0.00036712854	53.449842	0.49926758	0	
selected	accepted	2277	1522.2744	1522.2744	0.01216686	0.020309611	0.0081427514	0.40093094	0.00036667479	22.207012	0.49926758	0	
selected	accepted	4049	1524.0441	1524.046	0.00013391237	0.016966703	0.016832791	0.99210734	0.00033863703	49.707472	0.49731445	0	
selected	accepted	5939	1525.9315	1525.9365	0.0025070883	0.019509172	0.017002084	0.87149181	0.00036553344	46.513073	0.4942627	0	
selected	accepted	7752	1527.7421	1527.7411	0.0026662004	0.019720257	0.017054056	0.8647989	0.00038255316	44.579573	0.49841309	0	
selected	accepted	9603	1529.5906	1529.5896	0.012213542	0.019677605	0.0074640632	0.37931765	0.00034969613	21.344426	0.49841309	0	
selected	accepted	11439	1531.4241	1531.425	-0.00038814403	0.017641817	0.018029961	1.0220014	0.0003532749	51.036633	0.49841309	0	
selected	accepted	13269	1533.2516	1533.2526	-0.00012671093	0.020963157	0.021089868	1.0060445	0.00030724078	68.642802	0.49841309	0	
selected	accepted	15122	1535.1021	1535.1021	0.00032005413	0.017794059	0.017474004	0.98201343	0.00030640663	57.028806	0.49926758	0	
selected	accepted	16976	1536.9536	1536.9556	-0.00084274256	0.018343283	0.019186025	1.0459428	0.00037708484	50.879863	0.49731445	0	
selected	accepted	18818	1538.7931	1538.7942	0.0028425414	0.02068833	0.017845789	0.8626017	0.00035818763	49.82246	0.49829102	0	
selected	accepted	20686	1540.6586	1540.6566	4.7791804e-05	0.018497112	0.01844932	0.99741626	0.00037497404	49.201593	0.49731445	0	
selected	accepted	22547	1542.5171	1542.5171	-0.00030200795	0.01887729	0.019179298	1.0159985	0.00030302328	63.293148	0.49926758	0	
selected	accepted	24414	1544.3816	1544.3816	-0.00075228449	0.019010234	0.019762518	1.0395726	0.00033783724	58.497157	0.49926758	0	
selected	accepted	26290	1546.255	1546.2511	0.0017349551	0.018998203	0.017263248	0.90867794	0.00037282802	46.303516	0.49536133	0	
selected	accepted	28163	1548.1255	1548.1226	0.0054723511	0.016531922	0.011059571	0.66898276	0.00033695424	32.822174	0.49633789	0	
selected	accepted	30058	1550.0179	1550.021	0.0018255746	0.019995224	0.018169649	0.90869947	0.00037210569	48.82927	0.49633789	0	
selected	accepted	31938	1551.8954	1551.8925	-0.0009506104	0.017854578	0.018805188	1.0532418	0.00032776985	57.373149	0.49633789	1	1551.617798,1551.895386
selected	accepted	33823	1553.778	1553.7769	-0.001490814	0.017120723	0.018611537	1.0870766	0.00036326514	51.234031	0.49829102	0	
selected	accepted	35721	1555.6733	1555.6703	-0.0003381299	0.016517273	0.016855403	1.0204713	0.00038129739	44.205398	0.49621582	0	
selected	accepted	37622	1557.5718	1557.5718	-0.00031504979	0.017384468	0.017699518	1.0181225	0.00039065225	45.307605	0.49926758	0	
selected	accepted	39513	1559.4602	1559.4612	-0.0012149177	0.014337242	0.01555216	1.0847386	0.00038282405	40.624825	0.49841309	0	
selected	accepted	41432	1561.3766	1561.3777	-0.0014509252	0.016363063	0.017813988	1.0886708	0.00037470656	47.54117	0.49829102	0	
selected	accepted	43339	1563.2811	1563.2791	-0.00079804045	0.015776701	0.016574741	1.0505835	0.00038027427	43.586281	0.49731445	0	
selected	accepted	45229	1565.1686	1565.1686	0.0076350055	0.014913386	0.00727838	0.48804344	0.00039471967	18.439365	0.49926758	0	
selected	accepted	47175	1567.1119	1567.1108	-0.0013132835	0.014148427	0.01546171	1.0928219	0.0004055779	38.122664	0.49829102	0	
selected	accepted	49107	1569.0413	1569.0422	-0.00096806732	0.014707449	0.015675517	1.0658216	0.0003442246	45.53863	0.49841309	0	
selected	accepted	51032	1570.9637	1570.9667	-0.0013843197	0.013924277	0.015308597	1.0994177	0.00042686089	35.863198	0.49633789	0	
selected	accepted	52966	1572.8951	1572.8921	5.7652875e-05	0.012284777	0.012227124	0.99530697	0.00042016754	29.100593	0.49633789	0	
selected	accepted	54890	1574.8165	1574.8185	0.0064910344	0.014311147	0.007820113	0.54643508	0.00044952929	17.396226	0.49731445	0	
selected	accepted	56848	1576.7719	1576.7688	-0.00058658651	0.01168137	0.012267956	1.0502156	0.00044279021	27.706025	0.49621582	0	
selected	accepted	58804	1578.7252	1578.7252	-0.0011588537	0.012327575	0.013486429	1.094005	0.00037988378	35.501459	0.49926758	0	
selected	accepted	60750	1580.6686	1580.6686	-0.00039645313	0.011452855	0.011849308	1.0346161	0.00037247612	31.812263	0.49926758	0	
selected	accepted	62702	1582.6179	1582.62	-0.0016617207	0.012898251	0.014559972	1.128833	0.00047183743	30.858027	0.49731445	0	
selected	accepted	64664	1584.5773	1584.5773	-0.0013460503	0.0094803227	0.010826373	1.1419836	0.0004925424	21.980591	0.49926758	0	
selected	accepted	66637	1586.5476	1586.5457	0.0021087737	0.013337654	0.01122888	0.84189321	0.00049439333	22.712443	0.49731445	0	
selected	accepted	68615	1588.5229	1588.5229	-0.0021332516	0.0094466182	0.01157987	1.2258217	0.00050981303	22.713954	0.49926758	0	
selected	accepted	70586	1590.4913	1590.4923	-0.0015943268	0.01091688	0.012511207	1.1460424	0.00052060227	24.032178	0.49841309	0	
selected	accepted	72576	1592.4786	1592.4786	-0.0018496381	0.0096869133	0.011536551	1.190942	0.00052176347	22.110692	0.49926758	0	
selected	accepted	74552	1594.452	1594.457	-0.00071983362	0.012282495	0.013002329	1.0586065	0.00053186223	24.446799	0.4942627	0	
selected	accepted	76521	1596.4183	1596.4193	-0.001013825	0.008613025	0.00962685	1.1177084	0.00044912794	21.434538	0.49829102	0	
selected	accepted	78552	1598.4467	1598.4456	-0.0017476484	0.011060822	0.01280847	1.1580035	0.00057268979	22.365459	0.49829102	0	
selected	accepted	80538	1600.4299	1600.428	-0.0018801439	0.009713497	0.011593641	1.1935599	0.000579462	20.007595	0.49743652	0	
selected	accepted	82545	1602.4342	1602.4342	-0.0027193664	0.0096522218	0.012371588	1.2817348	0.00061879306	19.993095	0.49926758	0	
selected	accepted	84547	1604.4335	1604.4335	-0.0014532053	0.0091399034	0.010593109	1.1589957	0.00049006307	21.615807	0.49926758	0	
selected	accepted	86567	1606.4508	1606.4498	-0.0024198071	0.010287111	0.012706918	1.2352271	0.00063288292	20.077834	0.49841309	0	
selected	accepted	88589	1608.4701	1608.4711	-0.0030805784	0.008114598	0.011195176	1.3796341	0.00064045475	17.480043	0.49829102	0	
selected	accepted	90613	1610.4913	1610.4923	-0.00087701422	0.0091904883	0.010067503	1.0954263	0.00067127905	14.997493	0.49829102	0	
selected	accepted	92653	1612.5286	1612.5286	-0.0014490819	0.0086710253	0.010120107	1.1671177	0.00069269573	14.609744	0.49926758	0	
selected	accepted	94665	1614.5378	1614.5388	-0.001606667	0.0083654291	0.0099720961	1.1920603	0.00071367742	13.972834	0.49841309	0	
selected	accepted	96727	1616.597	1616.5961	-0.0025480559	0.0075360194	0.010084075	1.338117	0.00073921386	13.641621	0.49829102	0	
selected	accepted	98768	1618.6354	1618.6354	-0.0017604681	0.0083409365	0.010101405	1.2110636	0.00075971888	13.29624	0.49926758	0	
rejected	minimum_at_window_edge	1087	1521.0861	1520.6337	-0.00066229399	0.019027957	0.019690251	1.0348064	0.00029378444	67.022782	0.04699707		
rejected	minimum_at_window_edge	5298	1525.2914	1524.811	0.016314891	0.018163153	0.0018482613	0.10175884	0.0003656023	5.0553875	0.019042969		
rejected	too_shallow_vs_noise	21313	1541.2848	1541.2877	0.015714708	0.017392195	0.0016774866	0.096450544	0.00034795235	4.821024	0.49633789		
rejected	too_shallow_vs_noise	46489	1566.4269	1566.309	0.011433113	0.013193091	0.001759978	0.13340149	0.00039601063	4.4442696	0.38146973		
rejected	duplicate_of_1551.892456	31660	1551.6178	1551.8925	-0.0009506104	0.018344962	0.019295572	1.0518186	0.00034548572	55.850563	0.22473145		
rejected	duplicate_of_1551.892456	31938	1551.8954	1551.8925	-0.0009506104	0.017854578	0.018805188	1.0532418	0.00032776985	57.373149	0.49633789		
