StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.522913940429687500e+03 1.523913940429687500e+03 1.523273205182096490e+03 9.273041324160892669e-04 2.872512967375895777e-03 2.536643446195608557e-03 5.302928907484237570e+05 4.682882205089816707e+05 -8.859408048128864852e-06 5.539239554653237274e-06 nan nan nan nan nan nan nan nan 3.595851281381817977e+00 -2.329341231293901963e-03 3.327321412747841212e-02
1.523259399414062500e+03 1.524259399414062500e+03 1.523753573041080699e+03 6.160349457156981678e+00 1.144016752891961808e+01 3.316933021183461392e+02 1.331932918979710223e+02 3.861772402149555546e+03 -3.588878397024100497e+00 3.175209086086905472e+02 nan nan nan nan nan nan nan nan -1.364002008415860701e+01 9.332724868641563767e-03 4.464419051872459132e-01
1.523540039062500000e+03 1.524540039062500000e+03 1.524272158874732213e+03 4.487795405028270190e-05 1.383450269276615806e-03 2.923785089090155534e-04 1.101790351793237962e+06 2.328524756846456730e+05 -7.164291059612231207e-05 5.819071072609855250e-06 nan nan nan nan nan nan nan nan 2.038081137775181517e+01 -1.334521424825279093e-02 5.457358322494134661e-01
1.523769775390625000e+03 1.524769775390625000e+03 1.524271279803590460e+03 4.607477571070526411e-05 1.497977345690329172e-03 3.208033286182594875e-04 1.017552958453549887e+06 2.179167642664350278e+05 -7.581201485639200760e-05 6.935720773404488099e-06 nan nan nan nan nan nan nan nan 2.108653140790925917e+01 -1.380816670524319563e-02 4.730392984739651974e-01
1.524081298828125000e+03 1.525081298828125000e+03 1.524582801749830651e+03 5.738077927091314806e-04 5.979975230133370047e-03 1.834829962103205325e-03 2.549480128391481994e+05 7.822544989469142456e+04 -1.243503195968800889e-04 2.191915637233154802e-05 nan nan nan nan nan nan nan nan 1.713186336074323890e+01 -1.121404354702421578e-02 4.110822879984541434e-01
1.524475830078125000e+03 1.525475830078125000e+03 1.525063198904656019e+03 2.797174645469178793e-04 2.479579843098479687e-04 1.363731834186129345e-02 6.150490387109047733e+06 3.382677738771750331e+08 -1.424961108178390250e-05 7.101125745947729599e-04 nan nan nan nan nan nan nan nan 2.111289475646202174e+00 -1.363317649463006553e-03 3.939411348449650685e-02
1.524760375976562500e+03 1.525760375976562500e+03 1.525280635759534562e+03 1.624319245549414505e-03 4.136207716902503366e-06 1.946684708039313483e-01 3.687630651445563436e+08 1.735564238887411133e+13 -3.729009961652244307e-04 1.755287421175739482e+01 nan nan nan nan nan nan nan nan 9.906656513123082708e-02 -8.557973912465770662e-05 9.203897537310434807e-03
1.525008056640625000e+03 1.526008056640625000e+03 1.525370857157617820e+03 1.637686721315923075e-04 8.545449327901813549e-05 6.474408215380419301e-03 1.785009539729078487e+07 1.352401726942538500e+09 -1.612617004771834187e-04 1.205454596161648073e-02 nan nan nan nan nan nan nan nan -6.599969422747532732e+00 4.347838871054486923e-03 1.183098402042503938e-01
1.525252685546875000e+03 1.526252685546875000e+03 1.525582133147583590e+03 7.337474636151515572e-02 8.662524713997582504e-01 4.133654067589483394e-01 1.761128751162382287e+03 8.403897596973412192e+02 -3.757027087742088357e-03 3.950467212835329263e-03 nan nan nan nan nan nan nan nan -1.285861466397256514e+01 8.454914831084179780e-03 4.314934078662004957e-01
1.525465454101562500e+03 1.526465454101562500e+03 1.526112414090106995e+03 4.146182140386705725e-03 1.362280695225810134e-01 1.584106829625771956e-02 1.120262820605514207e+04 1.302680124441770204e+03 -6.462695086694655866e-04 7.021165376049061737e-05 nan nan nan nan nan nan nan nan 1.344991537360115252e+01 -8.837166727756709528e-03 4.410982633335991387e-01
1.525719116210937500e+03 1.526719116210937500e+03 1.526448850223291402e+03 3.123790450036491350e-04 2.951968805216384148e-03 1.243468109744663621e-03 5.170951832302307012e+05 2.178178065138154489e+05 -6.637471133011418108e-05 1.398915375750017518e-05 1.526433247692795703e+03 3.123790450036491350e-04 3.160816559507665779e-03 1.243468109744663621e-03 4.829237062496773433e+05 2.418536336537439784e+05 -7.024995470773379234e-05 1.398915375750017518e-05 -1.666344857345590924e+01 1.094483980086346370e-02 3.950346412833072307e-01
1.525948852539062500e+03 1.526948852539062500e+03 1.526448857452888433e+03 3.013318364449338836e-04 2.847408250898517297e-03 1.160988216586604938e-03 5.360835970645262860e+05 2.185800856273249665e+05 -6.496701709959095219e-05 1.350292159242797050e-05 1.526433248134213954e+03 3.013318364449338836e-04 3.087914712238390858e-03 1.160988216586604938e-03 4.943249378243745305e+05 2.529726662943269766e+05 -6.941710669360814793e-05 1.350292159242797050e-05 -9.383654789862136525e+00 6.175595599705705971e-03 2.969510855675138172e-01
1.526156494140625000e+03 1.527156494140625000e+03 1.526433253008636257e+03 3.012825739262495629e-04 2.902152394947651263e-03 1.588411699711439256e-03 5.259659195244190050e+05 2.878726912055204157e+05 -6.677535927400529106e-05 1.765335138553429523e-05 1.526448855421529061e+03 3.012825739262495629e-04 2.883280956701292190e-03 1.588411699711439256e-03 5.294138442782595521e+05 2.195660843532036233e+05 -6.264505484623274689e-05 1.765335138553429523e-05 -7.517480686407330914e+00 4.952775590697335202e-03 2.972646982933776494e-01
1.526371215820312500e+03 1.527371215820312500e+03 1.526663907702232564e+03 8.682158310000417630e-04 1.524046000652011686e-04 3.167115701841187458e-02 1.001717734929982945e+07 2.081666803857801199e+09 -1.167094342469984436e-05 2.331747276561680574e-03 nan nan nan nan nan nan nan nan 5.722043152017608492e-02 -8.817344287335872791e-06 1.088898382465952608e-03
1.526705810546875000e+03 1.527705810546875000e+03 1.527093715283822348e+03 4.958817327783772476e-04 1.391746584619707374e-03 9.954155288096860725e-04 1.097249838555270107e+06 7.847833365299019497e+05 -7.275867179663941409e-06 3.526704346393144768e-06 nan nan nan nan nan nan nan nan -1.602209349988833154e+01 1.046364176911251422e-02 4.088587593919670304e-01
1.526924438476562500e+03 1.527924438476562500e+03 1.527544377111356198e+03 2.044814183421707289e-04 7.995677070930861741e-04 2.017663479974185123e-04 1.910462820797136752e+06 4.820943904032166465e+05 -2.944725691849754535e-05 5.891515435664492716e-06 nan nan nan nan nan nan nan nan 1.865805270754250245e+01 -1.218929981319506056e-02 4.588100632216218777e-01
1.527280029296875000e+03 1.528280029296875000e+03 1.528056956629016668e+03 3.398641925703194209e-03 2.822426210076561685e-07 2.800343636293172074e-03 5.413983724972445488e+09 5.371624886806210938e+13 -2.702831647990661720e-03 2.677065104594213452e+01 1.528065081614694918e+03 3.398641925703194209e-03 5.389187971496074920e-04 2.800343636293172074e-03 2.835427321698140353e+06 4.850446640149329789e+06 -5.336767738332820710e-05 2.677065104594213452e+01 1.999704930186428342e+01 -1.306591533906155921e-02 4.071152747276584050e-01
1.527520629882812500e+03 1.528520629882812500e+03 1.528258498443789904e+03 7.173443606532502875e-04 5.869729209499447049e-03 3.058911711137424216e-03 2.603626920251258416e+05 1.356836847754964547e+05 -9.826889207216401049e-05 2.559236537523821810e-05 nan nan nan nan nan nan nan nan 1.223503235995677763e+01 -7.985449587364657278e-03 2.864064366107110793e-01
1.527759399414062500e+03 1.528759399414062500e+03 1.528236118100682688e+03 5.280393406837559367e-02 1.568592300828068262e-02 1.671050812635302973e-01 9.742723570005530200e+04 1.037910624094603001e+06 -2.648336419944502500e-06 2.218541109708710901e-05 1.528258453870256517e+03 5.280393406837559367e-02 6.487229675690304662e-03 1.671050812635302973e-01 2.355795201142828155e+05 1.283629745315414766e+05 -1.096868530533942734e-04 2.218541109708710901e-05 3.928943798593050207e+00 -2.550018251709644263e-03 1.481740410404051023e-01
1.528071899414062500e+03 1.529071899414062500e+03 1.528642249860491120e+03 3.296965008666002386e-04 1.254960298284004165e-04 1.289794272374787318e-02 1.218080167118204199e+07 1.251890458200647593e+09 -3.888024254783742622e-05 3.864755669025382936e-03 nan nan nan nan nan nan nan nan -3.208906134984600644e+00 2.120538565036554808e-03 8.604076796726722876e-02
1.528373535156250000e+03 1.529373535156250000e+03 1.528602334524928665e+03 5.038438915756188012e-04 5.239059437054360271e-04 5.861295020098789693e-03 2.917703746045643464e+06 3.264235239605561644e+07 -6.891591823290414451e-06 4.276110949082950183e-05 1.528637847749948605e+03 5.038438915756188012e-04 1.879958658969792598e-02 5.861295020098789693e-03 8.131231186688084563e+04 4.476846185101658921e+04 -5.274845192726585028e-05 4.276110949082950183e-05 -1.191570266459569538e+01 7.816213223264971421e-03 2.145123804325713701e-01
1.528619140625000000e+03 1.529619140625000000e+03 1.529164224708452139e+03 6.131101891783056167e-03 8.482551871031449031e-02 1.961206257999419111e-02 1.802717210525599876e+04 4.167967763676960203e+03 -2.444053479666564131e-04 4.462494970969048608e-05 nan nan nan nan nan nan nan nan -1.419984044865684503e+01 9.310622899467555294e-03 3.057118650780672464e-01
1.528902832031250000e+03 1.529902832031250000e+03 1.529239249711806679e+03 1.360240976697441430e-03 8.193085305421562298e-03 3.786238619157796144e-03 1.866499850428595091e+05 8.625583101986834663e+04 -3.471750130599174009e-05 1.116135448467266787e-05 1.529163600473549877e+03 1.360240976697441430e-03 8.309709503426416388e-06 3.786238619157796144e-03 1.840213066224536896e+08 8.128446097851666260e+11 -8.173130043982786835e-04 1.116135448467266787e-05 -1.331996841136509424e+01 8.734973163732217064e-03 2.944888646993967241e-01
1.529175415039062500e+03 1.530175415039062500e+03 1.529399503094258989e+03 2.122051446294984708e-03 9.662449396583535960e-05 4.106335402789353106e-02 1.582827956268548779e+07 6.726682031212920189e+09 -1.253336557745900472e-05 5.216288591310326572e-03 nan nan nan nan nan nan nan nan -8.658235640472479844e+00 5.686822433579750459e-03 1.232301885564367483e-01
1.529599853515625000e+03 1.530599853515625000e+03 1.530099848287346958e+03 3.676810323033198689e-04 4.200169284507860971e-03 1.376251472673635035e-03 3.642948044811080908e+05 1.193669176630243746e+05 -9.821020678677113390e-05 1.737660500216335193e-05 nan nan nan nan nan nan nan nan 1.230987408555461959e+00 -7.770973561188876649e-04 2.008403573433175104e-01
1.529838500976562500e+03 1.530838500976562500e+03 1.530099684812391160e+03 4.273363535313510608e-04 4.875384997460892496e-03 1.770339191793058112e-03 3.138418167199655436e+05 1.139615575903059653e+05 -1.094715285041806819e-04 2.027277944388828279e-05 nan nan nan nan nan nan nan nan 1.928369586850109485e+01 -1.257510604612641081e-02 4.268027461189524141e-01
1.530145141601562500e+03 1.531145141601562500e+03 1.530646638679346779e+03 1.851785123808306433e-04 3.091010005454758111e-03 4.910083617006479745e-04 4.951930391613707179e+05 7.866164213482961350e+04 -1.064099477022753700e-04 1.363708506622162965e-05 nan nan nan nan nan nan nan nan 2.477784030884525635e+01 -1.616409687646402915e-02 4.948843221827708971e-01
1.530405761718750000e+03 1.531405761718750000e+03 1.530644532594245675e+03 2.036290389874358228e-04 2.674877708530413577e-03 4.957616344120255704e-04 5.722297238908865256e+05 1.060570142218654946e+05 -8.648887193024273174e-05 1.205850880181145745e-05 nan nan nan nan nan nan nan nan 2.120544222977132875e+01 -1.383019750784265055e-02 3.612281708809380598e-01
1.530742309570312500e+03 1.531742309570312500e+03 1.531504315837918284e+03 1.257431938199213674e-03 5.699838546581262495e-03 3.513450056578547830e-03 2.686925784514559200e+05 1.656253852189499012e+05 -2.831505154912226292e-05 1.162113115671415078e-05 nan nan nan nan nan nan nan nan 6.061090565188235857e+00 -3.938846392754872215e-03 6.513875317325290570e-02
1.531152709960937500e+03 1.532152709960937500e+03 1.531466444784230589e+03 5.111475699053725369e-03 1.069435952770564778e-05 1.724304364234934717e+00 1.432031942461531460e+08 2.308935772837254688e+13 -3.977515094143344937e-05 6.411394248689216369e+00 1.531932855229483266e+03 5.111475699053725369e-03 8.417143206663873492e-04 1.724304364234934717e+00 1.820015197099947371e+06 1.526778252217653673e+06 -4.891925369287089336e-05 6.411394248689216369e+00 -3.217004519995587258e-02 4.067829259529808037e-05 5.083310860038969814e-02
1.531435424804687500e+03 1.532435424804687500e+03 1.531935895969789954e+03 5.162002690043458958e-04 2.959455240612108833e-05 2.607949871179093479e-02 5.176411776557016373e+07 4.561590336149034882e+10 -5.433671672020250155e-04 4.789103293165965503e-01 nan nan nan nan nan nan nan nan 1.653063713051946756e-02 9.792592432968612380e-06 3.545486552896726096e-02
1.531705078125000000e+03 1.532705078125000000e+03 1.532230462566522192e+03 3.982257027328174153e-05 9.152502595293361123e-04 4.991682255426467627e-04 1.674110929347854806e+06 9.130431521471049637e+05 -5.817940202306133882e-05 5.890515052421643412e-06 nan nan nan nan nan nan nan nan -1.608688934990532715e+01 1.052154662554944699e-02 2.461476422518442675e-01
1.531912719726562500e+03 1.532912719726562500e+03 1.532231136900192496e+03 6.262473212071465595e-03 4.386228470901894216e-02 1.938006072124556084e-02 3.493277076342391229e+04 1.543465469427012795e+04 -1.059851460036079896e-04 3.532491476416413226e-05 nan nan nan nan nan nan nan nan -2.055772957287645397e+01 1.343925049874188614e-02 4.165430440459690908e-01
1.532174438476562500e+03 1.533174438476562500e+03 1.532446186491046547e+03 2.314508072885069188e-04 3.600914600524257256e-04 2.074190895918145722e-03 4.255713774128210731e+06 2.451366873472934216e+07 -6.252449875599447153e-05 3.297689543709713344e-04 nan nan nan nan nan nan nan nan -2.495401522327760802e+01 1.630725513403858545e-02 5.852548639297594502e-01
