status	reason	candidate_idx	candidate_wl	fit_center_wl	min_rr	baseline	depth	depth_fraction	noise	depth_sigma	edge_distance_nm	duplicates_merged	merged_candidate_wavelengths
selected	accepted	281	1520.2811	1520.2831	0.0013785257	0.0028284576	0.0014499319	0.51262281	0.00028009832	5.1765103	0.28259277	0	
selected	accepted	1214	1521.2129	1521.2108	-0.0015188494	0.0021152879	0.0036341373	1.7180343	0.00028214997	12.880162	0.49731445	0	
selected	accepted	2044	1522.0417	1522.0867	-3.9777109e-05	0.0015304335	0.0015702106	1.0259907	0.00028006506	5.6065921	0.4543457	0	
selected	accepted	2756	1522.7528	1522.7488	-0.00092185801	0.0019769529	0.0028988109	1.4663025	0.00036443375	7.9542877	0.49536133	0	
selected	accepted	4887	1524.8809	1524.5844	-0.00039815967	0.0012992398	0.0016973995	1.3064559	0.00028125175	6.0351604	0.20275879	2	1524.274780,1524.582275,1524.880859
selected	accepted	6254	1526.2461	1526.4329	-0.00023917584	0.0018447917	0.0020839675	1.1296492	0.0003075045	6.777031	0.3125	1	1526.246094,1526.445801
selected	accepted	8270	1528.2594	1528.2594	-0.0011746942	0.0012414039	0.0024160982	1.9462627	0.00029203353	8.2733587	0.49926758	1	1528.259399,1528.576904
selected	accepted	10354	1530.3406	1530.0999	-0.0011032528	0.0015607916	0.0026640444	1.7068546	0.00028211914	9.4429764	0.25866699	1	1530.097900,1530.340576
selected	accepted	10659	1530.6451	1530.9058	0.00013658415	0.0016200042	0.00148342	0.91568901	0.00028129854	5.2734723	0.23864746	0	
selected	accepted	11949	1531.9333	1531.9354	-0.0010163924	0.0010222549	0.0020386472	1.9942651	0.0002795618	7.2922955	0.49731445	1	1531.933350,1532.180054
selected	accepted	12467	1532.4507	1532.4127	0.00031444538	0.0017706133	0.0014561679	0.82240878	0.00028650245	5.0825671	0.46130371	0	
selected	accepted	13793	1533.7749	1533.7719	-0.0015466917	0.0018375863	0.003384278	1.8416975	0.00028538895	11.858476	0.49621582	0	
selected	accepted	15636	1535.6155	1535.6165	-0.00071684081	0.0013873918	0.0021042326	1.5166823	0.00029978457	7.0191491	0.49829102	0	
selected	accepted	19364	1539.3384	1539.3364	-0.00095120669	0.0015284481	0.0024796548	1.622335	0.00028492943	8.7026978	0.49731445	0	
selected	accepted	21221	1541.1929	1541.1879	-0.00092163555	0.00065626411	0.0015778997	2.4043668	0.00027641407	5.7084636	0.4942627	2	1540.893311,1541.192871,1541.422607
selected	accepted	22847	1542.8167	1543.0524	-0.0010867628	0.0013684575	0.0024552204	1.7941517	0.00036233624	6.7760828	0.26367188	1	1542.816650,1543.053345
selected	accepted	26833	1546.7974	1546.7993	-0.001090918	0.0013401434	0.0024310614	1.8140308	0.00036829607	6.6008344	0.49731445	0	
selected	accepted	27743	1547.7061	1547.9897	-0.00074806099	0.0007483245	0.0014963855	1.9996479	0.00027879182	5.3673938	0.21569824	0	
selected	accepted	28707	1548.6688	1548.6688	-0.0011098214	0.00057695347	0.0016867749	2.9235891	0.00028016631	6.02062	0.49926758	0	
selected	accepted	30585	1550.5443	1550.5472	-0.0012021213	0.00093414883	0.0021362701	2.2868627	0.00028625998	7.4626923	0.49633789	1	1550.344482,1550.544312
selected	accepted	32198	1552.155	1552.4387	-0.0016361635	0.0006736121	0.0023097756	3.4289402	0.00028790131	8.0228034	0.21569824	2	1552.155029,1552.436768,1552.663452
selected	accepted	34363	1554.3171	1554.3142	-0.0010472552	0.00060419823	0.0016514534	2.7332973	0.00029515351	5.5952356	0.49633789	0	
selected	accepted	36257	1556.2086	1556.2106	-0.00096528912	0.00061805144	0.0015833406	2.5618265	0.00029476613	5.3715145	0.49731445	1	1556.208618,1556.542114
selected	accepted	37622	1557.5718	1557.6786	-0.00097224733	0.00051308541	0.0014853327	2.8949035	0.0002892214	5.1356253	0.39245605	0	
selected	accepted	38494	1558.4426	1558.109	-0.0013148678	0.00023241696	0.0015472847	6.6573657	0.0002956025	5.2343424	0.16577148	1	1558.109009,1558.442627
selected	accepted	40518	1560.4639	1560.4669	-0.0010671739	0.00041850388	0.0014856777	3.5499736	0.00029346937	5.0624627	0.49621582	1	1560.224243,1560.463867
selected	accepted	41619	1561.5634	1561.885	-0.0019182731	0.00014542403	0.0020636971	14.190894	0.0002960297	6.9712502	0.17773438	1	1561.563354,1561.885986
selected	accepted	46016	1565.9545	1565.7507	-0.0016719054	5.4849207e-05	0.0017267546	31.481853	0.00032019325	5.3928514	0.2956543	1	1565.750732,1565.954468
selected	accepted	47733	1567.6692	1567.6721	-0.0017108084	-4.3741702e-05	0.0016670667	38.111609	0.0003111909	5.3570546	0.49633789	1	1567.669189,1568.008667
selected	accepted	51334	1571.2653	1571.5339	-0.0024163335	-0.00025110344	0.0021652301	8.6228609	0.00032633724	6.6349463	0.23071289	0	
selected	accepted	53747	1573.675	1573.4573	-0.0021353571	-0.00025595031	0.0018794068	7.3428582	0.0003337595	5.6310211	0.28161621	2	1573.170776,1573.457275,1573.675049
selected	accepted	55469	1575.3948	1575.3948	-0.0024545856	-0.00048160577	0.0019729799	4.0966699	0.00036120745	5.4621794	0.49926758	2	1575.175049,1575.394775,1575.601440
selected	accepted	82912	1602.8007	1603.0404	-0.0035953915	-0.0011234555	0.002471936	2.2002972	0.00047274996	5.2288445	0.25964355	0	
selected	accepted	94086	1613.9597	1614.0885	-0.004935004	-0.0020109313	0.0029240727	1.4540888	0.00055878195	5.2329405	0.3704834	0	
rejected	too_shallow_vs_noise	565	1520.5647	1520.2831	0.0013785257	0.0027046404	0.0013261147	0.49031091	0.00028006035	4.7351034	0.21765137		
rejected	minimum_at_window_edge	1635	1521.6333	1521.2108	-0.0015188494	0.0013531777	0.0028720271	2.1224315	0.00028502386	10.076444	0.076904297		
rejected	minimum_at_window_edge	2278	1522.2754	1522.7488	-0.00092185801	0.0013542828	0.0022761408	1.6806983	0.00027878233	8.1645804	0.026000977		
rejected	minimum_at_window_edge	3349	1523.345	1522.9725	0.0010249238	0.0023899245	0.0013650007	0.57114804	0.00036411115	3.7488571	0.12683105		
rejected	too_shallow_vs_noise	5327	1525.3203	1525.5081	0.00014111213	0.0011917809	0.0010506687	0.88159557	0.00029128251	3.6070437	0.31164551		
rejected	too_shallow_vs_noise	5609	1525.6019	1525.5081	0.00014111213	0.0013571278	0.0012160156	0.89602148	0.00029355066	4.1424388	0.40539551		
rejected	minimum_at_window_edge	6826	1526.8173	1526.4329	-0.00023917584	0.0020761224	0.0023152983	1.1152031	0.00030351749	7.6282204	0.11486816		
rejected	minimum_at_window_edge	7214	1527.2048	1527.6522	0.00082853762	0.001928869	0.0011003314	0.57045418	0.00030088263	3.657012	0.051879883		
rejected	minimum_at_window_edge	7550	1527.5403	1528.0206	0.00032934199	0.001718886	0.001389544	0.808398	0.00036251034	3.8331155	0.019042969		
rejected	minimum_at_window_edge	9135	1529.1232	1528.7627	0.0002241618	0.0015340687	0.0013099069	0.85387759	0.00027966485	4.6838451	0.13879395		
rejected	minimum_at_window_edge	9484	1529.4717	1529.1191	0.00031254904	0.0018411238	0.0015285748	0.83024008	0.00027902993	5.478175	0.14672852		
rejected	minimum_at_window_edge	11585	1531.5698	1531.9354	-0.0010163924	0.0010252846	0.002041677	1.991327	0.00027833924	7.3352107	0.13378906		
rejected	minimum_at_window_edge	14176	1534.1573	1533.7719	-0.0015466917	0.0011199548	0.0026666465	2.3810304	0.00028454176	9.3717228	0.11376953		
rejected	too_shallow_vs_noise	14758	1534.7386	1534.8595	-0.00023462859	0.0010289697	0.0012635983	1.2280228	0.00028598874	4.4183499	0.37841797		
rejected	minimum_at_window_edge	15211	1535.191	1535.6165	-0.00071684081	0.00091860473	0.0016354455	1.7803583	0.00029076139	5.6246999	0.073852539		
rejected	minimum_at_window_edge	16141	1536.1198	1535.6204	-0.00023568139	0.0017326155	0.0019682969	1.1360264	0.00030373752	6.4802562	0		
rejected	minimum_at_window_edge	16721	1536.699	1537.1713	0.00058982753	0.0018324164	0.0012425889	0.6781149	0.00029663845	4.1889003	0.026977539		
rejected	too_shallow_vs_noise	17171	1537.1483	1537.423	-0.00012787072	0.0012357292	0.0013635999	1.1034779	0.00028392973	4.8025966	0.22473145		
rejected	too_shallow_vs_noise	17443	1537.4199	1537.423	-0.00012787072	0.0011262917	0.0012541624	1.1135325	0.00028197022	4.4478542	0.49633789		
rejected	too_shallow_vs_noise	17964	1537.9403	1538.153	-0.00030168275	0.00075103016	0.0010527129	1.4016919	0.00027754958	3.7928824	0.28662109		
rejected	too_shallow_vs_noise	18359	1538.3347	1538.153	-0.00030168275	0.00083755481	0.0011392376	1.3601946	0.00027830171	4.0935341	0.31750488		
rejected	minimum_at_window_edge	18992	1538.9669	1539.3364	-0.00095120669	0.0012178871	0.0021690938	1.7810302	0.00028400735	7.6374568	0.12976074		
rejected	minimum_at_window_edge	19782	1539.7559	1539.3364	-0.00095120669	0.0017101771	0.0026613838	1.5562036	0.00029160387	9.1267094	0.079956055		
rejected	minimum_at_window_edge	19991	1539.9646	1540.349	0.00066004392	0.0018772849	0.001217241	0.64840504	0.00036340401	3.3495531	0.11486816		
rejected	too_shallow_vs_noise	21795	1541.7661	1541.7692	-0.00047802012	0.00074465631	0.0012226764	1.6419339	0.00027533103	4.4407505	0.49621582		
rejected	minimum_at_window_edge	22590	1542.5601	1543.0524	-0.0010867628	0.0011888268	0.0022755897	1.9141473	0.00036324381	6.2646344	0.0069580078		
rejected	minimum_at_window_edge	23583	1543.5518	1543.0524	-0.0010867628	0.0012899949	0.0023767577	1.8424551	0.00036676164	6.4803879	0		
rejected	too_shallow_vs_noise	24447	1544.4146	1544.3556	-0.00048536598	0.00077735501	0.001262721	1.6243814	0.00029394071	4.2958357	0.44042969		
rejected	too_shallow_vs_noise	24679	1544.6462	1544.9178	-0.00067506265	0.0006707124	0.001345775	2.006486	0.00029060486	4.6309448	0.22766113		
rejected	too_shallow_vs_noise	24955	1544.9219	1544.9178	-0.00067506265	0.00061570711	0.0012907698	2.0964022	0.0002944978	4.3829522	0.49536133		
rejected	minimum_at_window_edge	25335	1545.3014	1544.9178	-0.00067506265	0.00078156776	0.0014566304	1.8637289	0.00029468453	4.9430161	0.11584473		
rejected	minimum_at_window_edge	26107	1546.0723	1545.575	5.2559266e-05	0.0012958929	0.0012433337	0.95944166	0.0003773176	3.2951913	0.001953125		
rejected	minimum_at_window_edge	27493	1547.4564	1547.8389	-0.00039706066	0.00087458975	0.0012716504	1.4539965	0.00028752536	4.4227417	0.11694336		
rejected	minimum_at_window_edge	28271	1548.2334	1548.6688	-0.0011098214	0.00049320119	0.0016030226	3.2502408	0.00027897402	5.7461358	0.063842773		
rejected	minimum_at_window_edge	29113	1549.0742	1548.6688	-0.0011098214	0.00058853135	0.0016983528	2.8857473	0.00028280045	6.0054811	0.09387207		
rejected	minimum_at_window_edge	29509	1549.4697	1549.0093	-0.00031044069	0.00077514324	0.0010855839	1.4004946	0.00028603147	3.7953304	0.03894043		
rejected	minimum_at_window_edge	30178	1550.1378	1550.5472	-0.0012021213	0.00094235823	0.0021444795	2.2756521	0.000286032	7.4973412	0.08984375		
rejected	too_shallow_vs_noise	31215	1551.1735	1551.2144	-0.00048455666	0.00068474945	0.0011693061	1.7076408	0.00028098659	4.1614303	0.45837402		
rejected	too_shallow_vs_noise	33091	1553.0469	1553.0519	-0.0003074036	0.00094288095	0.0012502845	1.3260259	0.00028737102	4.3507677	0.49438477		
rejected	too_shallow_vs_noise	33388	1553.3435	1553.0519	-0.0003074036	0.00068299675	0.00099040035	1.4500806	0.00028351651	3.4932722	0.20776367		
rejected	too_shallow_vs_noise	34924	1554.8774	1555.1541	-0.00088274034	0.00041601047	0.0012987508	3.1219185	0.00029570078	4.3921116	0.22265625		
rejected	too_shallow_vs_noise	35200	1555.1531	1555.1541	-0.00088274034	0.00034782707	0.0012305674	3.5378713	0.00030854223	3.9883273	0.49829102		
rejected	minimum_at_window_edge	35701	1555.6533	1555.1541	-0.00088274034	0.0006024029	0.0014851432	2.4653654	0.00030036265	4.9445003	0		
rejected	too_shallow_vs_noise	36824	1556.7749	1556.5461	-0.00023066672	0.0008775381	0.0011082048	1.2628566	0.00029341663	3.7768985	0.27062988		
rejected	minimum_at_window_edge	37092	1557.0425	1556.5461	-0.00023066672	0.00068513786	0.00091580457	1.336672	0.00028934803	3.1650624	0.0029296875		
rejected	too_shallow_vs_noise	38769	1558.7173	1558.5585	-0.0010186629	0.00023547101	0.0012541339	5.3260652	0.00030050069	4.173481	0.34057617		
rejected	too_shallow_vs_noise	39225	1559.1726	1559.3763	-0.00092674721	0.00042333376	0.001350081	3.1891644	0.00030369734	4.4454817	0.2956543		
rejected	minimum_at_window_edge	40060	1560.0065	1560.4669	-0.0010671739	0.00051620718	0.001583381	3.0673363	0.00029938684	5.2887463	0.03894043		
rejected	too_shallow_vs_noise	40766	1560.7115	1560.4669	-0.0010671739	0.00033648037	0.0014036542	4.1715783	0.00029375883	4.7782538	0.25476074		
rejected	minimum_at_window_edge	41193	1561.1379	1560.7474	-0.0010532261	0.00014589873	0.0011991248	8.2188846	0.00029416455	4.0763743	0.10876465		
rejected	minimum_at_window_edge	42334	1562.2775	1561.885	-0.0019182731	0.00014579953	0.0020640726	14.156922	0.00029802362	6.925869	0.10693359		
rejected	too_shallow_vs_noise	42590	1562.5331	1562.2814	-0.0010848778	0.00024090327	0.0013257811	5.5033751	0.00029788936	4.4505822	0.24768066		
rejected	minimum_at_window_edge	43401	1563.343	1563.8413	-0.0011042409	0.00033839785	0.0014426387	4.263144	0.00030110767	4.7911059	0.0009765625		
rejected	too_shallow_vs_noise	43900	1563.8413	1563.8413	-0.0011042409	0.00025305636	0.0013572972	5.3636165	0.00031176939	4.3535295	0.49926758		
rejected	too_shallow_vs_noise	44237	1564.1779	1563.8413	-0.0011042409	0.00015298505	0.0012572259	8.2179661	0.000311477	4.0363364	0.16271973		
rejected	too_shallow_vs_noise	44874	1564.814	1565.0747	-0.0011677379	5.64065e-05	0.0012241444	21.702187	0.00032067019	3.8174562	0.23864746		
rejected	minimum_at_window_edge	45137	1565.0767	1565.5649	-0.0012449029	0.00015280209	0.001397705	9.1471587	0.00032106318	4.3533643	0.010986328		
rejected	minimum_at_window_edge	45408	1565.3473	1565.7507	-0.0016719054	-4.6007152e-05	0.0016258983	35.34012	0.00032216294	5.0468197	0.095825195		
rejected	minimum_at_window_edge	46225	1566.1632	1565.7507	-0.0016719054	5.5087371e-05	0.0017269928	31.350068	0.00032054383	5.3876963	0.086914062		
rejected	too_shallow_vs_noise	46447	1566.3849	1566.0842	-0.0012322368	5.5142367e-05	0.0012873792	23.346462	0.00031462384	4.0918042	0.19873047		
rejected	minimum_at_window_edge	46726	1566.6635	1566.25	-0.0012176276	5.3870711e-05	0.0012714983	23.602776	0.00031287032	4.0639786	0.08581543		
rejected	minimum_at_window_edge	47334	1567.2706	1567.6721	-0.0017108084	5.3939009e-05	0.0017647474	32.71746	0.00030987011	5.6951197	0.097900391		
rejected	too_shallow_vs_noise	48423	1568.3582	1568.0337	-0.0012372671	-4.438434e-05	0.0011928827	26.876207	0.00031858736	3.7442876	0.17480469		
rejected	too_shallow_vs_noise	48954	1568.8885	1568.9414	-0.0012667263	-4.4693598e-05	0.0012220327	27.342456	0.00042091303	2.9032903	0.44641113		
rejected	too_shallow_vs_noise	49419	1569.3529	1569.5946	-0.0020088017	-4.5610192e-05	0.0019631915	43.042824	0.00042486197	4.6207748	0.25756836		
rejected	too_shallow_vs_noise	49662	1569.5956	1569.5946	-0.0020088017	5.6538533e-05	0.0020653402	36.52978	0.00042519425	4.8574039	0.49841309		
rejected	too_shallow_vs_noise	49952	1569.8851	1569.5946	-0.0020088017	-4.6380605e-05	0.0019624211	42.311244	0.00042794995	4.5856323	0.20874023		
rejected	too_shallow_vs_noise	50308	1570.2407	1570.2826	-0.001308501	-4.5291076e-05	0.00126321	27.890924	0.00042537353	2.9696487	0.45739746		
rejected	minimum_at_window_edge	50725	1570.6571	1570.2826	-0.001308501	-0.00014994606	0.001158555	7.7264784	0.00042150304	2.7486278	0.12475586		
rejected	minimum_at_window_edge	51131	1571.0626	1571.5339	-0.0024163335	-0.00034922029	0.0020671132	5.9192243	0.00037463859	5.5176196	0.027954102		
rejected	too_shallow_vs_noise	51605	1571.5359	1571.5339	-0.0024163335	-0.00045968077	0.0019566527	4.2565468	0.00042822889	4.569175	0.49731445		
rejected	too_shallow_vs_noise	51913	1571.8435	1571.5339	-0.0024163335	-0.00035629612	0.0020600374	5.7818126	0.00043016734	4.7889209	0.18969727		
rejected	too_shallow_vs_noise	52450	1572.3798	1572.0831	-0.0017999699	-0.00046101211	0.0013389578	2.9043874	0.00043026129	3.1119643	0.20263672		
rejected	too_shallow_vs_noise	52719	1572.6484	1572.3907	-0.00171429	-0.00030376521	0.0014105248	4.6434704	0.00032891622	4.2884013	0.24169922		
rejected	minimum_at_window_edge	52929	1572.8582	1572.3907	-0.00171429	-0.00035724866	0.0013570413	3.7985904	0.00032877514	4.1275667	0.031982422		
rejected	minimum_at_window_edge	53986	1573.9137	1573.4573	-0.0021353571	-0.00036127482	0.0017740823	4.910617	0.00033861998	5.2391542	0.04284668		
rejected	minimum_at_window_edge	54227	1574.1544	1574.6398	-0.0017018878	-0.00038236378	0.001319524	3.450965	0.00034675561	3.805343	0.013916016		
rejected	too_shallow_vs_noise	54717	1574.6437	1574.6398	-0.0017018878	-0.00047907115	0.0012228167	2.5524741	0.00035118594	3.4819636	0.49536133		
rejected	minimum_at_window_edge	55030	1574.9563	1575.3948	-0.0024545856	-0.00051260572	0.0019419799	3.7884476	0.00040489265	4.7962834	0.060913086		
rejected	too_shallow_vs_noise	55992	1575.917	1576.2076	-0.0017502012	-0.00059336841	0.0011568328	1.949603	0.0004037357	2.8653221	0.20874023		
rejected	minimum_at_window_edge	56295	1576.2196	1576.5841	-0.0017551168	-0.00047453995	0.0012805769	2.698565	0.00035795713	3.5774588	0.13476562		
rejected	too_shallow_vs_noise	56757	1576.681	1576.5841	-0.0017551168	-0.00059173965	0.0011633772	1.9660288	0.00034371362	3.3847282	0.40246582		
rejected	too_shallow_vs_noise	57079	1577.0026	1577.342	-0.0020204193	-0.00057956578	0.0014408535	2.4860914	0.00034884055	4.1304072	0.15979004		
rejected	too_shallow_vs_noise	57408	1577.3311	1577.342	-0.0020204193	-0.00048246638	0.0015379529	3.1876893	0.00034754812	4.4251509	0.48840332		
rejected	too_shallow_vs_noise	58035	1577.9573	1578.1121	-0.0021477374	-0.00059686526	0.0015508721	2.5983622	0.00036144272	4.2907825	0.34448242		
rejected	too_shallow_vs_noise	58337	1578.2588	1578.1121	-0.0021477374	-0.00048931507	0.0016584223	3.3892728	0.00036114634	4.592106	0.35253906		
rejected	minimum_at_window_edge	58609	1578.5305	1578.1121	-0.0021477374	-0.00060624305	0.0015414943	2.5427002	0.00035790724	4.3069659	0.080932617		
rejected	too_shallow_vs_noise	59061	1578.9819	1579.1936	-0.0019520013	-0.00059922909	0.0013527723	2.257521	0.00036238312	3.7329892	0.28759766		
rejected	too_shallow_vs_noise	59366	1579.2865	1579.1936	-0.0019520013	-0.000495271	0.0014567303	2.9412793	0.00037231582	3.9126201	0.40649414		
rejected	too_shallow_vs_noise	60018	1579.9376	1579.8378	-0.0019981455	-0.00050158026	0.0014965652	2.9837004	0.00036702236	4.0775861	0.39953613		
rejected	minimum_at_window_edge	60408	1580.327	1579.8378	-0.0019981455	-0.00051254121	0.0014856043	2.898507	0.00036585369	4.0606513	0.010009766		
rejected	too_shallow_vs_noise	60633	1580.5518	1580.8544	-0.0017951978	-0.00051260864	0.0012825891	2.5020825	0.00036446012	3.5191481	0.19665527		
rejected	minimum_at_window_edge	60957	1580.8754	1581.2278	-0.0018978156	-0.00051326581	0.0013845498	2.6975298	0.00036396598	3.8040637	0.14685059		
rejected	too_shallow_vs_noise	61309	1581.2268	1581.2278	-0.0018978156	-0.00051222807	0.0013855875	2.7050207	0.00036348163	3.8119878	0.49841309		
rejected	minimum_at_window_edge	61624	1581.5414	1581.9718	-0.0020444967	-0.00063433094	0.0014101657	2.2230758	0.00036502481	3.8632052	0.068969727		
rejected	too_shallow_vs_noise	61952	1581.869	1581.9718	-0.0020444967	-0.00062240951	0.0014220872	2.2848095	0.00037225419	3.8202046	0.39648438		
rejected	minimum_at_window_edge	62154	1582.0707	1582.5032	-0.0023354155	-0.00073797541	0.0015974401	2.1646251	0.00037237548	4.2898638	0.066894531		
rejected	too_shallow_vs_noise	62557	1582.4731	1582.5032	-0.0023354155	-0.00076307534	0.0015723402	2.0605307	0.00037201384	4.2265636	0.46936035		
rejected	too_shallow_vs_noise	62845	1582.7607	1582.5032	-0.0023354155	-0.00073797541	0.0015974401	2.1646251	0.00037232727	4.2904193	0.24169922		
rejected	too_shallow_vs_noise	63278	1583.1932	1583.1902	-0.0022718258	-0.00063455411	0.0016372717	2.5801924	0.0003710737	4.4122547	0.49633789		
rejected	minimum_at_window_edge	63732	1583.6466	1583.1902	-0.0022718258	-0.00063526848	0.0016365573	2.5761664	0.00037724103	4.3382273	0.04296875		
rejected	too_shallow_vs_noise	63939	1583.8533	1583.5967	-0.0019118823	-0.0004110702	0.0015008121	3.6509874	0.0003820498	3.9283154	0.24267578		
rejected	too_shallow_vs_noise	64414	1584.3276	1584.5504	-0.0020743548	-0.00071795499	0.0013563998	1.8892547	0.00038611967	3.5129001	0.27661133		
rejected	too_shallow_vs_noise	64667	1584.5803	1584.844	-0.0023755337	-0.00067997104	0.0016955627	2.4935807	0.00039564002	4.2856197	0.2355957		
rejected	too_shallow_vs_noise	64927	1584.84	1584.844	-0.0023755337	-0.00068525415	0.0016902795	2.4666462	0.0003962801	4.2653657	0.49523926		
rejected	too_shallow_vs_noise	65235	1585.1476	1584.844	-0.0023755337	-0.0007783772	0.0015971565	2.0519056	0.00039298587	4.0641576	0.19580078		
rejected	minimum_at_window_edge	65669	1585.5809	1585.1495	-0.0023276047	-0.00079788633	0.0015297184	1.9172134	0.00038899833	3.9324549	0.067871094		
rejected	too_shallow_vs_noise	65903	1585.8147	1585.6249	-0.0022466611	-0.00066494631	0.0015817148	2.3787105	0.00038691278	4.0880397	0.30957031		
rejected	minimum_at_window_edge	66177	1586.0883	1585.6249	-0.0022466611	-0.00066369027	0.0015829708	2.3851048	0.00038819918	4.0777284	0.035888672		
