StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.577516235351562500e+03 1.578516235351562500e+03 1.578015933017352154e+03 1.887273104789497034e-04 7.855238799244919010e-03 7.681453300344104167e-04 2.008870733718544943e+05 1.964427450503712316e+04 -3.364373669965328587e-04 1.630054415838394768e-05 nan nan nan nan nan nan nan nan 6.522822718454932556e+00 -4.079711151438768398e-03 6.773793799314327124e-01
1.579464599609375000e+03 1.580464599609375000e+03 1.579963399141023501e+03 1.302577530008109524e-04 7.384380192658021765e-03 5.468472100676938620e-04 2.139601913660830469e+05 1.584473316128773877e+04 -3.850542565150937425e-04 1.441561468625620016e-05 nan nan nan nan nan nan nan nan -1.986653005008667261e+00 1.319135524727436774e-03 8.006844451385820571e-01
1.581415893554687500e+03 1.582415893554687500e+03 1.581916171036438527e+03 1.793439308689080453e-04 8.779446158169031469e-03 7.404863671191164089e-04 1.801840506265317672e+05 1.519729498394620532e+04 -3.862399701330750828e-04 1.610135430855503652e-05 nan nan nan nan nan nan nan nan 6.437653526499089729e+00 -4.014636265332622439e-03 7.360842001739427154e-01
1.583364257812500000e+03 1.584364257812500000e+03 1.583864657951928848e+03 1.619024254945344453e-04 5.645072870545765793e-03 6.883818423134881181e-04 2.805747054597013048e+05 3.421435596672967222e+04 -2.696718920988115708e-04 1.547099606971531828e-05 1.583876265475895252e+03 1.619024254945344453e-04 4.129771428357931554e-03 6.883818423134881181e-04 3.835263749949647463e+05 5.519349977156311070e+04 -1.695971623129107343e-04 1.547099606971531828e-05 6.907576933146811093e+00 -4.304800166439187205e-03 7.897501703949516560e-01
1.585329589843750000e+03 1.586329589843750000e+03 1.585830052832041247e+03 3.377646221372512217e-04 1.652842630166443880e-02 9.664912405453667064e-04 9.594561659341673658e+04 5.610370661696842035e+03 -4.457406208966833766e-04 1.586255487844700425e-05 nan nan nan nan nan nan nan nan -3.339724249845166248e+00 2.159332615594344081e-03 6.412646445971736942e-01
1.587312988281250000e+03 1.588312988281250000e+03 1.587811880084817858e+03 2.120926804940115784e-04 1.184143777934224852e-02 9.035077441061307784e-04 1.340894500881307176e+05 1.023109345463906720e+04 -5.759013226255627407e-04 2.198413675383331943e-05 nan nan nan nan nan nan nan nan 8.473065522598689725e+00 -5.278607509156081276e-03 7.943813964976924602e-01
1.589273315429687500e+03 1.590273315429687500e+03 1.589769880163683865e+03 2.877984742126319154e-04 1.184805377371945731e-02 7.405851732732034957e-04 1.341798332895823405e+05 8.387166110553189355e+03 -5.856651842532445765e-04 2.312526749111287077e-05 nan nan nan nan nan nan nan nan 9.070767190617627929e-01 -5.207203233780034269e-04 6.940716859615483347e-01
1.591242675781250000e+03 1.592242675781250000e+03 1.591755659243034188e+03 2.407554953874215084e-04 4.883202975476961041e-03 7.292761506959243283e-04 3.259654917554520071e+05 4.868092935744149145e+04 -8.467627856238329781e-05 9.192196398762124366e-06 1.591739757988020529e+03 2.407554953874215084e-04 8.696847138833199015e-03 7.292761506959243283e-04 1.830249207072500139e+05 1.956167182446504739e+04 -4.057321297230931725e-04 9.192196398762124366e-06 1.180785283606434755e+00 -6.879119831235797587e-04 7.552040336552781064e-01
1.593221923828125000e+03 1.594221923828125000e+03 1.593721196637768344e+03 3.153311700884212868e-04 1.115705802879381030e-02 1.253310500627090882e-03 1.428442150721757498e+05 1.604617939980588744e+04 -4.521405626202441939e-04 2.367692726559752876e-05 1.593737537219472188e+03 3.153311700884212868e-04 4.649065115826655527e-03 1.253310500627090882e-03 3.428081770233687130e+05 5.371034153903466358e+04 -2.088426879177617804e-04 2.367692726559752876e-05 3.700118709475502143e+00 -2.268970597470899939e-03 7.658700877274833285e-01
1.595210327148437500e+03 1.596210327148437500e+03 1.595699681571747988e+03 2.620469007937262229e-03 1.011746281467518910e-02 5.971950754942623348e-03 1.577173754725557810e+05 9.309452545339374046e+04 -4.533585931451015896e-05 3.785503760355980854e-05 1.595709358865505692e+03 2.620469007937262229e-03 8.197266317486774645e-03 5.971950754942623348e-03 1.946635984561666846e+05 3.149584965861850651e+04 -3.564796760209150146e-04 3.785503760355980854e-05 6.421713676177851049e+00 -3.973940908522267425e-03 6.625863218363401419e-01
1.597210571289062500e+03 1.598210571289062500e+03 1.597688688618833567e+03 2.984320522270131381e-04 8.981043890738992300e-03 1.037579287073165215e-03 1.778956553442887089e+05 2.055227092655861634e+04 -2.909230587618521612e-04 1.752008613934190738e-05 1.597709256788772564e+03 2.984320522270131381e-04 6.924872594832705112e-03 1.037579287073165215e-03 2.307203829253079311e+05 3.287146693916219374e+04 -3.010599552087605104e-04 1.752008613934190738e-05 -3.175549391084163453e+00 2.036689354816473025e-03 7.172812647046717949e-01
