structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,23,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1558.80075605,0.000130036217864,192.32249974,1.60436735608e-05,0.00841138383071,0.00049375574219,185320.369088,10878.4711557,-0.000410648048166,16.9442333031,-0.0108046659333,0.854222951178,1.90090664944,0.000120486839478,225.992142042,13.2659482813
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,81,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1558.80075605,0.000130036217864,192.32249974,1.60436735608e-05,0.00841138383071,0.00049375574219,185320.369088,10878.4711557,-0.000410648048166,16.9442333031,-0.0108046659333,0.854222951178,0.586011251267,0.00358320396486,69.6688277531,4.11174935837
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,24,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1559.97277855,0.00716286774701,192.178006002,0.000882416449699,0.366269990218,0.0351175074105,4259.07887682,408.355142885,-0.00131010734088,0.47409430653,-0.00024292216118,0.358458291444,0.586011251267,0.00620356616193,1.59994339399,0.15433275907
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,82,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1559.97277855,0.00716286774701,192.178006002,0.000882416449699,0.366269990218,0.0351175074105,4259.07887682,408.355142885,-0.00131010734088,0.47409430653,-0.00024292216118,0.358458291444,0.364330376908,0.006203674998,0.994704416518,0.0968633406264
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,25,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1560.70143931,0.000149368134755,192.088281877,1.83839571424e-05,0.00698443893484,0.000385710832109,223454.088992,12340.0982395,-0.000420026972747,-15.4118265417,0.00993688599257,0.802966113872,0.364330376908,0.00358376920575,52.1631558823,2.92601509502
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,83,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1560.70143931,0.000149368134755,192.088281877,1.83839571424e-05,0.00698443893484,0.000385710832109,223454.088992,12340.0982395,-0.000420026972747,-15.4118265417,0.00993688599257,0.802966113872,1.32955183827,0.000750169787935,190.359147051,10.5130015225
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,27,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1563.36054298,0.00147786546204,191.761560918,0.000181274747593,0.0533563847912,0.00484856381709,29300.3461367,2662.56041653,-0.00023080323125,-4.00227718694,0.00249871504962,0.434372658273,1.32955183827,0.00128204619762,24.9183268969,2.26448813189
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,85,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1563.36054298,0.00147786546204,191.761560918,0.000181274747593,0.0533563847912,0.00484856381709,29300.3461367,2662.56041653,-0.00023080323125,-4.00227718694,0.00249871504962,0.434372658273,0.575294535247,0.00128179723385,10.782112347,0.98007898811
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,28,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1564.51113205,0.0001405618126,191.620533634,1.72159398466e-05,0.00615814679743,0.000435474418079,254055.511101,17965.5794991,-0.000354373721836,-5.94464109362,0.0038612932518,0.720850137644,0.575294535247,0.000748892381014,93.4200749302,6.60733601927
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,86,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1564.51113205,0.0001405618126,191.620533634,1.72159398466e-05,0.00615814679743,0.000435474418079,254055.511101,17965.5794991,-0.000354373721836,-5.94464109362,0.0038612932518,0.720850137644,1.92185216393,0.000136913908623,312.08287609,22.0690058704
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,30,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1568.35483638,0.000125334767778,191.150912437,1.527578751e-05,0.00668922753876,0.000340699206868,234459.782882,11941.6272817,-0.000417317244326,-12.9616218379,0.00832920353778,0.820128708062,1.92185216393,0.000129309739776,287.305545041,14.6332078209
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,88,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1568.35483638,0.000125334767778,191.150912437,1.527578751e-05,0.00668922753876,0.000340699206868,234459.782882,11941.6272817,-0.000417317244326,-12.9616218379,0.00832920353778,0.820128708062,1.25195975351,0.000496502199929,187.160587116,9.53284907209
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,32,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1570.85875589,0.000968984688267,190.846221454,0.000117723548161,0.00712890887617,0.00277876989523,220350.516913,85890.1963025,-2.88028192302e-05,5.68446668499,-0.00356411095455,0.105149486123,1.25195975351,0.000841502047279,175.617303469,68.4537858423
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,90,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1570.85875589,0.000968984688267,190.846221454,0.000117723548161,0.00712890887617,0.00277876989523,220350.516913,85890.1963025,-2.88028192302e-05,5.68446668499,-0.00356411095455,0.105149486123,0.673361547485,0.000841923859751,94.455064468,36.8177296799
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,33,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1572.20547898,0.000136195316322,190.682745994,1.65182587486e-05,0.00686907300137,0.000571616325265,228881.754302,19046.6089513,-0.000347760938639,-10.5925604437,0.00679903045127,0.78143526381,0.673361547485,0.000498642862844,98.0280086339,8.15781528191
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,91,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1572.20547898,0.000136195316322,190.682745994,1.65182587486e-05,0.00686907300137,0.000571616325265,228881.754302,19046.6089513,-0.000347760938639,-10.5925604437,0.00679903045127,0.78143526381,0.962608935992,0.000144152270987,140.136658294,11.6616217848
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,34,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1574.13069686,0.000165746844189,190.449534209,2.00532327686e-05,0.00817905209396,0.000420165180749,192458.817816,9886.78064957,-0.000466747547933,15.6334441083,-0.00987376559182,0.806585145188,0.962608935992,0.000158875118618,117.691992291,6.04597352665
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,92,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1574.13069686,0.000165746844189,190.449534209,2.00532327686e-05,0.00817905209396,0.000420165180749,192458.817816,9886.78064957,-0.000466747547933,15.6334441083,-0.00987376559182,0.806585145188,1.94261808056,0.0001717804171,237.511395972,12.2011897368
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,36,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1578.01593302,0.000188727310479,189.980628033,2.27212743683e-05,0.00785523879924,0.000768145330034,200887.073372,19644.274505,-0.000336437366997,6.52282271845,-0.00407971115144,0.677379379931,1.94261808056,0.000183252564457,247.30223106,24.1831148791
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,94,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1578.01593302,0.000188727310479,189.980628033,2.27212743683e-05,0.00785523879924,0.000768145330034,200887.073372,19644.274505,-0.000336437366997,6.52282271845,-0.00407971115144,0.677379379931,0.973733061836,0.000175941094815,123.959702145,12.1217484658
mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT,5039,37,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039/mple 76 Diameter 100 um Coupling Distance 0.09 SECOND MEASUREMENT_5039_ParamFile.txt,False,1579.96339914,0.000130257753001,189.746457521,1.5643366935e-05,0.00738438019266,0.000546847210068,213960.191366,15844.7331613,-0.000385054256515,-1.98665300501,0.00131913552473,0.800684445139,0.973733061836,0.000147070768995,131.863885178,9.76514559326
