StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.521427856445312500e+03 1.522427856445312500e+03 1.521927651488395213e+03 8.272725138077181232e-05 2.516183149267297268e-03 2.158759134076352563e-04 6.048556727405056590e+05 5.189358766300264688e+04 -4.623177988687273126e-05 2.772751544022946055e-06 nan nan nan nan nan nan nan nan -1.982834720495221958e+01 1.312571263549753252e-02 8.116867668281888548e-01
1.523061645507812500e+03 1.524061645507812500e+03 1.522928019340051833e+03 2.345109769881263961e-01 1.668742653466336767e+00 9.080997018014561606e-01 9.126200592863156089e+02 4.966314219596205817e+02 -4.525682245413261556e-02 8.301374551335065355e-02 nan nan nan nan nan nan nan nan 3.986484980381974452e+01 -2.623422564340586322e-02 5.312496731249978232e-01
1.524962158203125000e+03 1.525962158203125000e+03 1.525462154580378410e+03 4.797664052766606609e-05 3.762219860191573593e-03 1.299174761844683584e-04 4.054686358767723432e+05 1.400169681800811486e+04 -1.269258709336665032e-04 2.857796762614119521e-06 nan nan nan nan nan nan nan nan -9.923827340644567840e+00 6.601542099983676894e-03 8.516800997872582268e-01
1.526784667968750000e+03 1.527784667968750000e+03 1.527283959850122756e+03 8.036453063078164262e-05 3.111687759758994132e-03 2.339275505735356948e-04 4.908217269101619604e+05 3.689853648853505729e+04 -5.433655532629729239e-05 2.852394421683228194e-06 1.527292732692715390e+03 8.036453063078164262e-05 2.929603606845001575e-03 2.339275505735356948e-04 5.213308480110431556e+05 4.233887950981112954e+04 -4.754344964462474486e-05 2.852394421683228194e-06 7.683021701432924289e+00 -4.939512070997452778e-03 7.133570825661759152e-01
1.528612182617187500e+03 1.529612182617187500e+03 1.529112881106959549e+03 7.172751763466634473e-05 4.721051608543719302e-03 1.956081733143788547e-04 3.238924307329565054e+05 1.341989285001934877e+04 -1.185405785184446295e-04 3.316272674987701503e-06 nan nan nan nan nan nan nan nan 1.578819864625500280e+00 -9.352931005271620255e-04 7.269520443588144420e-01
1.530448730468750000e+03 1.531448730468750000e+03 1.530949129886584160e+03 7.760646448181816263e-05 4.941302658086621502e-03 2.121052404575115441e-04 3.098270306072286912e+05 1.329931424453071122e+04 -1.503075539189323924e-04 4.207498714127133872e-06 nan nan nan nan nan nan nan nan -2.060867139476651122e+00 1.432655052743052240e-03 7.320290080588029991e-01
1.532279296875000000e+03 1.533279296875000000e+03 1.532779276785213142e+03 4.320868247153664430e-05 2.797774469059118637e-03 1.159672372514916963e-04 5.478566245193742216e+05 2.270855633936084268e+04 -1.009962996668329536e-04 2.680492164885935852e-06 nan nan nan nan nan nan nan nan 5.224348552508440768e+00 -3.312183669662425566e-03 7.612369490651229587e-01
1.534128784179687500e+03 1.535128784179687500e+03 1.534628905032437615e+03 6.999760307358507622e-05 5.341711948771174327e-03 1.909211855397625196e-04 2.872915873693767353e+05 1.026825313349669341e+04 -1.501233981944933822e-04 3.536182780592634989e-06 1.534552993737915358e+03 6.999760307358507622e-05 2.524482351678624878e-02 1.909211855397625196e-04 6.078683785281891323e+04 8.442233962360240184e+03 -6.883627443350275401e-05 3.536182780592634989e-06 -6.106414315275006999e+00 4.065295505747430066e-03 8.207757382351928976e-01
1.535974243164062500e+03 1.536974243164062500e+03 1.536473820006207234e+03 5.493605956047590606e-05 3.920970580895336358e-03 1.509265650523510308e-04 3.918605835740191396e+05 1.508355409408787273e+04 -1.192894370857969477e-04 3.005446773929345282e-06 nan nan nan nan nan nan nan nan 7.875539805702449492e+00 -5.034379822908969550e-03 8.070432103335929419e-01
1.537821777343750000e+03 1.538821777343750000e+03 1.538321167557953459e+03 4.765338136235659674e-05 3.475650697912373559e-03 1.299326454142471141e-04 4.425994730949044460e+05 1.654600113663160664e+04 -1.155895264236541194e-04 2.783876714473770259e-06 nan nan nan nan nan nan nan nan -1.533520196320393936e+01 1.005676730321307735e-02 8.815105993288596675e-01
