StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.531052856445312500e+03 1.532052856445312500e+03 1.531559382913042782e+03 9.527076147463658029e-04 9.936529023918366788e-03 2.227148447853236242e-03 1.541342433787898626e+05 3.454725891476921242e+04 -7.406869306266343511e-05 1.686658427120619897e-05 1.531552919427443840e+03 9.527076147463658029e-04 3.086380714255744940e-03 2.227148447853236242e-03 4.962294224926055758e+05 9.240692166466490016e+04 -6.192363363885770194e-05 1.686658427120619897e-05 -8.209782931744120660e+00 5.435536868668675546e-03 4.729520611726576451e-01
1.532887451171875000e+03 1.533887451171875000e+03 1.533387389396436902e+03 4.480859519202505547e-05 3.427059693699217521e-03 1.223116351997882776e-04 4.474352729296280304e+05 1.596894853588969636e+04 -1.243248348400099318e-04 2.793040569309348159e-06 nan nan nan nan nan nan nan nan 3.527535641164635027e+00 -2.215201060167047535e-03 8.149432287939806230e-01
1.533942016601562500e+03 1.534942016601562500e+03 1.534444160836017545e+03 9.621473682867658864e-04 3.951520251901181197e-02 2.936406109717619017e-03 3.883174229203951836e+04 2.885617637073310107e+03 -1.737465682685979086e-04 9.759381967545184729e-06 1.534595058478715373e+03 9.621473682867658864e-04 8.715427912188528081e-02 2.936406109717619017e-03 1.760779934089734888e+04 2.030074248302752949e+03 -1.872365449684277466e-04 9.759381967545184729e-06 1.113473531214433088e+01 -7.176202935091319929e-03 7.652857695421452222e-01
1.534734985351562500e+03 1.535734985351562500e+03 1.535234707006331746e+03 7.527263822176246050e-05 4.766962590633323955e-03 2.108514505473839244e-04 3.220572173196696094e+05 1.424517816954932459e+04 -1.267099210121861092e-04 3.581727183584565366e-06 nan nan nan nan nan nan nan nan 4.545772574900166951e+00 -2.883986275845870292e-03 7.358874180653092179e-01
1.535476928710937500e+03 1.536476928710937500e+03 1.535975201295918396e+03 6.341865995840091945e-04 1.045602085827425365e-02 1.816311899522581345e-03 1.468986359261555772e+05 2.551771310267857916e+04 -4.333865122377629085e-05 5.345096603587194087e-06 nan nan nan nan nan nan nan nan -9.250277689271024784e+00 6.100302281255774901e-03 4.873249099877584589e-01
1.536579467773437500e+03 1.537579467773437500e+03 1.537374044206316285e+03 3.109275026595684742e-03 1.618887150696206659e-02 9.266690617719524140e-03 9.496486790602820111e+04 5.435894960713028559e+04 -2.057389497390980565e-05 8.751190631624091083e-06 1.537080176125409025e+03 3.109275026595684742e-03 3.872185305079609355e-03 9.266690617719524140e-03 3.969541886616420234e+05 2.417726136030610360e+04 -1.258295291114490356e-04 8.751190631624091083e-06 -3.620599340041292802e+00 2.437673012399539738e-03 5.963363290917970128e-01
1.538508789062500000e+03 1.539508789062500000e+03 1.539012541753126925e+03 6.347729009943147739e-04 2.326372474306969210e-02 1.844999714475159536e-03 6.615503573698368564e+04 5.246624235606991533e+03 -1.092253192817799955e-04 6.284933916396759929e-06 1.538914894855669900e+03 6.347729009943147739e-04 6.311418442843158907e-03 1.844999714475159536e-03 2.438302750470814353e+05 3.933480175071266422e+04 -2.739800354759248466e-05 6.284933916396759929e-06 -1.567415832018620447e+00 1.099942748945889701e-03 4.602213158479950827e-01
1.540300415039062500e+03 1.541300415039062500e+03 1.540800156133704604e+03 5.903937122353153052e-05 3.103466456821620933e-03 1.664806638136662718e-04 4.964771417931473698e+05 2.663274930920469706e+04 -1.278410263524175740e-04 4.101384502165905090e-06 nan nan nan nan nan nan nan nan 1.033835552504510957e+01 -6.628448861672128073e-03 7.517879418263289093e-01
1.542158935546875000e+03 1.543158935546875000e+03 1.542659192340240452e+03 5.461797750532342553e-05 3.350533479513840684e-03 1.620447499244983907e-04 4.604219601960458094e+05 2.226778566933206093e+04 -1.314514293674896004e-04 3.872739220721202568e-06 1.542652421777012023e+03 5.461797750532342553e-05 1.491645003823398622e-03 1.620447499244983907e-04 1.034195413669385598e+06 3.738392682224177406e+05 -1.528164206652981092e-05 3.872739220721202568e-06 -2.956187182891432119e+00 1.995664499055891956e-03 7.746143966882567122e-01
1.544021362304687500e+03 1.545021362304687500e+03 1.544800229911836595e+03 3.375879511868508983e-03 9.854643679026041381e-02 1.323583989059061439e-02 1.567586084517378549e+04 2.105435681687362376e+03 -1.556057155975757009e-04 1.996941536363863712e-05 1.544521201789031238e+03 3.375879511868508983e-03 3.472485672189475937e-03 1.323583989059061439e-02 4.447883584254439338e+05 1.364286370828803592e+04 -1.736911052253997515e-04 1.996941536363863712e-05 -5.650589830415834847e+00 3.743546052991846094e-03 8.932837383229285111e-01
1.545894897460937500e+03 1.546894897460937500e+03 1.546533993664776972e+03 1.508995965279909561e-03 2.793549757320298865e-02 4.485307789222647314e-03 5.536088947806261422e+04 8.888713299204822761e+03 -8.001747118532604331e-05 9.531589393504780281e-06 1.546393791951552203e+03 1.508995965279909561e-03 2.679299403787758875e-03 4.485307789222647314e-03 5.771634889946961775e+05 2.804011857042234260e+04 -2.016861898905782438e-04 9.531589393504780281e-06 7.108128052334984126e+00 -4.513870312328058937e-03 8.208527154705829165e-01
1.547758300781250000e+03 1.548758300781250000e+03 1.548188237210795023e+03 1.874684016568183616e-03 4.828257370195644660e-02 5.967685142855574942e-03 3.206515557284928218e+04 3.963226022412192378e+03 -1.627529310304686794e-04 1.529720313598302990e-05 1.548256370598163130e+03 1.874684016568183616e-03 1.091904009109573824e-02 5.967685142855574942e-03 1.417941831590796646e+05 6.893422424922448045e+03 -2.084236448678126118e-04 1.529720313598302990e-05 -8.981850622630853209e+00 5.883244042681153897e-03 7.601133586897405037e-01
1.549650756835937500e+03 1.550650756835937500e+03 1.550150338930873204e+03 1.526155553069970152e-04 9.362139538153568807e-03 4.233754982827732556e-04 1.655765044532330066e+05 7.487715259027107095e+03 -1.625187119196071196e-04 5.062392644378237493e-06 1.550028220612526184e+03 1.526155553069970152e-04 3.116051040715258832e-02 4.233754982827732556e-04 4.974335145218714024e+04 3.953587735722162051e+03 -1.584559268066472698e-04 5.062392644378237493e-06 4.217733781256662318e-01 -1.870214809342954777e-04 7.312944639370184685e-01
1.551299560546875000e+03 1.552299560546875000e+03 1.551795809016376097e+03 6.712009633303543405e-04 2.417412679065966338e-02 1.959812402663165844e-03 6.419242450635093701e+04 5.204122192118405110e+03 -9.750266725248526870e-05 5.757069297494978332e-06 1.552034267691125933e+03 6.712009633303543405e-04 2.796545216662367841e-03 1.959812402663165844e-03 5.549827188360122964e+05 1.995141697733142792e+04 -1.055798024728427738e-04 5.757069297494978332e-06 5.636674048752232657e-01 -2.790221208347007788e-04 8.292754928157390903e-01
1.551534301757812500e+03 1.552534301757812500e+03 1.552034267596506425e+03 3.640565376069214898e-05 2.814277537502011227e-03 1.010977000807365439e-04 5.514858598395778099e+05 1.981110651450835940e+04 -1.060806183872865956e-04 2.330124521444151730e-06 1.551795742055529900e+03 3.640565376069214898e-05 2.583780758600892277e-02 1.010977000807365439e-04 6.005911054527015949e+04 4.855858965926014207e+03 -1.048004770969684040e-04 2.330124521444151730e-06 1.087994110990376795e+00 -6.168008202500748155e-04 8.279856537737975142e-01
1.553061157226562500e+03 1.554061157226562500e+03 1.553549978925226014e+03 1.297444330897295269e-03 2.652229966265879681e-03 4.136203901139634889e-03 5.857523663803918753e+05 9.134921382159732748e+05 -5.079103973416912275e-06 6.615436035952720392e-06 1.553562076678559379e+03 1.297444330897295269e-03 1.426021809275921683e-02 4.136203901139634889e-03 1.089437809837843670e+05 2.956080112531429768e+04 -7.085464079958775905e-05 6.615436035952720392e-06 9.578477868559440722e+00 -6.083940200356494771e-03 2.487667978642094102e-01
1.553417724609375000e+03 1.554417724609375000e+03 1.553917133088923720e+03 5.203895157094870445e-05 2.960398778474553419e-03 1.598582119768631187e-04 5.249012884303487372e+05 2.834408054852690475e+04 -1.293616576467798446e-04 4.290018074005169156e-06 1.553911103740738554e+03 5.203895157094870445e-05 2.943979975173276111e-03 1.598582119768631187e-04 5.278266553593927529e+05 9.068326692026178353e+04 -2.682547323409076737e-05 4.290018074005169156e-06 5.462499642187145454e+00 -3.434681162317233197e-03 7.910101016940911389e-01
1.555308105468750000e+03 1.556308105468750000e+03 1.555808024490797834e+03 6.620513139643703247e-05 4.769516057025553236e-03 1.840914354309177727e-04 3.261982989236558788e+05 1.259044153873034702e+04 -1.573071333402025981e-04 3.837350687363899162e-06 nan nan nan nan nan nan nan nan -1.422990780242099618e+01 9.231109864138936985e-03 8.526803353094483118e-01
1.557203613281250000e+03 1.558203613281250000e+03 1.557497384425230848e+03 2.682639876935375561e-03 1.292414035537065020e-02 7.889151602863462773e-03 1.205107141828593594e+05 7.356213007750522229e+04 -2.472114697471937818e-05 1.101875385862131516e-05 nan nan nan nan nan nan nan nan -1.426991575462534456e+01 9.075955656018461909e-03 3.484677690373498837e-01
1.558442871093750000e+03 1.559442871093750000e+03 1.558911145180610447e+03 6.632254926555327225e-04 3.500238370187423818e-03 1.840818042957649949e-03 4.453728518772671232e+05 2.342270139549229352e+05 -7.864360419636731744e-06 2.975065923864218668e-06 nan nan nan nan nan nan nan nan -3.788758190549848415e+00 2.350775469246428433e-03 1.133018623251329515e-01
1.559103027343750000e+03 1.560103027343750000e+03 1.559606865778893507e+03 8.973795764129044287e-05 2.578542506487052459e-03 2.664011069842594365e-04 6.048404716444509104e+05 6.248885592912267020e+04 -4.081697644667215216e-05 3.783702789663868993e-06 1.559602660760014487e+03 8.973795764129044287e-05 3.012911675010388358e-03 2.664011069842594365e-04 5.176396884434513049e+05 2.557476982461784428e+04 -1.226026707153343763e-04 3.783702789663868993e-06 -3.540030319211410426e+00 2.349774838273093087e-03 8.613632403045820007e-01
1.561006469726562500e+03 1.562006469726562500e+03 1.561152557868621670e+03 3.854465357232707973e-02 4.705167482873439111e-01 2.600505696858693705e-01 3.317953215376784101e+03 1.833804275514964274e+03 -9.563423098635295827e-04 1.103902560878406358e-03 nan nan nan nan nan nan nan nan 2.354972777019773034e+00 -1.589035571934225817e-03 6.142562340360668838e-02
1.562911865234375000e+03 1.563911865234375000e+03 1.563412317984200627e+03 4.115344096556041646e-05 3.256431484535701228e-03 1.187640849741792670e-04 4.800998655763550778e+05 1.750954119630334753e+04 -1.270230345321077573e-04 2.913110541600294918e-06 1.563420095581638634e+03 4.115344096556041646e-05 2.727544157384216052e-03 1.187640849741792670e-04 5.731969879750721157e+05 3.478375067523230973e+04 -5.578698177326768141e-05 2.913110541600294918e-06 -6.347307516394383065e+00 4.141514985008721075e-03 8.898274010692249769e-01
1.564808349609375000e+03 1.565808349609375000e+03 1.565308007537852518e+03 1.631149238924370663e-04 5.264286848319369577e-03 4.521207005139141026e-04 2.973447406342568574e+05 2.553730757903248741e+04 -6.489549120621263521e-05 3.879143373805272052e-06 1.565400989985807882e+03 1.631149238924370663e-04 2.268093897090037864e-02 4.521207005139141026e-04 6.901835025411495008e+04 4.912497960654438430e+03 -1.611936007463946735e-04 3.879143373805272052e-06 1.331506208003911063e+01 -8.427060078996292253e-03 7.628293119346615248e-01
1.565745117187500000e+03 1.566745117187500000e+03 1.566246492877873152e+03 4.815232597520807700e-04 9.900075652609264740e-03 1.364261729930156541e-03 1.582055074968112167e+05 2.180121919429272020e+04 -4.399700659226267772e-05 4.321183085140614000e-06 nan nan nan nan nan nan nan nan 5.587237800884118144e+00 -3.492026817044087839e-03 3.762041017469653914e-01
1.566751708984375000e+03 1.567751708984375000e+03 1.567251168145996417e+03 4.699660369361538352e-05 3.787542798642202363e-03 1.620363271418665257e-04 4.137910121326789958e+05 1.770255265084998609e+04 -2.105329275097106738e-04 4.653556792620625035e-06 nan nan nan nan nan nan nan nan -1.676280984106001171e+01 1.077391259216929804e-02 9.124946944885888866e-01
1.568676147460937500e+03 1.569676147460937500e+03 1.569176306385785892e+03 3.645463035364564431e-05 3.402850929941884581e-03 1.169485717112607090e-04 4.611357766449631308e+05 1.584823183674540815e+04 -1.809287011431293818e-04 3.432841091595636600e-06 1.569675415039061818e+03 3.645463035364564431e-05 7.680488718440112716e-01 1.169485717112607090e-04 2.043718144224888420e+03 3.549210360143189291e+02 -4.661635883499461869e-03 3.432841091595636600e-06 -4.034701196865332129e+00 2.657570306549918854e-03 9.167574412108858706e-01
1.570596557617187500e+03 1.571596557617187500e+03 1.571096037035044674e+03 4.586278742337105010e-05 3.447912749837497674e-03 1.982295322249540115e-04 4.556658335130700143e+05 2.619742191343398736e+04 -2.359900677346059240e-04 7.053589591283720189e-06 nan nan nan nan nan nan nan nan -9.922564659850102942e+00 6.390185669859098361e-03 8.913717794539336436e-01
1.571360473632812500e+03 1.572360473632812500e+03 1.571860415996082338e+03 4.454318585119013108e-04 6.129576690275626016e-03 1.254443902367083884e-03 2.564386572550414130e+05 5.248126031858693750e+04 -2.509667378345513798e-05 3.657858651002190628e-06 nan nan nan nan nan nan nan nan -6.275858663692267747e+00 4.070082508441191099e-03 3.527700208422482886e-01
1.572538940429687500e+03 1.573538940429687500e+03 1.573038387441516534e+03 5.571537144333633230e-05 4.316444870642275299e-03 1.795259831655957429e-04 3.644291620959478896e+05 1.515703445316516445e+04 -2.148675760614615952e-04 4.743907394762559989e-06 nan nan nan nan nan nan nan nan 9.930438858117025092e+00 -6.237001023525440974e-03 8.657515099984681717e-01
1.574469238281250000e+03 1.575469238281250000e+03 1.574968862120009362e+03 6.260283101412263574e-05 4.110097934425553483e-03 1.814877838163868285e-04 3.831949718103577034e+05 1.692057155645192324e+04 -1.800007176670719402e-04 4.586041593803685412e-06 nan nan nan nan nan nan nan nan -2.169285960052568640e+01 1.385195310425327807e-02 8.848464098459625227e-01
1.576098144531250000e+03 1.577098144531250000e+03 1.576911711994406687e+03 8.356286538403960400e-04 2.895157684589188749e-02 2.567425456623285973e-03 5.446721331926913990e+04 4.830151765967178108e+03 -2.788272516255530138e-04 1.867433828954132558e-05 nan nan nan nan nan nan nan nan 1.836750966190639645e+01 -1.157238746229472849e-02 6.868070844345846027e-01
1.576414672851562500e+03 1.577414672851562500e+03 1.576914026702822412e+03 5.553005140441075589e-05 3.347969918754010923e-03 2.108210947358202963e-04 4.710060320045201806e+05 2.965916949795602704e+04 -1.898066931210317797e-04 6.006566370835514139e-06 nan nan nan nan nan nan nan nan 2.393618325863106477e+01 -1.510444849047847503e-02 8.991850202636499922e-01
1.577091796875000000e+03 1.578091796875000000e+03 1.577727747531898558e+03 1.802289664997584751e-02 7.065518650532616185e-01 1.080495939247378134e-01 2.232996366675736681e+03 3.414814442669180039e+02 -2.369987559443302496e-03 7.088133604410285643e-04 nan nan nan nan nan nan nan nan 7.856189123238895178e+00 -4.907982068214315242e-03 6.582216635049731313e-01
1.578348999023437500e+03 1.579348999023437500e+03 1.578561036093766916e+03 2.821799216204967393e-03 1.050486654249415883e-02 8.270247849373000421e-03 1.502694993513902300e+05 1.183038355426195922e+05 -8.737687825588394392e-06 5.009021756786632259e-06 1.578848889811349636e+03 2.821799216204967393e-03 3.921394811994765618e-03 8.270247849373000421e-03 4.026243123956724303e+05 1.855642657711803258e+04 -1.994746386127844745e-04 5.009021756786632259e-06 -2.311703510900808212e+01 1.471624533960157709e-02 9.167775588561561939e-01
1.579024169921875000e+03 1.580024169921875000e+03 1.579270226343011700e+03 2.818356296809567535e-03 1.128698574669714967e-02 8.217859365686254816e-03 1.399195730184336426e+05 1.018730243291289953e+05 -1.129684025397253549e-05 5.984693663582970476e-06 nan nan nan nan nan nan nan nan -9.717185998622813514e+00 6.231328335959641571e-03 4.455792799271550697e-01
1.580297363281250000e+03 1.581297363281250000e+03 1.580796905030880680e+03 6.684964679603797608e-05 4.709317286811273706e-03 1.974984770294086758e-04 3.356743257580026402e+05 1.407744776525812813e+04 -2.050280853967223840e-04 4.878748394844698080e-06 nan nan nan nan nan nan nan nan 2.016218422707896707e+01 -1.267951239532128828e-02 8.871869339640662266e-01
1.580960571289062500e+03 1.581960571289062500e+03 1.581463885291608449e+03 1.165871802009646376e-03 2.903845804929187230e-02 3.428351341734706993e-03 5.446101451417024509e+04 6.429800503476872109e+03 -1.057403390816775453e-04 9.151141364087395222e-06 nan nan nan nan nan nan nan nan 5.638739450317542534e+00 -3.494122347682157050e-03 3.667369439961152278e-01
