StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.539403686523437500e+03 1.540403686523437500e+03 1.539927269809254767e+03 3.326444526882803461e-03 6.663882676466085231e-01 2.284954407757999045e-02 2.310855914747123734e+03 7.923609515546367277e+01 -2.546883848081988103e-03 1.483776231450306584e-04 nan nan nan nan nan nan nan nan -1.101718709348849856e+00 1.332940126116460931e-03 8.757354282355347408e-01
1.540341308593750000e+03 1.541341308593750000e+03 1.540336158410777443e+03 9.024241551688219967e-03 6.802593374401625370e-01 3.083768204409515282e-02 2.264336663436493382e+03 1.026474622365892913e+02 -6.705283467217669317e-03 6.524137906751074347e-04 nan nan nan nan nan nan nan nan 2.705353811017652177e+01 -1.816602599154151093e-02 8.596794291170140045e-01
1.545007080078125000e+03 1.546007080078125000e+03 1.545717858792636889e+03 1.007904081294691556e-02 6.514803113315140726e-01 5.500498171967331540e-02 2.372624056179770832e+03 2.003224670908279847e+02 -1.931707433092998919e-03 3.527625140843360899e-04 nan nan nan nan nan nan nan nan -7.148257924161565136e+00 5.241008668174007568e-03 5.814375006183714056e-01
1.545982788085937500e+03 1.546982788085937500e+03 1.546589303625201183e+03 5.470123578955439492e-03 7.073065505488286275e-01 3.507361604998417842e-02 2.186589820814098402e+03 1.084276852372013451e+02 -2.884769944903937781e-03 2.687623708260371671e-04 nan nan nan nan nan nan nan nan -3.864471890640722052e+00 3.116243950419553699e-03 7.850140229993786134e-01
1.547508666992187500e+03 1.548508666992187500e+03 1.547851400916511238e+03 5.532961554442659621e-03 2.738385633394804231e-01 2.657967242065402760e-02 5.652423026327465777e+03 5.486427868027310524e+02 -2.970126040596148096e-04 3.492753433745796710e-05 nan nan nan nan nan nan nan nan 1.870792958186615396e+00 -1.822002394612673567e-03 3.599809223410729286e-01
1.549450073242187500e+03 1.550450073242187500e+03 1.549943549844312201e+03 3.943718729696745438e-03 5.745352204333917800e-01 2.479287403770010986e-02 2.697734611770426000e+03 1.164151337538217774e+02 -2.039844294440026039e-03 1.373105537901797275e-04 nan nan nan nan nan nan nan nan 2.634263385102321831e+00 -1.083471263994455333e-03 7.929494934477550050e-01
1.550299926757812500e+03 1.551299926757812500e+03 1.550789101630338337e+03 5.338748358336083827e-03 4.561086217310411084e-01 2.942073880280273931e-02 3.400043383842917592e+03 2.193157149212865420e+02 -8.535471416864160365e-04 7.582842508297345252e-05 nan nan nan nan nan nan nan nan 4.151588307862583704e+00 -2.062968307466424810e-03 6.412702703325618980e-01
1.551212646484375000e+03 1.552212646484375000e+03 1.551516646244004278e+03 9.341309961382760624e-03 4.570098636082312038e-01 5.355346461615251297e-02 3.394930328186596853e+03 3.978257274566731780e+02 -7.700105676614175552e-04 1.546425781482027616e-04 nan nan nan nan nan nan nan nan 2.022180344651690387e+00 -6.896894852782408259e-04 4.330742778476618371e-01
1.551913696289062500e+03 1.552913696289062500e+03 1.552422067828568970e+03 5.306951984743761216e-03 5.030742924185332976e-01 3.086625859516576795e-02 3.085870399708338482e+03 1.893344091157905211e+02 -1.160409385836735007e-03 1.032969755048496365e-04 nan nan nan nan nan nan nan nan -6.608438399861441548e-01 1.039685485399945977e-03 6.326461810259766949e-01
1.552798583984375000e+03 1.553798583984375000e+03 1.553310657057312937e+03 4.856355635876260200e-03 5.175775832802594900e-01 2.870111118875369807e-02 3.001116561526625446e+03 1.664202296277713629e+02 -1.268226738898057442e-03 1.036706429851176386e-04 nan nan nan nan nan nan nan nan 4.026368058815926076e+00 -1.978739488628764379e-03 7.216852292481542586e-01
1.553733276367187500e+03 1.554733276367187500e+03 1.554472238485018579e+03 1.007872398357573945e-02 2.745015867180802815e-01 5.644562352269634486e-02 5.662889810839231359e+03 1.164457190552868269e+03 -2.125287519240508780e-04 6.419481205616753760e-05 1.553777731993303860e+03 1.007872398357573945e-02 3.738706231743047503e-01 5.644562352269634486e-02 4.155923562009596026e+03 7.764761965708847811e+02 -6.537713967284394193e-04 6.419481205616753760e-05 2.021691015710677330e+00 -1.910805897894172220e-03 3.309917221831040202e-01
1.554473266601562500e+03 1.555473266601562500e+03 1.554906318980234346e+03 5.522612967364716637e-03 3.341735693923184036e-01 2.650538207727365023e-02 4.652990126681085712e+03 3.690575572968959932e+02 -4.021444902712371862e-04 3.852555205817192357e-05 nan nan nan nan nan nan nan nan 1.739732174913585505e-01 4.995207502139130612e-04 4.885884074304894797e-01
1.555327148437500000e+03 1.556327148437500000e+03 1.555781051303761387e+03 4.616090360737738069e-03 4.636810675210892851e-01 2.568049076424874788e-02 3.355282672249715688e+03 1.858288203580393656e+02 -9.188685821944568002e-04 7.154682266020395156e-05 nan nan nan nan nan nan nan nan 7.318724867638138898e-01 1.412936973548713487e-04 6.692814238246518332e-01
1.558587768554687500e+03 1.559587768554687500e+03 1.559298812723727906e+03 8.544425607588375035e-03 3.424794254914273473e-01 4.475432423926225395e-02 4.552970767473910200e+03 5.949704273947869524e+02 -4.920858252392481006e-04 9.977788615074637294e-05 1.559055599428873393e+03 8.544425607588375035e-03 2.473061984109268807e-01 4.475432423926225395e-02 6.304150924831767952e+03 5.394825339291296586e+02 -3.473485884958052374e-04 9.977788615074637294e-05 -6.441828505940009331e-01 1.022040063118071634e-03 7.325118330975211034e-01
1.572635742187500000e+03 1.573635742187500000e+03 1.573488575760022286e+03 3.457415585389738699e-01 2.569548515149483237e+00 1.577790055279123083e+00 6.123599404654497675e+02 3.760098244817647242e+02 -3.586025255160878861e-02 7.477538693569084349e-02 nan nan nan nan nan nan nan nan -1.286130124119054940e+01 8.786262893591880591e-03 4.111596101687959859e-01
1.573966918945312500e+03 1.574966918945312500e+03 1.574352104710648746e+03 6.433635590424060385e-03 5.005307561265328609e-01 3.690718925185354493e-02 3.145365365545402710e+03 2.319269966326356496e+02 -9.971424065879893120e-04 1.151808533248800410e-04 nan nan nan nan nan nan nan nan 3.638831514124458266e+00 -1.715668186284125115e-03 5.361342493200509374e-01
