structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse,ng_fit,sigma_ng_fit,neff_estimated,sigma_neff_estimated
mple 84  Diameter 100 um Coupling Distance 0.13 um,5040,59,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040_ParamFile.txt,False,1532.58494712,3.56225748758e-05,195.612294485,4.54670628209e-06,0.00234070829087,0.000101883726788,654752.64607,28499.3392667,-0.000205834704098,-3.35329670577,0.00227152401713,0.834597821641,2.75839781878,3.78041479753e-05,1178.44578478,51.2940697442,12.7943760196,0.02950717136,2.71453909511,0.0003315283545
mple 84  Diameter 100 um Coupling Distance 0.13 um,5040,8,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040_ParamFile.txt,False,1534.42901533,4.07072642209e-05,195.377208723,5.18321250365e-06,0.00263920660667,0.000169398026005,581397.838068,37317.1413876,-0.000152303373573,3.14696803994,-0.00197347421253,0.804484241739,0.922034104732,3.9497506003e-05,349.360335186,22.4237709074,12.7943760196,0.02950717136,2.70241062754,0.000296423040529
mple 84  Diameter 100 um Coupling Distance 0.13 um,5040,60,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040_ParamFile.txt,False,1534.42901533,4.07072642209e-05,195.377208723,5.18321250365e-06,0.00263920660667,0.000169398026005,581397.838068,37317.1413876,-0.000152303373573,3.14696803994,-0.00197347421253,0.804484241739,0.9199245281,4.1125605496e-05,348.56101291,22.3724666732,12.7943760196,0.02950717136,2.70241062754,0.000296423040529
mple 84  Diameter 100 um Coupling Distance 0.13 um,5040,9,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040_ParamFile.txt,False,1536.26886439,4.2355845271e-05,195.143223266,5.38021459781e-06,0.00276539819819,0.000132641386654,555532.604815,26645.9329736,-0.000138943139141,4.67946361917,-0.0029677917541,0.811204821907,0.9199245281,4.1949774273e-05,332.65535817,15.9557086411,12.7943760196,0.02950717136,2.69030990942,0.000261398046091
mple 84  Diameter 100 um Coupling Distance 0.13 um,5040,61,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040_ParamFile.txt,False,1536.26886439,4.2355845271e-05,195.143223266,5.38021459781e-06,0.00276539819819,0.000132641386654,555532.604815,26645.9329736,-0.000138943139141,4.67946361917,-0.0029677917541,0.811204821907,0.921777524377,4.3289381686e-05,333.325423074,15.9878485294,12.7943760196,0.02950717136,2.69030990942,0.000261398046091
mple 84  Diameter 100 um Coupling Distance 0.13 um,5040,10,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040_ParamFile.txt,False,1538.11241944,4.5976400263e-05,194.90932796,5.82612113657e-06,0.00307086634389,0.000165653970475,500872.472843,27018.9270833,-0.000171104224113,-7.23929903086,0.00478447113183,0.839325523048,1.84355504875,6.25127747726e-05,600.337117381,32.3844269429,12.7943760196,0.02950717136,2.67818481691,0.000226302501101
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,96,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1555.80802443,6.61954696891e-05,192.692448743,8.19854824619e-06,0.0047696639819,0.000184064146657,326188.182298,12587.7943713,-0.0001656598974,-15.0523891466,0.00976426228393,0.853172505261,1.89524459327,7.51076660969e-05,397.353901756,15.3341295508,12.8051433251,0.0461382883975,2.56176017955,0.000172885358705
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,29,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1557.70326902,3.54869172959e-05,192.458001445,4.38449434885e-06,0.00323226719172,0.000100591276356,481922.804219,14997.9030526,-0.000156241066076,15.1568845692,-0.00964047794505,0.914793457062,0.947622296636,4.51658170104e-05,293.175730974,9.12392256338,12.8051433251,0.0461382883975,2.54928195844,0.00022930041782
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,98,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1557.70326902,3.54869172959e-05,192.458001445,4.38449434885e-06,0.00323226719172,0.000100591276356,481922.804219,14997.9030526,-0.000156241066076,15.1568845692,-0.00964047794505,0.914793457062,0.950004813941,4.39020456699e-05,293.912835045,9.1468613381,12.8051433251,0.0461382883975,2.54928195844,0.00022930041782
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,31,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1559.60327865,6.27024286493e-05,192.223536655,7.72817212995e-06,0.00492600066746,0.000172098759648,316606.388008,11061.2178826,-0.000183303565333,-3.85048507013,0.0025532493978,0.822808431871,0.950004813941,5.71272810808e-05,192.855193914,6.73775564984,12.8051433251,0.0461382883975,2.53677236452,0.000285857315994
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,100,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1559.60327865,6.27024286493e-05,192.223536655,7.72817212995e-06,0.00492600066746,0.000172098759648,316606.388008,11061.2178826,-0.000183303565333,-3.85048507013,0.0025532493978,0.822808431871,0.951557318045,5.86691087079e-05,193.170359138,6.74876704688,12.8051433251,0.0461382883975,2.53677236452,0.000285857315994
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,33,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1561.50639328,4.44237953211e-05,191.989260684,5.4619639453e-06,0.00395160230406,0.000123234701562,395157.77984,12323.3937328,-0.000165150571934,4.61606601665,-0.00286923612132,0.86330116067,3.8239447522,5.02201154045e-05,967.69473696,30.1785386054,12.8051433251,0.0461382883975,2.52424232735,0.000342506639822
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,108,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1567.25116815,4.70074273385e-05,191.285522124,5.73733200197e-06,0.00378796132299,0.000162053210699,413745.293184,17700.4851568,-0.000223535253011,-18.0152245555,0.011577857257,0.913185873983,3.83495859564,4.49092748846e-05,1012.40700964,43.3119027898,12.8051433251,0.0461382883975,2.48641893967,0.000513509271855
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,40,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1569.17631047,4.09206774375e-05,191.050843681,4.98218708519e-06,0.00310461108692,0.00013721409789,505434.09997,22338.6060696,-0.000184202375235,14.7488184441,-0.00931104374171,0.885444559654,2.89360965153,4.65375185207e-05,932.036113549,41.1930832584,12.8051433251,0.0461382883975,2.47374387301,0.000570814285858
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,112,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1573.03838745,5.57158919106e-05,190.581781342,6.75027005955e-06,0.00431612228492,0.000179532507871,364456.399429,15159.8511533,-0.000229647777707,10.3676465617,-0.00650971588298,0.864817619042,2.89627582369,5.43186918573e-05,671.036553762,27.9122971183,12.8051433251,0.0461382883975,2.44831609938,0.000685775332
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,44,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1574.96886212,6.26023807505e-05,190.348180977,7.56602215273e-06,0.00411050677253,0.000181483511012,383156.858577,16916.80754,-0.000192859588629,-23.4976195558,0.0150034536252,0.886075771232,0.965237333639,6.09537423754e-05,234.821978664,10.3676658621,12.8051433251,0.0461382883975,2.43560592476,0.000743239071963
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,113,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1574.96886212,6.26023807505e-05,190.348180977,7.56602215273e-06,0.00411050677253,0.000181483511012,383156.858577,16916.80754,-0.000192859588629,-23.4976195558,0.0150034536252,0.886075771232,0.972582306236,6.09084236739e-05,236.608856294,10.4465584295,12.8051433251,0.0461382883975,2.43560592476,0.000743239071963
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,45,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1576.91402673,5.55172952409e-05,190.113381527,6.69318716972e-06,0.00334719204742,0.000210854155642,471115.49155,29677.6097018,-0.00020383547573,25.461441878,-0.0160661711182,0.898199240618,0.972582306236,5.73706551475e-05,290.566627925,18.3040611299,12.8051433251,0.0461382883975,2.42279903208,0.000801140082203
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,114,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1576.91402673,5.55172952409e-05,190.113381527,6.69318716972e-06,0.00334719204742,0.000210854155642,471115.49155,29677.6097018,-0.00020383547573,25.461441878,-0.0160661711182,0.898199240618,0.967431570729,5.51265325177e-05,289.027805104,18.2071234251,12.8051433251,0.0461382883975,2.42279903208,0.000801140082203
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,47,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1578.84888988,5.39372611199e-05,189.880399525,6.48676941563e-06,0.0039130188038,0.000181071070414,403486.149451,18670.9220276,-0.000214498285138,-25.280003857,0.0160918910853,0.917034787696,0.967431570729,5.43365771884e-05,247.234071502,11.440520271,12.8051433251,0.0461382883975,2.4100599639,0.000858734452287
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,116,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1578.84888988,5.39372611199e-05,189.880399525,6.48676941563e-06,0.0039130188038,0.000181071070414,403486.149451,18670.9220276,-0.000214498285138,-25.280003857,0.0160918910853,0.917034787696,0.974007588061,5.74367119403e-05,248.914619862,11.5182869077,12.8051433251,0.0461382883975,2.4100599639,0.000858734452287
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,48,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1580.79690505,6.68447387812e-05,189.646410011,8.01928742236e-06,0.00470854642723,0.000197489746865,335729.280678,14081.4350418,-0.000221182457902,21.5244095052,-0.0135353361433,0.886169069134,3.91959510159,6.2480274198e-05,832.442700135,34.9150024415,12.8051433251,0.0461382883975,2.39723430321,0.000916720314221
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,121,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1586.68808008,6.13960284779e-05,188.942276534,7.31101817454e-06,0.00303133076751,0.00015860351624,523429.54358,27386.5745717,-0.000264641411556,-21.4942815275,0.0136314578958,0.832888179974,3.92393892723,8.41561606591e-05,1294.46082535,67.7280282259,12.8051433251,0.0461382883975,2.35844702224,0.00109208078674
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,53,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1588.64478291,0.000127757088958,188.709560013,1.5175817971e-05,0.00826887037566,0.000371090558393,192123.55627,8622.12545822,-0.000349301820904,21.741407597,-0.0136090041161,0.843130571937,0.978351413694,0.000114820614057,118.317420548,5.30987012718,12.8051433251,0.0461382883975,2.34556416237,0.00115032525084
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,122,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1588.64478291,0.000127757088958,188.709560013,1.5175817971e-05,0.00826887037566,0.000371090558393,192123.55627,8622.12545822,-0.000349301820904,21.741407597,-0.0136090041161,0.843130571937,0.993198015029,0.000115070412355,120.112901752,5.39044758118,12.8051433251,0.0461382883975,2.34556416237,0.00115032525084
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,54,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1590.63117894,6.32390532928e-05,188.473897639,7.49319579228e-06,0.00441305355367,0.000215789607554,360437.769357,17624.6954294,-0.00024988029248,-7.71482927525,0.00492998888029,0.840237640368,8.9756289048,8.71809722653e-05,2033.88170926,99.4528027303,12.8051433251,0.0461382883975,2.33248580354,0.00120945358175
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,131,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1606.59604072,7.79862692959e-05,186.601018801,9.0578570682e-06,0.00479099839587,0.000323755251152,335336.376255,22660.6030193,-0.000320145439118,10.9329073124,-0.00672405972069,0.833354986439,8.98983844105,8.32003498127e-05,1876.40188918,126.799243163,12.8051433251,0.0461382883975,2.22737373733,0.00168467383788
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,63,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1608.61085582,0.000107360600674,186.367297545,1.2438374973e-05,0.00694410657495,0.000346699249875,231651.233813,11565.6792028,-0.000356707831274,-10.023585968,0.00630704507441,0.811739165813,2.01481510258,0.000132695730058,290.147491377,14.4862415415,12.8051433251,0.0461382883975,2.21410826836,0.00174464810902
mple 88  Diameter 100 um Coupling Distance 0.15 um,5041,51,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041_ParamFile.txt,False,1521.92765155,8.27304186873e-05,196.982069216,1.0707742279e-05,0.00251562809745,0.000215869185718,604989.128995,51914.8719865,-4.95014850176e-05,-21.1372881329,0.013992661786,0.810428307251,3.53450300374,9.56301697376e-05,1405.01809759,120.566361948,12.768991322,0.0393978217354,2.78417255984,0.000713541535372
mple 88  Diameter 100 um Coupling Distance 0.15 um,5041,2,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041_ParamFile.txt,False,1525.46215456,4.79667300101e-05,196.525660833,6.17956550746e-06,0.00376259753271,0.000129890776019,405427.936763,13996.0091049,-0.000135690673363,-10.4572447301,0.00695784466979,0.850793987067,7.27308420338,6.01323759092e-05,1932.99552773,66.7300433162,12.768991322,0.0393978217354,2.7609839596,0.000623701716492
mple 88  Diameter 100 um Coupling Distance 0.15 um,5041,59,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041_ParamFile.txt,False,1536.47381996,5.4933359428e-05,195.117192435,6.97600097273e-06,0.0039208370856,0.00015091923626,391873.925495,15083.8487432,-0.000126452803997,8.52790428676,-0.0054534800663,0.80848141047,6.4295065,5.14942357643e-05,1639.8300566,63.119660341,12.768991322,0.0393978217354,2.68874039191,0.000343807761293
mple 88  Diameter 100 um Coupling Distance 0.15 um,5041,9,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041_ParamFile.txt,False,1538.32116756,4.76494504043e-05,194.882879026,6.03649112724e-06,0.00347551859386,0.000129921971403,442616.296248,16545.8996207,-0.000122351033302,-16.0646985605,0.0105361322505,0.88042267921,0.923673798486,4.95708693427e-05,265.765747914,9.9348757749,12.768991322,0.0393978217354,2.67662061017,0.000296851973351
mple 88  Diameter 100 um Coupling Distance 0.15 um,5041,60,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041_ParamFile.txt,False,1538.32116756,4.76494504043e-05,194.882879026,6.03649112724e-06,0.00347551859386,0.000129921971403,442616.296248,16545.8996207,-0.000122351033302,-16.0646985605,0.0105361322505,0.88042267921,0.931062896915,4.81046835442e-05,267.891789893,10.0143508857,12.768991322,0.0393978217354,2.67662061017,0.000296851973351
mple 88  Diameter 100 um Coupling Distance 0.15 um,5041,10,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041_ParamFile.txt,False,1540.18329335,4.94452418746e-05,194.647260034,6.24885420725e-06,0.00337071809174,0.00013345886759,456930.319129,18091.5167922,-0.00010482403429,20.3941622329,-0.0131466467265,0.901533767021,0.931062896915,4.90024641114e-05,276.220933218,10.9365911113,12.768991322,0.0393978217354,2.66440387402,0.000249520553949
mple 88  Diameter 100 um Coupling Distance 0.15 um,5041,61,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041_ParamFile.txt,False,1540.18329335,4.94452418746e-05,194.647260034,6.24885420725e-06,0.00337071809174,0.00013345886759,456930.319129,18091.5167922,-0.00010482403429,20.3941622329,-0.0131466467265,0.901533767021,1.86181449887,5.11562124609e-05,552.349513724,21.8695115875,12.768991322,0.0393978217354,2.66440387402,0.000249520553949
mple 88  Diameter 100 um Coupling Distance 0.15 um,5041,12,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041_ParamFile.txt,False,1543.90692235,5.59762133522e-05,194.17780545,7.04015126092e-06,0.00353499959812,0.000153991013822,436748.825422,19025.5734252,-0.000131679934813,18.6552710576,-0.0119961513019,0.864609281094,11.29342046,5.45917710151e-05,3194.74448202,139.168882785,12.768991322,0.0393978217354,2.6399744863,0.000154873540102
mple 88  Diameter 100 um Coupling Distance 0.15 um,5041,73,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041_ParamFile.txt,False,1562.77013427,5.66528109075e-05,191.834007719,6.95427659294e-06,0.00388559941075,0.000161709591749,402195.380704,16738.4343937,-0.000158481371795,-5.46849922113,0.0035747360646,0.806172854508,10.3876106989,5.61716667208e-05,2673.36119883,111.259063535,12.768991322,0.0393978217354,2.51621975189,0.000324590628075
mple 88  Diameter 100 um Coupling Distance 0.15 um,5041,23,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041/mple 88  Diameter 100 um Coupling Distance 0.15 um_5041_ParamFile.txt,False,1564.68214375,5.53950010387e-05,191.599590497,6.78326876614e-06,0.0033218076952,0.000180599904226,471033.33104,25609.1207796,-0.000156880800877,13.5567084704,-0.00859107144334,0.829051477078,1.91200947551,7.9234759568e-05,575.593065868,31.2938292354,12.768991322,0.0393978217354,2.50367574688,0.000373189988379
